"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"73099","OK","Oklahoma City","Canadian","Yukon",44,1240,0,0,0.00161550888529887,25690
2018-09-30,"10003","NY","New York-Newark-Jersey City","New York","New York",45,4187,0.000717017208413002,-0.00687855787476281,-0.0828039430449069,895
2018-09-30,"77429","TX","Houston-The Woodlands-Sugar Land","Harris","Cypress",46,1763,-0.000566893424036281,-0.00339174674957603,0.0138010350776308,25550
2018-09-30,"77479","TX","Houston-The Woodlands-Sugar Land","Fort Bend","Sugar Land",47,2336,0.000856898029134533,0,-0.0160067396798652,25516
2018-09-30,"11206","NY","New York-Newark-Jersey City","Kings","New York",48,2442,-0.00204331834899877,-0.00852618757612668,-0.068649885583524,383
2018-09-30,"63376","MO","St. Louis","Saint Charles","Saint Peters",49,1500,0,0.00066711140760507,0.0141987829614604,22501
2018-09-30,"60613","IL","Chicago-Naperville-Elgin","Cook","Chicago",50,2489,0.00362903225806452,0.00403388463089956,-0.192407527579494,2263
2018-09-30,"30044","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Lawrenceville",51,1392,0,0.000718907260963336,0.0250368188512518,21333
2018-09-30,"77036","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",52,1539,0,0,0.010505581089954,5098
2018-09-30,"11230","NY","New York-Newark-Jersey City","Kings","New York",53,2234,-0.00312360553324409,-0.0141218005295675,-0.112787926926132,3511
2018-09-30,"10463","NY","New York-Newark-Jersey City","Bronx","New York",54,1999,-0.000999500249875062,-0.00990589400693413,-0.103185284881113,1227
2018-09-30,"30043","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Lawrenceville",55,1499,0,0,0.000667556742323097,22570
2018-09-30,"60629","IL","Chicago-Naperville-Elgin","Cook","Chicago",56,1444,-0.000692041522491349,-0.000692041522491349,-0.00824175824175824,19027
2018-09-30,"11212","NY","New York-Newark-Jersey City","Kings","New York",57,2201,-0.000454132606721163,-0.00136116152450091,-0.028684907325684,1800
