RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
66133,20009,District of Columbia,21,453800,426400,458e3,458200,463100,431800,431300,427700,428500,403300,406200,389800,408e3,405500,433500,448300,432700,432700,423800,447e3,461e3,463e3,475e3,435800,442e3,419900,446100,43e4,412700,408300,427200,430600,429200,440600,454800,480700,469400,488400,466700,469700,441600,442100,431200,428900,410800,419300,445500,459200,441100,437100,433600,462800,460600,462300,447600,434900,462400,469e3,484700,481300,476800,485800,477300,503800,483300,473e3,462500,464300,491600,501700,512700,514100,514400,541600,539500,541100,536700,551100,560400,548600,516700,479800,474100,457700,490400,484200,523500,507500,533800,526400,533600,524900,536200,554400,559800,568e3,571700,556700,529100,498100,491800,516100,548200,586800,574900,571e3,567700,562700,551500,538400,553100,580200,591400,580200,545800,536400,560300,571400,562900,541e3,543900,587e3,580800,587e3,549600,556100,532400,541400
91926,77433,Texas,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244900,244900,219700,214100,209300,228500,233900,238200,239600,235e3,238900,226500,220200,222200,231100,226200,226600,220400,232900,235200,236900,229e3,214800,209100,208600,206300,214900,221700,233e3,237e3,238600,238700,242800,26e4,279600,284e3,272800,257e3,250100,260800,266400,273500,263700,257800,253300,249900,245100
89925,73099,Oklahoma,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143100,144700,144e3,143400,142300,143800,147400,147300,147200,147e3,147600,147700,148100,150300,150700,151200,148700,148900,145500,147100,148e3,150400,152500,153500,155300,153500,153e3,150700,152500,150700,153500,155200,151500,148200,148600,153800,158700,158e3,160700,162400,168700,168300,166600,151400,147800,147800,163500,167700,172200,166900,170500,165300,163100
91922,77429,Texas,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204e3,215600,221400,222300,211500,205500,205600,208500,207800,207100,206400,208600,212600,217600,221700,218600,211300,210200,214600,215300,217700,220500,226600,224600,227800,229100,232500,231400,231800,233900,233100,231e3,234900,243400,254100,247700,242900,243100,237300,238e3,238600,247400,246500,239e3,234500,234400,237800
91968,77479,Texas,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341e3,329900,332500,336300,311500,312400,332300,352200,342e3,323600,323500,326500,332800,328e3,322800,313300,324200,342200,339300,330200,317200,303600,304900,323900,352500,362600,364200,370800,371300,361400,353200,382800,395600,404700,382600,369800,351100,341800,344100,358700,364900,361400,381400,385800,363600,33e4,322600,352e3,358900,357700,352200,354100,360200,
86026,63376,Missouri,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162e3,162500,159400,161400,160600,162700,162600,165900,163500,165500,167800,169600,165400,165300,166700,170300,172400,175100,18e4,178400,179e3,178600,176800,175e3,174800,179e3,178700,179700,183400,182400,183900,180200,183300,184600,185200,186100,183500,184500,186100,188200,194700,199100,2e5,193500,190400,191300,197100,198400,201300,198e3
70829,30044,Georgia,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e3,75900,77200,77300,79500,80200,81200,81200,81200,81300,81500,81600,84700,89700,94900,95400,96300,96100,98800,98400,101900,105200,108900,109800,111700,113900,118500,120100,122200,121400,121900,122100,122400,123400,125900,129700,131400,131e3,130700,133e3,134100,135e3,140400,143200,144e3,144900,145e3,147200,142900,145300,146800,147700,149100,15e4,153300,156200,158400,159300,158700,157e3,158500,160100,162400,164300,163900,168e3,169e3,178400,178700,179600,174500,176300,177100,178200,178800,179800,178500,181e3,182600,190700,192400,195400,19e4,,
70828,30043,Georgia,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116700,118300,114400,11e4,107100,106200,108500,116100,121400,122200,121e3,121800,124700,125800,129700,135600,142100,144200,144700,144800,151100,152600,153200,150600,151100,152e3,150600,152700,150300,151200,153400,160800,165200,166100,167900,169400,171400,173300,176600,177700,177100,178100,178700,180500,179500,18e4,180800,182300,184600,184900,189600,190500,188300,184700,184e3,189300,192700,195300,198400,196900,199100,200900,206900,207400,208e3,208900,213800,215400,216e3,218300,217700,215600,215e3,220400,223900,221700,219900,220200,223800,225700,226900,228600,,
84630,60629,Illinois,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87700,84200,88500,91300,95e3,80500,86600,85e3,96300,89500,93900,82500,85e3,74200,80100,72900,79700,82900,89600,91500,91300,92400,94400,99900,104100,109300,107800,104200,95600,97600,103600,115100,116e3,111300,108300,109800,117900,116300,129800,132500,141e3,119200,117300,111900,122800,121500,127300,129900,129400,125900,128100,134200,138900,136800,134e3,133e3,134100,138900,143900,143e3,141100,145300,149300,148800,142300,134100,135700,143700,155800,163300,157600,153200,147700,153200,172900,174800,172200,151300,154700,156e3,164300,169200,170600,173700,173200,178200
84627,60625,Illinois,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210600,249500,263100,258800,252100,252300,257900,270300,262200,255700,245100,265500,265600,269900,248300,256900,256300,259100,243700,242400,295300,317500,314200,26e4,250500,250200,253300,254400,269300,268500,285300,282200,307200,277600,272100,244400,266700,271400,278900,278500,262200,264700,256800,258500,295800,308100,337e3,305700,285e3,268e3,262400,265100,273e3,269600,290100,294300,351200,339500,328400,274100,284700,286200,287100,268900,278100,278100
60545,07030,New Jersey,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629200,643600,682e3,705400,749100,714300,750400,699300,710600,671e3,701500,676800,691200,693300,731400,702300,716700,723300,810700,771600,782e3,719400,758400,699300,691500,627800,
69823,28277,North Carolina,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278900,275500,302300,297300,308100,286900,282600,279700,274600,276300,280300,284800,282600,282200,278800,290500,290900,300500,303e3,305200,306e3,303e3,296100,281900,290400,298200,319600,315600,323300,324e3,321800,319900,317700,315700,321e3,319100,319700,315e3
94748,85032,Arizona,33,222200,222100,216100,211e3,204600,196700,192500,179500,166e3,152700,145200,145900,134100,126600,120900,118600,117400,121500,121e3,124e3,118900,127900,122200,120600,110100,116600,117300,115700,110200,104700,106100,109200,106200,101500,99e3,97100,94700,92600,91700,92100,90900,98900,102100,105800,104800,111700,117600,125700,125100,124400,126500,133e3,138600,140400,142400,146300,149600,152700,148900,151200,151200,156600,163200,170900,180600,184200,187800,186900,173e3,168300,172500,183100,186800,189100,183100,178300,167800,178700,177500,180400,176800,182600,189800,209900,211e3,207700,195800,198500,188200,182900,182400,201800,227500,231800,230200,216400,216800,219400,220300,225700,225600,221600,225900,226e3,233100,234e3,234100,233800,233800,236900,233400,229500,232800,237700,240100,239200,228800,235900,238300,256600,250900,254600,249300,254400,260500,262900,254600,252200
92341,78245,Texas,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128900,136200,140600,138200,138200,135300,134300,134300,137300,137e3,138e3,137400,140800,141300,142700,142700,140800,145100,145800,152500,148400,147e3,149800,154200,154400,151100,150700,157700,162700,167e3,170400,167800,166900,166300,166400,169900,166200,171300,167100,165e3,166e3,169900,175e3,172600,175700,182e3,185700,191900,192100,186400,174200,169900,177600,184800,187200,184800,182300,183700
67732,23464,Virginia,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229700,226700,226200,227800,228e3,224400,223600,224900,221800,221900,220800,228800,228800,23e4,231200,231900,236400,236e3,235200,223800,223800,233800,244400,245300,239300,241300,243200,244300,240200,240200,231400,230300,229900,242500,251600,254700,248100,238600,237100,240800,243800
70874,30096,Georgia,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106800,108300,110500,113800,107500,106600,107300,107400,108200,106600,107400,104400,103800,107500,115700,118800,122200,125700,130100,135600,138700,143500,147700,152600,151e3,147400,142800,144e3,144200,146100,147300,149900,148300,155900,155900,157800,155600,162200,167200,168700,168500,169900,169e3,174600,174100,172600,170600,173400,176500,172300,170800,178600,187100,192100,188500,182900,183900,181100,182100,178600,183100,188100,197400,197500,197700,190200,193100,190300,195800,196300,200100,202300,203500,204800,200100,203200,207300,216300,213800,213100,207900,214700,217300,,
90795,75243,Texas,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215600,224e3,227100,223500,211400,210100,216500,225600,228400,222600,217500,211900,209100,202500,233e3,221100,240700,233400,263800,261e3,255900,252e3,245400,248800,255100,252400,246500,237200,259100,264800,288900,304100,309300,294e3,269700,251800,226500,207500,
99534,98052,Washington,38,431700,430700,417700,413500,413e3,454700,467400,453900,434200,42e4,481400,460800,452300,387900,401200,403e3,402200,389600,415300,408200,437900,412900,428600,404e3,402400,399400,400700,389200,389100,403400,437700,434500,457700,438200,428e3,399500,405600,425e3,417900,388e3,375600,387400,401700,399100,401e3,420800,420700,415400,405400,408600,402300,402600,414e3,425500,421500,419600,442e3,433400,433100,421900,434300,445100,438e3,442200,450800,449100,455200,443600,460700,460200,455700,439100,458200,470100,489500,483500,500100,501500,493600,469600,460100,475200,499500,489600,482e3,477300,490100,495100,488700,516e3,527800,544700,541100,541600,540200,555400,565900,566300,554900,560600,572700,581600,590700,620600,624300,633300,641300,662200,671800,669100,686600,705e3,685400,673600,681500,714900,747500,711700,691900,687600,718500,761900,769200,774e3,751700,759200,794800,810800
97711,94501,California,39,602100,597500,582800,568300,551400,589900,592200,589900,588200,611400,580400,545200,518300,528300,516700,498400,515e3,547e3,544800,531e3,505200,543700,553100,553700,543e3,549900,540700,527400,505200,545800,566e3,582700,555e3,549600,589800,550400,527300,472e3,503300,486e3,482100,469500,462200,444800,436400,438200,432500,402900,414800,453200,468300,469600,462200,514700,517100,539700,533900,554300,556400,552800,508500,513700,531700,598e3,612100,614600,611800,609e3,626e3,632300,640600,643200,652400,655400,665800,690200,670700,690400,700400,744100,722100,703e3,697700,707700,736200,751700,770100,750700,750400,750900,751500,753e3,757300,792400,814300,838900,832600,818200,781400,779500,773800,784200,797700,820200,829400,835400,834700,839400,826900,842200,845900,858700,865800,872700,933900,928500,922300,866300,886e3,876100,882e3,891600,908800,939e3,941100,1009200,968800,973900
61148,08701,New Jersey,40,244300,234200,219500,204600,205900,194700,218e3,208400,197500,191500,229600,242700,228700,190300,190800,200900,203900,186500,203300,219900,224800,207e3,199e3,197900,199900,186500,186e3,185900,205100,193600,191800,171900,179200,180700,197900,201100,194900,168100,173900,166600,183400,168700,167500,178100,186e3,195100,199e3,178200,171700,149e3,163200,152400,159100,169e3,174500,152800,163e3,156700,176600,166300,184e3,190600,182700,174400,168600,183900,194800,194400,192500,192500,201700,193700,201700,182200,184800,187800,211400,208300,213200,224900,248e3,242100,242200,239100,240500,239200,240200,261300,252500,242300,219100,232100,238400,245700,236600,243100,238500,246300,257100,269200,27e4,263900,284300,274e3,256500,241200,245400,256500,255600,250700,255200,239e3,254200,254500,253300,238700,225200,230600,244100,246400,262900,259400,248e3,223100,208100,203900,206900,
