"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"10023","New York","NY","New York-Newark-Jersey City","New York",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412500,1400000,1400000,1460000,1460000,1580000,1527500,1450000,1395000,1474500,1535000,1577500,1565000,1500000,1497500,1497500,1390000,1285000,1295000,1392500,1250000,1237500,1295000,1295000,1248000
"10002","New York","NY","New York-Newark-Jersey City","New York",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358000,1365000,1380000,1384000,1397500,1384000,1390000,1415000,1412000,1415000,1402000,1409000,1395000
"20002","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399999,399999,399900,404499.5,414450,409900,419900,414450,422400,414900,399999,399000,424950,389900
"20009","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",4,350000,357250,364900,349950,339900,339000,339450,339000,339950,344500,349900,349000,360000,339000,342500,337500,339900,339450,333227.5,339950,339000,339900,339000,349000,339990,329000,337000,349500,349727.5,359000,352500,339900,339950,339950,339900,334450,329900,348500,339900,364000,364000,365450,369000,362227.5,350000,349500,359277.5,359000,359000,362450,349700,345000,349000,349000,349500,349900,375000,354500,349900,349900,349000,342250,373750,385000,399000,399900,379000,399000,399250,394450,395000,389900,395000,410000,399000,385000,374999,384900,399000,394277.5,374720,374999.5,389900,385000,359999.5,369950,389000,399000,375000,389000,398000,399900,399440,399900,399900,395000,392000,399325,414900,417000,417000,415000,418500,399000,389900
"10003","New York","NY","New York-Newark-Jersey City","New York",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172000,1172000,1200000,1183500,1195000,1183500,1100000,1150000,1147500,1150000,1122500,1195000,1195000,1199000,1295000,1367500,1260000,1337500,1282500,1260000,1191500,1350000,1407500,1390000,1407500,1407500,1475000,1491944,1540000,1565000,1525000,1522500,1499000,1495000
"07030","Hoboken","NJ","New York-Newark-Jersey City","Hudson",6,365000,364950,364975,365000,364975,364475,369000,365000,369612,369000,369000,369250,375000,369750,369228,359000,359000,359000,357000,359000,349500,357000,349000,340000,349499.5,349000,339499.5,347000,350000,349000,349000,349000,330000,329000,349000,359000,377450,385000,395000,395000,392000,399900,399000,399000,379900,399000,394000,379000,379000,379000,395000,399000,389915,379450,389000,404950,417000,431000,439000,439000,437000,437000,435000,455000,439000,435000,422500,435000,444500,469500,475000,475000,475000,524900,459000,454000,459000,459000,430000,427500,459000,489000,539000,531000,475000,503500,512500,544000,522450,509900,499000,499000,499000,517499,499000,499000,499000,499000,499000,505053.5,529900,520000,529000,499450,544000
"33160","Sunny Isles Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",7,149000,149900,149000,145208,149000,140000,139900,130000,134000,130000,140000,135000,137950,139000,145000,145250,159500,164900,159770,169900,169950,160000,159000,169000,174900,181150,175000,181472.5,193450,190000,189000,179000,170000,148900,164900,189747.5,190000,195000,198000,195000,190000,198000,209000,199900,199900,209000,213500,217000,225000,223500,229000,240000,249000,249000,235000,240000,239950,245000,250000,250000,250000,249450,235000,221500,239450,239000,220500,225000,227000,212000,228900,229700,236600,231000,230000,235250,242000,240000,249000,243995,239000,239900,242500,247000,248500,249000,249450,249000,240000,239850,255000,245000,249000,250000,254400,254950,259000,250000,249900,250000,259000,249450,249900,250000,249900
"10019","New York","NY","New York-Newark-Jersey City","New York",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980000,950000,975000,970000,1036000,1025000,1025000,972500,970000,1045000,1057000,1095000,1157500,1117500,1117500,1125000,1095000,1076000,1105000,1147500,1145000,1125000,1162500,1112500,1105000,1100000,1147500,1135000,1130000,1140000,1105000,1145000,1179000,1166500,1154000,1190000,1195000,1215000,1195000,1195000,1189000,1195000,1197500,1195000,1290000,1296000,1363000,1368000,1375000,1362500,1305500,1331500,1463000,1369000,1250000,1325000,1299000,1285000,1275000,1286500,1250000
"33139","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",9,250000,250000,240000,236000,239000,235000,235000,235000,239000,239000,240000,235000,239000,246000,245000,240000,250000,259000,259900,269995,269997.5,274900,279000,279000,274500,270000,285000,282500,284900,274000,264900,265000,279900,265000,250000,269000,295000,290000,280000,279900,272000,270000,282500,285000,289000,290000,280000,299000,299999.5,309950,299000,287000,299000,298500,299000,299000,299000,299000,319000,334999.5,337050,325000,316450,320000,325000,315000,315000,320000,317250,315000,335000,341500,339000,325999,325000,336500,335000,339000,339000,335000,330000,339000,335000,339000,335000,329000,324950,320000,319900,325000,319900,315000,315000,309000,309000,3e+05,299000,299000,299000,299000,299000,299000,299000,295000,295000
"33411","Royal Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55500,55000,56900,56000,56944,55000,55000,58194,58888,58888,58250,62000,69500,68000,69900,67500,64000,68450,65950,65950,69900,69950,71450,78900,82500,79450,79900,74905,82500,75000,75000,77250
"11211","New York","NY","New York-Newark-Jersey City","Kings",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949000,859000,832000,807000,799000,850000,865000,865800,865400,855000,867000,876250,860000,869500,860000,860000,860000,860000,829000,839000,822000,822000,799499.5,807500,849000,849500,825000,799999,799999,799499.5,849000,849000,870000,870000,879000,877000,870000,865000,799000,797500,795025,745000,779000
"33908","Fort Myers","FL","Cape Coral-Fort Myers","Lee",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,78200,80900,84900,89250,89000,85000,80000,74000,73900,84500,86900,88700,88700,87400,79900,84900,84900,92000,92000,92000,89900,89900,88000,87000,79900,82900,69900,68950
"33009","Hallandale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",13,133950,129000,120642.5,119900,125000,125000,125000,125000,124900,119900,119900,117900.5,117000,120000,119000,110000,115000,115000,120000,124900,129000,129000,129900,130000,129000,130000,134450,134950,130000,133450,129900,129000,131950,131000,137900,139900,149900,149500,150000,149000,149450,149999,160000,159900,160000,160000,168000,167000,159900,150000,158500,157000,158000,159000,159900,170000,166000,168000,170000,170000,165000,165000,156000,155000,164900,164850,171500,169999,169900,170000,175000,174700,175000,169900,168900,170000,175000,179900,179900,175000,179400,179900,179250,179250,179000,175000,179000,179900,185000,185000,190000,185000,189000,186000,184900,183900,184950,184900,179999,184111,179999,179999,179000,179900,184900
"07302","Jersey City","NJ","New York-Newark-Jersey City","Hudson",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583000,634250,603950,618000,621840,642250,644500,619900,619450,625250,626000,628000,622000,622000,649444,715000,699000,645000,625000,639500,625000,625000,585000,586944
"92101","San Diego","CA","San Diego-Carlsbad","San Diego",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000,390000,380000,379900,379900,375000,369000,364500,366500,375000,366750,360000,377250,375500,375000,374750,371950,369500,362499.5,349999.5,364950,389000,394000,375900,372499.5,359000,382450,399000,415000,409000,399000,409000,409000,415000,429999,425000,429949.5,429900,436500,429950,425000,425000,437450,445000,445000,431250,429450,445000,454500,449500,458000,449900,445250,447250,445000,435000,439900,445000,439000,438000,448500,449700,446500,429990,439450
"10701","Yonkers","NY","New York-Newark-Jersey City","Westchester",16,127000,124500,127831,123000,109900,119000,119000,116750,119000,118000,108500,115000,115000,109000,119000,119000,115000,107900,119000,118450,116950,111000,105000,99999,1e+05,99750,99000,99250,96500,1e+05,98000,98950,95000,95000,95000,93750,95000,99000,98500,98000,98000,99000,102450,98500,102000,98250,99978.5,106000,104500,107910,102900,99500,99000,99000,99000,99500,99500,99000,94500,92200,99000,96500,104900,95000,1e+05,99750,99000,99750,99000,99000,92196.5,93699,89999,90000,90000,92199,95000,98999.5,98999,95000,89900,93000,95000,95000,97500,99000,99000,99000,98500,99000,99000,109000,115000,112500,109950,105000,107450,114000,120000,119000,126500,125000,127000,129000,129000
"11372","New York","NY","New York-Newark-Jersey City","Queens",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340000,340000,333500,333500,325000,325000,320000,320000,309500,315000,310000,315000,322000,320750,359000,380000,387900,389000,387900,376500,378000
"20001","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",18,366950,379000,374000,377200,371450,375000,375000,385000,395000,387338.5,389450,387338.5,375000,375000,375000,374990,375000,379500,385000,379495,382450,389723,385888,379999,385569,388900,379000,372450,399949.5,389900,359000,370000,379000,385750,374555,369999,387447.5,387447.5,384900,389700,399000,386500,399900,399450,399000,399900,374950,377500,404950,4e+05,404900,385000,399450,399900,425000,439375,449850,450000,450000,453950,449700,449000,449000,454900,469500,449900,444000,470000,475000,479000,459950,455000,479450,469000,469000,482450,499500,489000,454850,459700,454800,494000,474900,467425,459000,489900,474000,489000,472000,475000,479000,479450,489700,475000,479000,492000,465000,499700,499900,499000,487000,499000,485000,490000,499999
"33063","Margate","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500,37500,35500,36000,36750,35000,35450,39900,43000,40000,42900,43000,42000,42000,42945,42990,42945,43950,42900,44900,44000,42450,39900,40950,42000,42000,41000,43825,44500,45000,43450,42900,44800,41450,44800,45000,45000,47900,49000,53200,56925,59949.5,56000,55000,54900,54900,55000,55300,54950,55000,54000,55000,55600,55000,57388.5,59900,57500,59900,59700,61000,58000,60950,61500
"33027","Miramar","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",20,59900,64000,65000,64950,59999,59000,55450,55000,49000,46700,47250,41900,46150,47500,47500,45000,47000,50750,51700,49900,55000,56900,55000,51500,53500,49900,49500,49000,49700,53000,57500,57500,58000,54950,58850,55000,58450,64900,59900,65000,62000,59450,62000,59900,67875,61950,71250,69000,68900,69500,69200,69900,66500,68900,69900,78000,79000,75000,77900,79900,79900,79850,81000,82000,82000,79500,83950,84900,78900,76500,78900,79000,80850,82500,84900,82950,82900,82900,80000,82700,79999,85000,82500,85000,85000,86000,89900,89450,87000,87000,88250,88250,89850,89900,89450,88250,89000,93000,95000,93000,98000,98500,109999,105000,105000
"33313","Lauderhill","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000,35000,35000,34850,36450,39900,39900,39900,39949.5,39900,39900,35000,36000,40000,40000,43000,40500,41950,43700,43350,44900,44900,42900,44450,47000,48000,47000,45000,47000,47000,47000,48249.5,49000,49700,47500,49230,48000,48000,50250,49950,49900,49900,49800,49900,49900,52000,52000,49999.5,52000,50500,50000,54250,54900,55000,56000,54999,55000,55000,56000,57900,58900,57450,57000,57000
"33319","Lauderhill","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",22,43250,42000,40000,39000,36500,35000,35000,36750,38000,37500,37250,34900,35000,37000,35000,33900,32950,33950,34900,34400,30000,31950,34500,32000,35000,39900,40000,40000,39900,38750,35900,40250,40500,39999,44900,44900,44900,43450,40000,42000,44900,41000,44250,45900,45200,45700,45500,45250,47000,49949.5,48450,52450,51245,49888,49995,49500,47700,47350,47550,49900,50000,52000,53750,58875,54900,54900,56900,60000,54900,54900,58500,58000,56000,54900,55000,57000,59900,60000,62450,59900,59900,59000,64400,62000,63900,62200,59945,63000,59000,59999,60000,59500,60000,60900,61000,60450,60000,60000,63500,60000,60900,62950,64950,65000,65000
