"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"10025","NY","New York-Newark-Jersey City","New York","New York",0,3443,-0.00116042935886278,-0.00548815713460428,-0.0396094839609484,21508
2018-09-30,"60657","IL","Chicago-Naperville-Elgin","Cook","Chicago",1,1774,-0.00224971878515186,-0.0061624649859944,-0.0716902145473574,28906
2018-09-30,"10023","NY","New York-Newark-Jersey City","New York","New York",2,3626,-0.00137703112090333,-0.00956022944550669,-0.0831858407079646,27716
2018-09-30,"77494","TX","Houston-The Woodlands-Sugar Land","Harris","Katy",3,1599,0,-0.00124921923797626,0,471
2018-09-30,"60614","IL","Chicago-Naperville-Elgin","Cook","Chicago",4,1902,0,-0.00314465408805032,-0.104097974564296,28458
2018-09-30,"79936","TX","El Paso","El Paso","El Paso",5,849,0,0,-0.00117647058823529,2212
2018-09-30,"77449","TX","Houston-The Woodlands-Sugar Land","Harris","Katy",6,1360,-0.00146842878120411,-0.00657414170927684,-0.00439238653001464,342
2018-09-30,"77084","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",7,1338,0,0.00224719101123596,0.0324074074074074,1140
2018-09-30,"10002","NY","New York-Newark-Jersey City","New York","New York",8,3641,-0.000823271130625686,-0.00654843110504775,-0.0339612629344654,8908
2018-09-30,"10467","NY","New York-Newark-Jersey City","Bronx","New York",9,1791,0,0,0.0176136363636364,6082
2018-09-30,"60640","IL","Chicago-Naperville-Elgin","Cook","Chicago",10,1577,0.00254291163382072,0.00509878903760357,-0.021104903786468,20422
2018-09-30,"94109","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",11,4263,-0.00117150890346767,-0.00675675675675676,-0.0206753962784287,8799
2018-09-30,"11226","NY","New York-Newark-Jersey City","Kings","New York",12,2153,-0.00277906438165818,-0.0110243454294901,-0.0132905591200733,8987
2018-09-30,"10016","NY","New York-Newark-Jersey City","New York","New York",13,3653,0.000821917808219178,0.00274499039253363,-0.0209059233449477,25706
2018-09-30,"37013","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",14,1288,0.000777000777000777,0.0046801872074883,0.0157728706624606,3613
2018-09-30,"11375","NY","New York-Newark-Jersey City","Queens","New York",15,2137,0,-0.000467726847521048,0.0358700920988851,17055
2018-09-30,"11235","NY","New York-Newark-Jersey City","Kings","New York",16,2187,-0.000913659205116492,-0.00364464692482916,-0.0223513634331694,14232
2018-09-30,"78660","TX","Austin-Round Rock","Travis","Pflugerville",17,1517,-0.00197368421052632,-0.00131665569453588,-0.00654878847413229,866
2018-09-30,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",18,2481,0.00161485668146952,0.00201938610662359,-0.0193675889328063,5556
2018-09-30,"60647","IL","Chicago-Naperville-Elgin","Cook","Chicago",19,1690,-0.000591366055588409,-0.00294985250737463,-0.0441176470588235,14535
2018-09-30,"37211","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",20,1263,0.00317712470214456,0.00637450199203187,-0.0117370892018779,4720
2018-09-30,"10029","NY","New York-Newark-Jersey City","New York","New York",21,2820,-0.00106269925611052,-0.00564174894217207,-0.0668431502316347,5471
2018-09-30,"10009","NY","New York-Newark-Jersey City","New York","New York",22,3655,0.00136986301369863,-0.00245633187772926,-0.0659340659340659,8912
2018-09-30,"60618","IL","Chicago-Naperville-Elgin","Cook","Chicago",23,1622,-0.000616142945163278,-0.002460024600246,-0.0430678466076696,12787
2018-09-30,"10011","NY","New York-Newark-Jersey City","New York","New York",24,4004,-0.000499251123315027,-0.00792864222001982,-0.0881348212252334,20420
2018-09-30,"77573","TX","Houston-The Woodlands-Sugar Land","Galveston","League City",25,1399,0.000715307582260372,0.00502873563218391,0.054257724189902,1168
2018-09-30,"10128","NY","New York-Newark-Jersey City","New York","New York",26,3236,-0.00123456790123457,-0.00492004920049201,-0.0357568533969011,21764
2018-09-30,"11201","NY","New York-Newark-Jersey City","Kings","New York",27,2852,-0.00175008750437522,-0.00765483646485734,-0.0416666666666667,18911
2018-09-30,"28269","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",28,1196,0,0.000836820083682008,0.0075821398483572,3295
2018-09-30,"20002","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",29,2531,-0.00118389897395422,-0.00511006289308176,-0.0829710144927536,17545
2018-09-30,"78130","TX","San Antonio-New Braunfels","Comal","New Braunfels",30,1288,0,-0.000775795190069822,-0.00846805234795997,1647
2018-09-30,"30349","GA","Atlanta-Sandy Springs-Roswell","Clayton","Riverdale",31,1039,0,0.000963391136801541,0.0580448065173116,2187
2018-09-30,"78572","TX","McAllen-Edinburg-Mission","Hidalgo","Mission",32,805,0,-0.00124069478908189,-0.094488188976378,826
2018-09-30,"94565","CA","San Francisco-Oakland-Hayward","Contra Costa","Pittsburg",33,1900,0.00158144438587243,0.00263852242744063,0,1275
2018-09-30,"79912","TX","El Paso","El Paso","El Paso",34,1024,-0.000975609756097561,-0.00678952473326867,-0.056221198156682,2021
2018-09-30,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",35,2919,-0.00307377049180328,-0.00916496945010183,-0.00983717774762551,5053
2018-09-30,"78613","TX","Austin-Round Rock","Williamson","Cedar Park",36,1574,0.00318674314850223,0.00639386189258312,-0.0156347717323327,1629
2018-09-30,"75052","TX","Dallas-Fort Worth-Arlington","Dallas","Grand Prairie",37,1192,0,0.000839630562552477,0.0205479452054795,1412
2018-09-30,"20009","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",38,2536,-0.002360346184107,-0.00898788589292692,-0.111422564821303,15369
2018-09-30,"37042","TN","Clarksville","Montgomery","Clarksville",39,701,0.00142857142857143,0,0.0130057803468208,1389
2018-09-30,"10462","NY","New York-Newark-Jersey City","Bronx","New York",40,1581,0,-0.00252365930599369,0.00190114068441065,17586
2018-09-30,"10456","NY","New York-Newark-Jersey City","Bronx","New York",41,1895,0,-0.00158061116965227,0.0155412647374062,2683
2018-09-30,"10003","NY","New York-Newark-Jersey City","New York","New York",42,3897,0,-0.00713375796178344,-0.0638962286812395,19774
2018-09-30,"77429","TX","Houston-The Woodlands-Sugar Land","Harris","Cypress",43,1340,-0.000745712155108128,-0.00297619047619048,0.017463933181473,344
2018-09-30,"77479","TX","Houston-The Woodlands-Sugar Land","Fort Bend","Sugar Land",44,1454,-0.00342700479780672,-0.00818553888130969,-0.0182309250506415,1090
2018-09-30,"11206","NY","New York-Newark-Jersey City","Kings","New York",45,2482,-0.00201045436268597,-0.00799360511590727,-0.0609156261823685,8214
2018-09-30,"63376","MO","St. Louis","Saint Charles","Saint Peters",46,999,0,0,-0.001998001998002,5106
2018-09-30,"60613","IL","Chicago-Naperville-Elgin","Cook","Chicago",47,1624,0.00123304562268804,0.00370828182941904,-0.0275449101796407,23161
2018-09-30,"30044","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Lawrenceville",48,1290,0,0,0.0386473429951691,2581
2018-09-30,"77036","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",49,940,-0.00106269925611052,-0.00529100529100529,0.0217391304347826,5466
2018-09-30,"11230","NY","New York-Newark-Jersey City","Kings","New York",50,2136,-0.000935453695042095,-0.0041958041958042,-0.0233196159122085,8273
2018-09-30,"10463","NY","New York-Newark-Jersey City","Bronx","New York",51,1880,-0.00159320233669676,-0.00686740623349181,-0.0490642387455741,6261
2018-09-30,"30043","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Lawrenceville",52,1394,0,0,0.00722543352601156,1890
2018-09-30,"60629","IL","Chicago-Naperville-Elgin","Cook","Chicago",53,1199,-0.000833333333333333,-0.00990916597853014,-0.043859649122807,1813
2018-09-30,"11212","NY","New York-Newark-Jersey City","Kings","New York",54,2140,-0.000467071461933676,-0.00233100233100233,-0.00696055684454756,4159
2018-09-30,"11209","NY","New York-Newark-Jersey City","Kings","New York",55,2141,-0.00186480186480187,-0.0106284658040665,-0.0488671701466015,12004
2018-09-30,"60625","IL","Chicago-Naperville-Elgin","Cook","Chicago",56,1507,0,-0.00132538104705103,-0.0233311730395334,11670
2018-09-30,"07030","NJ","New York-Newark-Jersey City","Hudson","Hoboken",57,2773,-0.000720720720720721,-0.000720720720720721,-0.0354782608695652,19742
2018-09-30,"28277","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",58,1435,0,-0.00139178844815588,-0.00416377515614157,6744
2018-09-30,"75287","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",59,1523,-0.00261951538965291,-0.00717079530638853,-0.00457516339869281,1011
2018-09-30,"10024","NY","New York-Newark-Jersey City","New York","New York",60,3777,0.00132555673382821,-0.00369295700342917,-0.0933749399903985,18227
2018-09-30,"85032","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",61,1196,0.000836820083682008,0.000836820083682008,0.0170068027210884,4916
2018-09-30,"78704","TX","Austin-Round Rock","Travis","Austin",62,1683,0,0.00118976799524093,-0.0243478260869565,6374
2018-09-30,"33160","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Sunny Isles Beach",63,2126,-0.00234631628343501,-0.0083955223880597,-0.0247706422018349,42802
2018-09-30,"77077","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",64,1185,-0.00336417157275021,-0.0133222314737719,0.0180412371134021,1217
2018-09-30,"78245","TX","San Antonio-New Braunfels","Bexar","San Antonio",65,997,0.00100401606425703,-0.003,-0.0504761904761905,121
2018-09-30,"21234","MD","Baltimore-Columbia-Towson","Baltimore","Parkville",66,1393,-0.000717360114777619,-0.00214899713467049,0.00215827338129496,582
2018-09-30,"23464","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",67,1234,0,-0.000809716599190283,0.0249169435215947,4987
2018-09-30,"30096","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Duluth",68,1346,0,0.000743494423791822,0.0393822393822394,2981
2018-09-30,"78521","TX","Brownsville-Harlingen","Cameron","Brownsville",69,749,-0.00133333333333333,-0.00663129973474801,-0.153672316384181,1276
2018-09-30,"75243","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",70,1134,0.0026525198938992,0.0106951871657754,0.0738636363636364,5472
2018-09-30,"11214","NY","New York-Newark-Jersey City","Kings","New York",71,2090,-0.00143334925943622,-0.00523560209424084,-0.0577096483318305,10700
2018-09-30,"98052","WA","Seattle-Tacoma-Bellevue","King","Redmond",72,2080,0.000481000481000481,0.00289296046287367,-0.00999524036173251,6009
2018-09-30,"94501","CA","San Francisco-Oakland-Hayward","Alameda","Alameda",73,2787,-0.000358680057388809,-0.0010752688172043,-0.0306086956521739,5333
2018-09-30,"08701","NJ","New York-Newark-Jersey City","Ocean","Lakewood",74,1442,-0.000693000693000693,0,0.0034794711203897,7689
2018-09-30,"11221","NY","New York-Newark-Jersey City","Kings","New York",75,2329,-0.00214224507283633,-0.00851426138782461,-0.0657841957480947,12647
2018-09-30,"60610","IL","Chicago-Naperville-Elgin","Cook","Chicago",76,1772,-0.00225225225225225,-0.00783874580067189,-0.067859021567596,27136
2018-09-30,"11207","NY","New York-Newark-Jersey City","Kings","New York",77,2193,-0.000455788514129444,-0.000911161731207289,-0.0205448861098705,9896
2018-09-30,"11229","NY","New York-Newark-Jersey City","Kings","New York",78,2129,-0.00187529301453352,-0.00467508181393174,-0.0211494252873563,8862
2018-09-30,"77379","TX","Houston-The Woodlands-Sugar Land","Harris","Tomball",79,1232,0,0,0.0232558139534884,647
2018-09-30,"78666","TX","Austin-Round Rock","Hays","San Marcos",80,1177,0.00255536626916525,0.00943396226415094,-0.0167084377610693,1630
2018-09-30,"10019","NY","New York-Newark-Jersey City","New York","New York",81,3659,-0.000273224043715847,-0.00570652173913043,-0.066819688854884,19881
2018-09-30,"30024","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Suwanee",82,1495,0,0,0.0101351351351351,1529
2018-09-30,"94110","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",83,4623,-0.00666093682853459,-0.0197201017811705,-0.0340576681989135,7091
2018-09-30,"60619","IL","Chicago-Naperville-Elgin","Cook","Chicago",84,1199,0,-0.00166527893422148,-0.0259951259138911,4190
2018-09-30,"33139","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami Beach",85,1974,-0.000506329113924051,-0.00504032258064516,-0.0261470152935372,30867
2018-09-30,"33411","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","Royal Palm Beach",86,1378,-0.00144927536231884,-0.00577200577200577,0.0237741456166419,11502
2018-09-30,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",87,2795,-0.0014290818149339,-0.00710479573712256,-0.0137614678899083,3579
2018-09-30,"44107","OH","Cleveland-Elyria","Cuyahoga","Lakewood",88,947,0.00105708245243129,0.00105708245243129,-0.0104493207941484,5523
2018-09-30,"78745","TX","Austin-Round Rock","Travis","Austin",89,1434,0.000697836706210747,0.00349895031490553,-0.0110344827586207,3662
2018-09-30,"75067","TX","Dallas-Fort Worth-Arlington","Denton","Lewisville",90,1693,0.000591016548463357,0.00177514792899408,-0.00117994100294985,1593
2018-09-30,"33025","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Miramar",91,1399,0.000715307582260372,0.00214899713467049,0.00214899713467049,12962
2018-09-30,"11377","NY","New York-Newark-Jersey City","Queens","New York",92,2198,0.000455166135639508,0.000455166135639508,-0.0174340634778722,9608
2018-09-30,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",93,1439,0,0.00139178844815588,0.0352517985611511,2971
2018-09-30,"02169","MA","Boston-Cambridge-Newton","Norfolk","Quincy",94,1959,-0.00254582484725051,-0.00860323886639676,-0.0448561677230619,6989
2018-09-30,"66062","KS","Kansas City","Johnson","Olathe",95,1248,0.000801924619085806,0.00160513643659711,0.00807754442649435,1923
2018-09-30,"23462","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",96,1240,0,0,0.0114192495921697,12452
2018-09-30,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",97,2253,0.0107671601615074,0.0259562841530055,0.00895656068069861,4662
2018-09-30,"44035","OH","Cleveland-Elyria","Lorain","Elyria",98,720,0,0.00139082058414465,-0.00277008310249307,1985
2018-09-30,"95630","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Folsom",99,1646,0,-0.00121359223300971,-0.0184853905784138,2436
2018-09-30,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",100,2117,0.00761542122798667,0.0124342419894787,-0.0253222836095764,4162
2018-09-30,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",101,2239,0.00313620071684588,0.00719748088169141,0.0275355667737494,1969
2018-09-30,"11234","NY","New York-Newark-Jersey City","Kings","New York",102,2138,0,-0.00140121438580103,-0.0161067648412333,9863
2018-09-30,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",103,2498,-0.00119952019192323,-0.00119952019192323,-0.00040016006402561,1508
2018-09-30,"85710","AZ","Tucson","Pima","Tucson",104,970,0,-0.00102986611740474,-0.0122199592668024,3687
2018-09-30,"28027","NC","Charlotte-Concord-Gastonia","Cabarrus","Concord",105,1314,-0.000760456273764259,-0.00151975683890578,-0.0194029850746269,1488
2018-09-30,"11355","NY","New York-Newark-Jersey City","Queens","New York",106,2194,0.000455996352029184,0.00228414801279123,0.00688389169343736,10983
2018-09-30,"19143","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",107,1099,0,0.000910746812386157,0.0185356811862836,19037
2018-09-30,"60611","IL","Chicago-Naperville-Elgin","Cook","Chicago",108,1839,-0.00162866449511401,-0.00540832882639264,-0.0850746268656716,29608
2018-09-30,"10314","NY","New York-Newark-Jersey City","Richmond","New York",109,1847,-0.00162162162162162,-0.00805585392051558,-0.0690524193548387,11860
2018-09-30,"37075","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner","Hendersonville",110,1149,0,0,-0.0254452926208651,567
2018-09-30,"60617","IL","Chicago-Naperville-Elgin","Cook","Chicago",111,1199,0,0,-0.00909090909090909,3403
2018-09-30,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",112,2631,-0.00340909090909091,-0.0131282820705176,-0.102047781569966,4859
2018-09-30,"30281","GA","Atlanta-Sandy Springs-Roswell","Henry","Stockbridge",113,1197,-0.00166805671392827,-0.0180475799835931,0.0126903553299492,268
2018-09-30,"32210","FL","Jacksonville","Duval","Jacksonville",114,894,0,-0.00111731843575419,0.0299539170506912,1724
2018-09-30,"85225","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Chandler",115,1189,0.000841750841750842,0.00677392040643522,0.0330147697654214,3496
2018-09-30,"11215","NY","New York-Newark-Jersey City","Kings","New York",116,2622,-0.00152322924600152,-0.00531107738998482,-0.0571736785329018,17979
2018-09-30,"94558","CA","Napa","Napa","Napa",117,2449,0,-0.00406669377795852,0.0385920271416455,2426
2018-09-30,"11211","NY","New York-Newark-Jersey City","Kings","New York",118,2700,-0.0014792899408284,-0.00808229243203527,-0.101198402130493,11938
2018-09-30,"80134","CO","Denver-Aurora-Lakewood","Douglas","Parker",119,1742,0,0,-0.00853727945361412,2957
2018-09-30,"91910","CA","San Diego-Carlsbad","San Diego","Chula Vista",120,2099,0,0.0038259206121473,-0.0052132701421801,4387
2018-09-30,"87114","NM","Albuquerque","Bernalillo","Albuquerque",121,1037,-0.00384245917387128,-0.00955109837631328,-0.0114394661582459,298
2018-09-30,"06010","CT","Hartford-West Hartford-East Hartford","Hartford","Bristol",122,1099,0,-0.00181653042688465,-0.0534022394487511,5124
2018-09-30,"78240","TX","San Antonio-New Braunfels","Bexar","San Antonio",123,1146,-0.00174216027874564,-0.00607111882046834,-0.00261096605744125,986
2018-09-30,"17603","PA","Lancaster","Lancaster","Lancaster",124,889,-0.00112359550561798,-0.00336322869955157,-0.0562632696390658,1774
2018-09-30,"85308","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Glendale",125,1190,0,0,0.00591715976331361,1284
2018-09-30,"89108","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",126,940,0,0.0032017075773746,0.0681818181818182,4567
2018-09-30,"93722","CA","Fresno","Fresno","Fresno",127,918,-0.00756756756756757,-0.0265111346765642,-0.162408759124088,664
2018-09-30,"85281","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Tempe",128,1236,-0.0032258064516129,-0.00802568218298555,-0.0298273155416013,7039
2018-09-30,"87111","NM","Albuquerque","Bernalillo","Albuquerque",129,1096,0,-0.000911577028258888,0.00920810313075507,750
2018-09-30,"48180","MI","Detroit-Warren-Dearborn","Wayne","Taylor",130,848,0,-0.00117785630153121,0.026634382566586,195
2018-09-30,"94533","CA","Vallejo-Fairfield","Solano","Fairfield",131,1716,-0.00174520069808028,-0.00579374275782155,0.033112582781457,2183
2018-09-30,"43081","OH","Columbus","Franklin","Westerville",132,1164,-0.0025706940874036,-0.000858369098712446,-0.0160608622147084,5422
2018-09-30,"43055","OH","Columbus","Licking","Newark",133,835,0,0,0.0372670807453416,2415
2018-09-30,"15601","PA","Pittsburgh","Westmoreland","Greensburg",134,916,-0.00542888165038002,-0.019271948608137,-0.0858283433133733,825
2018-09-30,"95608","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Carmichael",135,1486,0.000673400673400673,0,0.0206043956043956,2712
2018-09-30,"44060","OH","Cleveland-Elyria","Lake","Mentor",136,1090,0,0,0.0244360902255639,4664
2018-09-30,"97229","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",137,1548,0,-0.00386100386100386,-0.0177664974619289,2435
2018-09-30,"11238","NY","New York-Newark-Jersey City","Kings","New York",138,2612,-0.000765110941086458,-0.00267277586865216,-0.065474060822898,11763
2018-09-30,"85364","AZ","Yuma","Yuma","Yuma",139,841,0,0.00119047619047619,0,1780
2018-09-30,"11385","NY","New York-Newark-Jersey City","Queens","New York",140,2208,0.00181488203266788,0.00363636363636364,-0.019538188277087,11175
2018-09-30,"80013","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",141,1520,-0.000657462195923734,0,0.00595632031767042,3826
2018-09-30,"77459","TX","Houston-The Woodlands-Sugar Land","Fort Bend","Missouri City",142,1434,-0.000696864111498258,-0.00139275766016713,-0.00623700623700624,857
2018-09-30,"33024","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Pembroke Pines",143,1399,0,0,-0.000714285714285714,4909
2018-09-30,"91709","CA","Riverside-San Bernardino-Ontario","San Bernardino","Chino Hills",144,1945,-0.00102722136620442,-0.00205233453052848,-0.0289565651522716,1646
2018-09-30,"43123","OH","Columbus","Franklin","Grove City",145,1248,0.000801924619085806,0.000801924619085806,0.000801924619085806,3238
2018-09-30,"20906","MD","Washington-Arlington-Alexandria","Montgomery","Silver Spring",146,1764,0.00170357751277683,0.00570125427594071,-0.00056657223796034,12097
2018-09-30,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",147,2982,-0.00400801603206413,-0.0138888888888889,-0.0430038510911425,3095
2018-09-30,"78577","TX","McAllen-Edinburg-Mission","Hidalgo","Pharr",148,758,0,-0.005249343832021,-0.108235294117647,1012
2018-09-30,"98012","WA","Seattle-Tacoma-Bellevue","Snohomish","Bothell",149,1937,-0.000515995872033024,-0.00103145951521403,-0.0300450676014021,4146
2018-09-30,"76028","TX","Dallas-Fort Worth-Arlington","Johnson","Burleson",150,1146,0.000873362445414847,0.00438212094653812,-0.060655737704918,378
2018-09-30,"14850","NY","Ithaca","Tompkins","Ithaca",151,1744,-0.0028587764436821,-0.0113378684807256,-0.0196739741427768,2492
2018-09-30,"34787","FL","Orlando-Kissimmee-Sanford","Orange","Winter Garden",152,1450,0.00138121546961326,0.00346020761245675,0.0653930933137399,2078
2018-09-30,"33908","FL","Cape Coral-Fort Myers","Lee","Fort Myers",153,1647,-0.00362976406533575,-0.0167164179104478,0.0365009439899308,14074
2018-09-30,"02148","MA","Boston-Cambridge-Newton","Middlesex","Malden",154,2059,-0.000485436893203883,-0.001454898157129,-0.0704288939051919,7864
2018-09-30,"65807","MO","Springfield","Greene","Springfield",155,664,-0.00150375939849624,0,-0.00895522388059702,765
2018-09-30,"33647","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",156,1228,0.000814995925020375,0.00244897959183673,0.0302013422818792,5904
2018-09-30,"76063","TX","Dallas-Fort Worth-Arlington","Tarrant","Mansfield",157,1391,0,0,0.00288392213410238,472
2018-09-30,"44256","OH","Cleveland-Elyria","Medina","Medina",158,1141,0,0.00087719298245614,0.0316455696202532,1576
2018-09-30,"11373","NY","New York-Newark-Jersey City","Queens","New York",159,2199,0.000910332271279017,0.00410958904109589,0.00548696844993141,10839
2018-09-30,"79938","TX","El Paso","El Paso","El Paso",160,948,0,-0.00420168067226891,-0.0696761530912659,210
2018-09-30,"60620","IL","Chicago-Naperville-Elgin","Cook","Chicago",161,1188,-0.000841042893187553,-0.00251889168765743,-0.0116472545757072,2178
2018-09-30,"95823","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",162,1299,0.00231481481481481,0.00386398763523957,0.00697674418604651,1596
2018-09-30,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",163,2499,0,-0.00119904076738609,0.00847457627118644,7645
2018-09-30,"30040","GA","Atlanta-Sandy Springs-Roswell","Forsyth","Cumming",164,1445,-0.00207182320441989,-0.00823610157858614,-0.0436796823295831,443
2018-09-30,"75056","TX","Dallas-Fort Worth-Arlington","Denton","The Colony",165,1393,0,0.000718390804597701,0,836
2018-09-30,"33009","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Hallandale",166,1632,0.00122699386503067,0.00307314074984634,0.0329113924050633,30411
2018-09-30,"45011","OH","Cincinnati","Butler","Hamilton",167,865,0,0,0.0116959064327485,2097
2018-09-30,"06902","CT","Bridgeport-Stamford-Norwalk","Fairfield","Stamford",168,2019,0.00148809523809524,0.00497760079641613,-0.0358166189111748,9580
2018-09-30,"27410","NC","Greensboro-High Point","Guilford","Greensboro",169,994,0,0,-0.0349514563106796,4940
2018-09-30,"89121","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",170,1099,0,0,0.0367924528301887,6518
2018-09-30,"10028","NY","New York-Newark-Jersey City","New York","New York",171,3333,0,0.00120156203063983,-0.0296943231441048,17064
2018-09-30,"92345","CA","Riverside-San Bernardino-Ontario","San Bernardino","Hesperia",172,1190,-0.000839630562552477,-0.00167785234899329,-0.00915903413821815,573
2018-09-30,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",173,2193,0,-0.000455788514129444,0.0134011090573013,3024
2018-09-30,"07302","NJ","New York-Newark-Jersey City","Hudson","Jersey City",174,2636,0.00113938473224459,0,-0.0178837555886736,14063
2018-09-30,"65203","MO","Columbia","Boone","Columbia",175,997,0,0.00504032258064516,0.110244988864143,3708
2018-09-30,"27587","NC","Raleigh","Wake","Wake Forest",176,1287,0.000777604976671851,0.00155642023346304,0.0222398729150119,356
2018-09-30,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",177,1025,0,-0.00774443368828654,0.0138476755687438,1613
2018-09-30,"08753","NJ","New York-Newark-Jersey City","Ocean","Toms River",178,1640,0,0,0.0142238713667285,1597
2018-09-30,"92336","CA","Riverside-San Bernardino-Ontario","San Bernardino","Fontana",179,1968,-0.00101522842639594,0.00613496932515337,-0.014521782674011,545
2018-09-30,"92126","CA","San Diego-Carlsbad","San Diego","San Diego",180,2001,0,-0.00249252243270189,0.0261538461538462,6169
2018-09-30,"60634","IL","Chicago-Naperville-Elgin","Cook","Chicago",181,1499,0,0,-0.0253576072821847,3439
2018-09-30,"30188","GA","Atlanta-Sandy Springs-Roswell","Cherokee","Woodstock",182,1392,0,0.000718907260963336,0.0212765957446809,2617
2018-09-30,"46307","IN","Chicago-Naperville-Elgin","Lake","Crown Point",183,1335,-0.000748502994011976,-0.00149588631264024,-0.0276766205389658,1500
2018-09-30,"75228","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",184,1237,-0.00161420500403551,-0.0032232070910556,0.0386230058774139,767
2018-09-30,"27406","NC","Greensboro-High Point","Guilford","Greensboro",185,767,0,-0.0038961038961039,-0.0327868852459016,1299
2018-09-30,"98103","WA","Seattle-Tacoma-Bellevue","King","Seattle",186,2145,-0.00139664804469274,-0.00602409638554217,-0.0608581436077058,6807
2018-09-30,"99301","WA","Kennewick-Richland","Franklin","Pasco",187,883,-0.00225988700564972,-0.0199778024417314,-0.161443494776828,604
2018-09-30,"77845","TX","College Station-Bryan","Brazos","College Station",188,1234,-0.00242522231204527,-0.00403551251008878,-0.0313971742543171,2419
2018-09-30,"20011","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",189,2637,0,-0.000379075056861259,-0.0361842105263158,10182
2018-09-30,"29732","SC","Charlotte-Concord-Gastonia","York","Rock Hill",190,899,-0.00111111111111111,0,-0.0206971677559913,335
2018-09-30,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",191,2763,-0.00575746671464556,-0.0202127659574468,-0.0521440823327616,4652
2018-09-30,"60016","IL","Chicago-Naperville-Elgin","Cook","Des Plaines",192,1448,0,0,0.000691085003455425,12706
2018-09-30,"43130","OH","Columbus","Fairfield","Lancaster",193,1125,-0.0122914837576822,-0.0276577355229041,-0.0148861646234676,1338
2018-09-30,"28314","NC","Fayetteville","Cumberland","Fayetteville",194,649,0,0,-0.0385185185185185,2640
2018-09-30,"27610","NC","Raleigh","Wake","Raleigh",195,1229,0.00162999185004075,0.00408496732026144,0.0432937181663837,663
