"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-09-30,61639,"10025","NY","New York-Newark-Jersey City","New York","New York",0,1086800,-0.00448841256755519,-0.0249416831150188,-0.0185135013094916,,,"2016-07","2016-Q3",1141300,-0.0477525628669062,"2015-11"
2018-09-30,84654,"60657","IL","Chicago-Naperville-Elgin","Cook","Chicago",1,349800,0.00459506031016657,0.00286697247706422,0.016564952048823,,,"2018-03","2018-Q1",353400,-0.0101867572156197,"2018-02"
2018-09-30,61637,"10023","NY","New York-Newark-Jersey City","New York","New York",2,1423500,-0.014674326849865,-0.0489075967127681,-0.11286301882089,,,"2016-12","2016-Q4",1621600,-0.122163295510607,"2014-06"
2018-09-30,91982,"77494","TX","Houston-The Woodlands-Sugar Land","Harris","Katy",3,338900,0.00206978119455943,0.00923168552709946,0.0593935604876524,,,"2018-09","2018-Q3",338900,0,"2018-09"
2018-09-30,84616,"60614","IL","Chicago-Naperville-Elgin","Cook","Chicago",4,432100,0.000694766095414544,0.00746094660760084,0.0283198476915754,,,"2018-09","2018-Q3",432100,0,"2018-09"
2018-09-30,93144,"79936","TX","El Paso","El Paso","El Paso",5,125500,0.00803212851405622,0.0211554109031733,0.0475792988313856,,,"2007-10","2007-Q4",132400,-0.0521148036253776,"2007-04"
2018-09-30,91940,"77449","TX","Houston-The Woodlands-Sugar Land","Harris","Katy",6,178200,0.00168634064080944,0.00791855203619909,0.0594530321046373,,,"2018-09","2018-Q3",178200,0,"2018-09"
2018-09-30,91733,"77084","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",7,168700,0.00476474091721263,0.0162650602409639,0.0570175438596491,,,"2018-09","2018-Q3",168700,0,"2018-09"
2018-09-30,61616,"10002","NY","New York-Newark-Jersey City","New York","New York",8,1001200,-0.00427647936350075,-0.00526577247888723,-0.00457347385166037,,,"2017-10","2017-Q4",1010400,-0.00910530482977039,"2017-09"
2018-09-30,61807,"10467","NY","New York-Newark-Jersey City","Bronx","New York",9,422800,0.00955109837631328,0.0329831419496702,0.133816036470904,,,"2018-09","2018-Q3",422800,0,"2018-09"
2018-09-30,84640,"60640","IL","Chicago-Naperville-Elgin","Cook","Chicago",10,238200,-0.00376411543287327,-0.0169211721007016,-0.000838926174496644,,,"2007-01","2007-Q1",270000,-0.117777777777778,"2004-09"
2018-09-30,97564,"94109","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",11,1258300,0.00326901610588423,0.011413873482839,0.0236739342661894,,,"2018-09","2018-Q3",1258300,0,"2018-09"
2018-09-30,62037,"11226","NY","New York-Newark-Jersey City","Kings","New York",12,830000,0.00144787644787645,0.0175309550079686,0.210795040116703,,,"2018-09","2018-Q3",830000,0,"2018-09"
2018-09-30,61630,"10016","NY","New York-Newark-Jersey City","New York","New York",13,1032400,0.000387596899224806,-0.0100680793939975,-0.000774293457220286,,,"2017-02","2017-Q1",1092000,-0.0545787545787546,"2016-02"
2018-09-30,74101,"37013","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",14,213500,0.00945626477541371,0.0289156626506024,0.140491452991453,,,"2018-09","2018-Q3",213500,0,"2018-09"
2018-09-30,71831,"32162","FL","The Villages","Sumter","The Villages",15,260800,0.00384911470361817,0.0159719516945851,0.0516129032258065,,,"2018-09","2018-Q3",260800,0,"2018-09"
2018-09-30,62087,"11375","NY","New York-Newark-Jersey City","Queens","New York",16,965400,-0.00113812726332126,-0.00964300369306524,0.0245144858325374,,,"2018-05","2018-Q2",977200,-0.0120753172329104,"2018-01"
2018-09-30,62045,"11235","NY","New York-Newark-Jersey City","Kings","New York",17,713300,-0.00668430580699067,-0.0197883743300811,0.0298873808836269,,,"2018-06","2018-Q2",727700,-0.0197883743300811,"2018-01"
2018-09-30,92593,"78660","TX","Austin-Round Rock","Travis","Pflugerville",18,246500,0.0016253555465258,0.00776778413736713,0.0449342941924544,,,"2018-09","2018-Q3",246500,0,"2018-09"
2018-09-30,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",19,634300,0.00698523575170662,0.0232295531537345,0.084458881860147,,,"2018-09","2018-Q3",634300,0,"2018-09"
2018-09-30,84646,"60647","IL","Chicago-Naperville-Elgin","Cook","Chicago",20,388000,-0.000515198351365276,-0.00359527478171546,0.0245576973857935,,,"2018-05","2018-Q2",389600,-0.00410677618069815,"2018-04"
2018-09-30,74242,"37211","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",21,257000,0.00744805958447668,0.0194367314557715,0.0978214438274242,,,"2018-09","2018-Q3",257000,0,"2018-09"
2018-09-30,61643,"10029","NY","New York-Newark-Jersey City","New York","New York",22,782800,0.00604035471019149,-0.0134845620667927,-0.00203977562468129,,,"2018-05","2018-Q2",799200,-0.0205205205205205,"2017-09"
2018-09-30,61623,"10009","NY","New York-Newark-Jersey City","New York","New York",23,1161200,0.0019846406074726,-0.00206256445513922,-0.00590702850783323,,,"2017-06","2017-Q2",1221300,-0.0492098583476623,"2016-12"
2018-09-30,84620,"60618","IL","Chicago-Naperville-Elgin","Cook","Chicago",24,394600,0.00458248472505092,0.00432680071264953,0.0343381389252949,,,"2018-04","2018-Q2",396200,-0.00403836446239273,"2018-03"
2018-09-30,61625,"10011","NY","New York-Newark-Jersey City","New York","New York",25,1678900,0.00119267696344445,-0.0223037502911717,-0.0481886728272578,,,"2016-08","2016-Q3",1826500,-0.080810292909937,"2014-07"
2018-09-30,92036,"77573","TX","Houston-The Woodlands-Sugar Land","Galveston","League City",26,266800,0.0052750565184627,0.0125237191650854,0.0714859437751004,,,"2018-09","2018-Q3",266800,0,"2018-09"
2018-09-30,61703,"10128","NY","New York-Newark-Jersey City","New York","New York",27,1258700,0.00214968152866242,0.00302812973145271,0.0345196022026794,,,"2018-09","2018-Q3",1258700,0,"2018-09"
2018-09-30,92045,"77584","TX","Houston-The Woodlands-Sugar Land","Brazoria","Pearland",28,262800,0.000380662352493338,0.00689655172413793,0.0507796881247501,,,"2018-09","2018-Q3",262800,0,"2018-09"
2018-09-30,69816,"28269","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",29,201800,0.00648379052369077,0.0197069226882264,0.0861141011840689,,,"2018-09","2018-Q3",201800,0,"2018-09"
2018-09-30,66126,"20002","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",30,662100,0.00776255707762557,0.024922600619195,0.0841657114786311,,,"2018-09","2018-Q3",662100,0,"2018-09"
2018-09-30,92271,"78130","TX","San Antonio-New Braunfels","Comal","New Braunfels",31,226900,0.00265134776844896,0.00398230088495575,0.0779097387173397,,,"2018-09","2018-Q3",226900,0,"2018-09"
2018-09-30,71067,"30349","GA","Atlanta-Sandy Springs-Roswell","Clayton","Riverdale",32,128000,0.00549882168106834,0.00470957613814757,0.0666666666666667,,,"2007-09","2007-Q3",150300,-0.148369926813041,"2001-10"
2018-09-30,92515,"78572","TX","McAllen-Edinburg-Mission","Hidalgo","Mission",33,106700,0.00376293508936971,0.0056550424128181,0.0745216515609265,,,"2018-09","2018-Q3",106700,0,"2018-09"
2018-09-30,97771,"94565","CA","San Francisco-Oakland-Hayward","Contra Costa","Pittsburg",34,428300,0.00163704396632367,0.00563512561634186,0.0826592517694641,,,"2005-12","2005-Q4",465400,-0.0797163730124624,"2005-05"
2018-09-30,93123,"79912","TX","El Paso","El Paso","El Paso",35,187800,0.00053276505061268,0.00053276505061268,0.0335718216840947,,,"2018-09","2018-Q3",187800,0,"2018-09"
2018-09-30,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",36,1471200,0.00794738284461496,0.014480761274307,0.0793045264470692,,,"2018-09","2018-Q3",1471200,0,"2018-09"
2018-09-30,92551,"78613","TX","Austin-Round Rock","Williamson","Cedar Park",37,293700,0.00204708290685773,-0.000680503572643756,0.018377253814147,,,"2018-03","2018-Q1",295200,-0.00508130081300813,"2018-02"
2018-09-30,90654,"75052","TX","Dallas-Fort Worth-Arlington","Dallas","Grand Prairie",38,208700,0.00336538461538462,0.0145843461351483,0.102482831484416,,,"2018-09","2018-Q3",208700,0,"2018-09"
2018-09-30,66133,"20009","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",39,552900,0.00144901285998913,0.00435967302452316,-0.00825112107623318,,,"2017-07","2017-Q3",559400,-0.0116195924204505,"2017-02"
2018-09-30,74126,"37042","TN","Clarksville","Montgomery","Clarksville",40,134600,0.0029806259314456,0.0158490566037736,0.078525641025641,,,"2018-09","2018-Q3",134600,0,"2018-09"
2018-09-30,61802,"10462","NY","New York-Newark-Jersey City","Bronx","New York",41,151400,0.014745308310992,0.0535838552540014,0.160153256704981,,,"2018-09","2018-Q3",151400,0,"2018-09"
2018-09-30,91926,"77433","TX","Houston-The Woodlands-Sugar Land","Harris","Cypress",42,254900,0.000392464678178964,0.000392464678178964,0.0332387515200649,,,"2018-09","2018-Q3",254900,0,"2018-09"
2018-09-30,89925,"73099","OK","Oklahoma City","Canadian","Yukon",43,165300,0.00364298724954463,0.0141104294478528,0.0370138017565872,,,"2018-09","2018-Q3",165300,0,"2018-09"
2018-09-30,61617,"10003","NY","New York-Newark-Jersey City","New York","New York",44,1683400,-0.00260694395070506,-0.0183111733146723,0.0252755953468543,,,"2018-06","2018-Q2",1714800,-0.0183111733146723,"2018-03"
2018-09-30,91922,"77429","TX","Houston-The Woodlands-Sugar Land","Harris","Cypress",45,244700,-0.000816659861167824,-0.000816659861167824,0.0298821548821549,,,"2018-08","2018-Q3",244900,-0.000816659861167824,"2018-05"
2018-09-30,91968,"77479","TX","Houston-The Woodlands-Sugar Land","Fort Bend","Sugar Land",46,369900,0.000540979172301866,-0.00215807930941462,0.0167674546454096,,,"2018-06","2018-Q2",370700,-0.00215807930941462,"2018-04"
2018-09-30,62017,"11206","NY","New York-Newark-Jersey City","Kings","New York",47,726500,0.00110238390519498,0.0426234213547646,0.146260650047334,,,"2018-09","2018-Q3",726500,0,"2018-09"
2018-09-30,86026,"63376","MO","St. Louis","Saint Charles","Saint Peters",48,200300,0.00805234021137393,0.0245524296675192,0.0637280934678704,,,"2018-09","2018-Q3",200300,0,"2018-09"
2018-09-30,84615,"60613","IL","Chicago-Naperville-Elgin","Cook","Chicago",49,231200,-0.00985010706638116,-0.0406639004149378,-0.011965811965812,,,"2006-04","2006-Q2",262700,-0.119908641035402,"2003-12"
2018-09-30,70829,"30044","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Lawrenceville",50,190600,0.00474433315761729,0.0170757737459979,0.108139534883721,,,"2018-09","2018-Q3",190600,0,"2018-09"
2018-09-30,62040,"11230","NY","New York-Newark-Jersey City","Kings","New York",51,1094900,0.00523319867792876,0.0322428584896766,0.125166992087144,,,"2018-09","2018-Q3",1094900,0,"2018-09"
2018-09-30,61803,"10463","NY","New York-Newark-Jersey City","Bronx","New York",52,702900,0.00687580575848732,0.0291361639824305,0.132431126147898,,,"2018-09","2018-Q3",702900,0,"2018-09"
2018-09-30,70828,"30043","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Lawrenceville",53,231700,0.00129645635263613,0.0052060737527115,0.0692201199815413,,,"2018-09","2018-Q3",231700,0,"2018-09"
2018-09-30,84630,"60629","IL","Chicago-Naperville-Elgin","Cook","Chicago",54,168400,0.00657501494321578,0.0126277811184606,0.0624605678233438,,,"2007-02","2007-Q1",238500,-0.293920335429769,"2004-01"
2018-09-30,62023,"11212","NY","New York-Newark-Jersey City","Kings","New York",55,450400,0.012589928057554,0.0370711489753626,0.144599745870394,,,"2018-09","2018-Q3",450400,0,"2018-09"
2018-09-30,62020,"11209","NY","New York-Newark-Jersey City","Kings","New York",56,990900,0.00568354815792145,0.0173511293634497,0.0174555909230927,,,"2018-09","2018-Q3",990900,0,"2018-09"
2018-09-30,84627,"60625","IL","Chicago-Naperville-Elgin","Cook","Chicago",57,295900,0.00135363790186125,-0.0053781512605042,0.0203448275862069,,,"2007-04","2007-Q2",328700,-0.0997870398539702,"2005-03"
2018-09-30,60545,"07030","NJ","New York-Newark-Jersey City","Hudson","Hoboken",58,731400,-0.00947995666305525,-0.0306163021868787,-0.0682802547770701,,,"2017-10","2017-Q4",785600,-0.0689918533604888,"2017-03"
2018-09-30,69823,"28277","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",59,349300,0.00315910396323952,0.00575871004894904,0.042997909823828,,,"2018-09","2018-Q3",349300,0,"2018-09"
2018-09-30,90823,"75287","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",60,323300,-0.00584255842558426,-0.011919315403423,0.0517241379310345,,,"2018-06","2018-Q2",327200,-0.011919315403423,"2018-05"
2018-09-30,94748,"85032","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",61,262300,0.00690978886756238,0.0290309925460965,0.0938281901584654,,,"2018-09","2018-Q3",262300,0,"2018-09"
2018-09-30,92617,"78704","TX","Austin-Round Rock","Travis","Austin",62,522600,0.00422751729438893,0.0203045685279188,0.0722199425523184,,,"2018-09","2018-Q3",522600,0,"2018-09"
2018-09-30,72463,"33160","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Sunny Isles Beach",63,346000,-0.000288933834151979,-0.000288933834151979,0.050394656952034,,,"2006-07","2006-Q3",398200,-0.131089904570568,"2005-10"
2018-09-30,91726,"77077","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",64,305000,0,-0.00391900718484651,0.00197109067017083,,,"2018-04","2018-Q2",308400,-0.0110246433203632,"2018-02"
2018-09-30,92341,"78245","TX","San Antonio-New Braunfels","Bexar","San Antonio",65,172300,0.00466472303206997,0.0165191740412979,0.0675340768277571,,,"2018-09","2018-Q3",172300,0,"2018-09"
2018-09-30,66843,"21234","MD","Baltimore-Columbia-Towson","Baltimore","Parkville",66,209300,0.00673400673400673,0.0209756097560976,0.0952380952380952,,,"2007-07","2007-Q3",227900,-0.0816147433084686,"2006-02"
2018-09-30,67732,"23464","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",67,253500,0.00158040300276571,0.0075516693163752,0.00675138999205719,,,"2007-05","2007-Q2",265800,-0.04627539503386,"2005-11"
2018-09-30,70874,"30096","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Duluth",68,227400,0.00486080424215643,0.0192738682205289,0.0990816819719671,,,"2018-09","2018-Q3",227400,0,"2018-09"
2018-09-30,92481,"78521","TX","Brownsville-Harlingen","Cameron","Brownsville",69,73500,0.0137931034482759,0.0194174757281553,0.0808823529411765,,,"2018-09","2018-Q3",73500,0,"2018-09"
2018-09-30,90795,"75243","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",70,210000,-0.000951474785918173,-0.0122295390404516,0.105263157894737,,,"2018-06","2018-Q2",212600,-0.0122295390404516,"2018-05"
2018-09-30,62025,"11214","NY","New York-Newark-Jersey City","Kings","New York",71,709600,-0.00379053769479152,-0.000281769512538743,0.0654654654654655,,,"2018-07","2018-Q3",714200,-0.00644077289274713,"2018-06"
2018-09-30,99534,"98052","WA","Seattle-Tacoma-Bellevue","King","Redmond",72,818000,-0.00328987449738029,-0.0243320610687023,0.0340032865630135,,,"2018-05","2018-Q2",838700,-0.0246810540121617,"2018-01"
2018-09-30,97711,"94501","CA","San Francisco-Oakland-Hayward","Alameda","Alameda",73,973200,-0.0039914031317163,-0.0198408701782657,0.0311506675143039,,,"2018-03","2018-Q1",1001000,-0.0277722277722278,"2018-01"
2018-09-30,61148,"08701","NJ","New York-Newark-Jersey City","Ocean","Lakewood",74,327900,-0.000304878048780488,0.00551977920883165,0.0272556390977444,,,"2006-08","2006-Q3",329300,-0.00425144245368965,"2006-05"
2018-09-30,62032,"11221","NY","New York-Newark-Jersey City","Kings","New York",75,972500,0.00860817257830326,0.026276910088645,0.120649919336253,,,"2018-09","2018-Q3",972500,0,"2018-09"
2018-09-30,84612,"60610","IL","Chicago-Naperville-Elgin","Cook","Chicago",76,294700,-0.00338180588434224,-0.00807808818579603,-0.0251405888190539,,,"2017-11","2017-Q4",305400,-0.0350360183366077,"2016-11"
2018-09-30,62039,"11229","NY","New York-Newark-Jersey City","Kings","New York",77,769500,0.0044380629160684,0.0121004866500066,0.0741206030150754,,,"2018-09","2018-Q3",769500,0,"2018-09"
2018-09-30,91889,"77379","TX","Houston-The Woodlands-Sugar Land","Harris","Tomball",78,249300,0.00321931589537223,0.0109489051094891,0.0413533834586466,,,"2018-09","2018-Q3",249300,0,"2018-09"
2018-09-30,92598,"78666","TX","Austin-Round Rock","Hays","San Marcos",79,206900,-0.000965717044905842,0.00388161086851043,0.091820580474934,,,"2018-08","2018-Q3",207100,-0.000965717044905843,"2018-07"
2018-09-30,61633,"10019","NY","New York-Newark-Jersey City","New York","New York",80,1287000,-0.000310703743980115,-0.00594732370433305,0.00343053173241852,,,"2016-03","2016-Q1",1353100,-0.0488507870815165,"2015-09"
2018-09-30,70810,"30024","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Suwanee",81,349200,0.00200860832137733,0.00431406384814495,0.0514905149051491,,,"2018-09","2018-Q3",349200,0,"2018-09"
2018-09-30,97565,"94110","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",82,1578000,0.00203200406400813,0.0164905952074208,0.0882008137369837,,,"2018-09","2018-Q3",1578000,0,"2018-09"
2018-09-30,84621,"60619","IL","Chicago-Naperville-Elgin","Cook","Chicago",83,133400,0.0106060606060606,0.0261538461538462,0.055379746835443,,,"2007-11","2007-Q4",178600,-0.253079507278835,"2004-08"
2018-09-30,72442,"33139","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami Beach",84,338200,-0.0119777972538709,-0.0394774211871627,-0.0906157569239043,,,"2016-06","2016-Q2",384400,-0.120187304890739,"2014-08"
2018-09-30,72578,"33411","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","Royal Palm Beach",85,290000,0.00311310965063992,0.0150507525376269,0.065784638000735,,,"2006-06","2006-Q2",333000,-0.129129129129129,"2005-06"
2018-09-30,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",86,1295000,0.00801743597727096,0.0207298809805313,0.107784431137725,,,"2018-09","2018-Q3",1295000,0,"2018-09"
2018-09-30,77007,"44107","OH","Cleveland-Elyria","Cuyahoga","Lakewood",87,182400,0.00996677740863787,0.028184892897407,0.0928699820251648,,,"2018-09","2018-Q3",182400,0,"2018-09"
2018-09-30,92654,"78745","TX","Austin-Round Rock","Travis","Austin",88,303900,0.00695825049701789,0.0184316353887399,0.0622160083886753,,,"2018-09","2018-Q3",303900,0,"2018-09"
2018-09-30,90665,"75067","TX","Dallas-Fort Worth-Arlington","Denton","Lewisville",89,248300,0.00161355385235982,0.0101708706265256,0.0852272727272727,,,"2018-09","2018-Q3",248300,0,"2018-09"
2018-09-30,72363,"33025","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Miramar",90,239400,0.00588235294117647,0.0152671755725191,0.0981651376146789,,,"2006-12","2006-Q4",279500,-0.143470483005367,"2005-10"
2018-09-30,62088,"11377","NY","New York-Newark-Jersey City","Queens","New York",91,742400,0.00188933873144399,0.0108932461873638,0.0456338028169014,,,"2018-09","2018-Q3",742400,0,"2018-09"
2018-09-30,79054,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",92,218200,0.00552995391705069,0.0220140515222482,0.104251012145749,,,"2018-09","2018-Q3",218200,0,"2018-09"
2018-09-30,58669,"02169","MA","Boston-Cambridge-Newton","Norfolk","Quincy",93,425300,0.00425029515938607,0.0133428639504408,0.0891165172855314,,,"2018-09","2018-Q3",425300,0,"2018-09"
2018-09-30,87074,"66062","KS","Kansas City","Johnson","Olathe",94,259400,-0.000385356454720617,0.00464756003098373,0.0592078399346672,,,"2018-08","2018-Q3",259500,-0.000385356454720617,"2018-08"
2018-09-30,67730,"23462","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",95,197700,0.000506072874493927,0.00661914460285132,0.016452442159383,,,"2007-08","2007-Q3",214000,-0.0761682242990654,"2005-12"
2018-09-30,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",96,423200,0.00522565320665083,0.0126824599186408,0.0890375707668554,,,"2018-09","2018-Q3",423200,0,"2018-09"
2018-09-30,76953,"44035","OH","Cleveland-Elyria","Lorain","Elyria",97,97000,0.0178384050367261,0.052060737527115,0.102272727272727,,,"2006-04","2006-Q2",116000,-0.163793103448276,"2001-10"
2018-09-30,98325,"95630","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Folsom",98,540500,0.00278293135435993,0.0150234741784038,0.0406237966884867,,,"2018-09","2018-Q3",540500,0,"2018-09"
2018-09-30,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",99,456700,0.0028546332894159,0.0068342151675485,0.0601207056638811,,,"2006-08","2006-Q3",460300,-0.00782098631327395,"2006-06"
2018-09-30,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",100,474900,0.000421318727617443,0.00211014982063727,0.0382597289024924,,,"2006-08","2006-Q3",495500,-0.0415741675075681,"2006-03"
2018-09-30,62044,"11234","NY","New York-Newark-Jersey City","Kings","New York",101,601900,0.00584893048128342,0.0153508771929825,0.0868544600938967,,,"2018-09","2018-Q3",601900,0,"2018-09"
2018-09-30,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",102,665600,0.00271166013859596,0.0146341463414634,0.0615629984051037,,,"2018-09","2018-Q3",665600,0,"2018-09"
2018-09-30,95048,"85710","AZ","Tucson","Pima","Tucson",103,174900,0.00690846286701209,0.0180442374854482,0.0619307832422587,,,"2006-05","2006-Q2",205500,-0.148905109489051,"2005-05"
2018-09-30,69672,"28027","NC","Charlotte-Concord-Gastonia","Cabarrus","Concord",104,226000,0.006233303650935,0.029143897996357,0.0939012584704743,,,"2018-09","2018-Q3",226000,0,"2018-09"
2018-09-30,62067,"11355","NY","New York-Newark-Jersey City","Queens","New York",105,734200,0.00424018602106415,0.0235605743761327,0.0883486510524755,,,"2018-09","2018-Q3",734200,0,"2018-09"
2018-09-30,84613,"60611","IL","Chicago-Naperville-Elgin","Cook","Chicago",106,348500,0.00230083405234397,0,0.00316637881404721,,,"2006-05","2006-Q2",374200,-0.0686798503474078,"2005-09"
2018-09-30,61790,"10314","NY","New York-Newark-Jersey City","Richmond","New York",107,523900,0.00191241155096577,0.00963576797070726,0.0720278289339063,,,"2018-09","2018-Q3",523900,0,"2018-09"
2018-09-30,74156,"37075","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner","Hendersonville",108,283500,0.00212089077412513,0.0154011461318052,0.0841300191204589,,,"2018-09","2018-Q3",283500,0,"2018-09"
2018-09-30,96007,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",109,946400,0.00520446096654275,0.0153417015341702,0.0793795620437956,,,"2018-09","2018-Q3",946400,0,"2018-09"
2018-09-30,71005,"30281","GA","Atlanta-Sandy Springs-Roswell","Henry","Stockbridge",110,159000,0.0082435003170577,0.0258064516129032,0.0831062670299728,,,"2007-04","2007-Q2",160400,-0.00872817955112219,"2006-10"
2018-09-30,71864,"32210","FL","Jacksonville","Duval","Jacksonville",111,132800,0.00302114803625378,0.0152905198776758,0.115966386554622,,,"2007-02","2007-Q1",144900,-0.0835058661145618,"2006-01"
2018-09-30,94820,"85225","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Chandler",112,257900,-0.000387596899224806,0.00350194552529183,0.0670252378982209,,,"2006-05","2006-Q2",268900,-0.0409074005206396,"2006-01"
2018-09-30,62026,"11215","NY","New York-Newark-Jersey City","Kings","New York",113,1292200,-0.00362402652478988,-0.00653494272314907,0.0493746954685724,,,"2018-05","2018-Q2",1303200,-0.00844076120319214,"2018-03"
2018-09-30,97764,"94558","CA","Napa","Napa","Napa",114,663500,0.00363031311450613,0.0173259736277216,0.0404578955621766,,,"2018-09","2018-Q3",663500,0,"2018-09"
2018-09-30,62022,"11211","NY","New York-Newark-Jersey City","Kings","New York",115,967800,0.00020669698222406,-0.00462820117247763,-0.00144449030127941,,,"2017-11","2017-Q4",979200,-0.0116421568627451,"2017-09"
2018-09-30,93263,"80134","CO","Denver-Aurora-Lakewood","Douglas","Parker",116,464600,0.00215703192407248,0.00410633239680138,0.0419376541825521,,,"2018-09","2018-Q3",464600,0,"2018-09"
2018-09-30,96545,"91910","CA","San Diego-Carlsbad","San Diego","Chula Vista",117,533000,0.00680015111446921,0.0152380952380952,0.06985146527499,,,"2005-07","2005-Q3",537800,-0.00892525102268501,"2005-05"
2018-09-30,95309,"87114","NM","Albuquerque","Bernalillo","Albuquerque",118,222400,0.00770276393294064,0.0225287356321839,0.0661553211888782,,,"2018-09","2018-Q3",222400,0,"2018-09"
2018-09-30,60081,"06010","CT","Hartford-West Hartford-East Hartford","Hartford","Bristol",119,187400,-0.000533333333333333,-0.000533333333333333,0.00752688172043011,,,"2006-10","2006-Q4",222500,-0.157752808988764,"2004-08"
2018-09-30,92336,"78240","TX","San Antonio-New Braunfels","Bexar","San Antonio",120,186500,0.00214938205265986,0.0091991341991342,0.0542679479932165,,,"2018-09","2018-Q3",186500,0,"2018-09"
2018-09-30,65133,"17603","PA","Lancaster","Lancaster","Lancaster",121,161500,0.00560398505603985,0.0240963855421687,0.086079354404842,,,"2018-09","2018-Q3",161500,0,"2018-09"
2018-09-30,94890,"85308","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Glendale",122,287900,0.00383542538354254,0.0151622002820874,0.0607958732498158,,,"2006-04","2006-Q2",330900,-0.129948624962224,"2005-08"
2018-09-30,95804,"89108","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",123,217500,0.015406162464986,0.0517408123791103,0.217123670956911,,,"2006-07","2006-Q3",252300,-0.137931034482759,"2005-04"
2018-09-30,97431,"93722","CA","Fresno","Fresno","Fresno",124,245400,0.00368098159509202,0.0107084019769358,0.0563925957813173,,,"2006-04","2006-Q2",314100,-0.218720152817574,"2004-12"
2018-09-30,94870,"85281","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Tempe",125,241700,0.00207296849087894,0.00624479600333056,0.0499565595134666,,,"2006-06","2006-Q2",246500,-0.01947261663286,"2006-03"
2018-09-30,95306,"87111","NM","Albuquerque","Bernalillo","Albuquerque",126,263800,0,-0.0011359333585763,0.0547780887644942,,,"2018-07","2018-Q3",264100,-0.0011359333585763,"2018-07"
2018-09-30,79040,"48180","MI","Detroit-Warren-Dearborn","Wayne","Taylor",127,100800,0.00699300699300699,0.0233502538071066,0.137697516930023,,,"2005-09","2005-Q3",126400,-0.20253164556962,"2000-09"
2018-09-30,97740,"94533","CA","Vallejo-Fairfield","Solano","Fairfield",128,382400,0.00183390096934766,0.0108379592915675,0.0919474585950885,,,"2006-05","2006-Q2",432000,-0.114814814814815,"2005-04"
2018-09-30,76511,"43081","OH","Columbus","Franklin","Westerville",129,223900,0.00584007187780773,0.014959202175884,0.0774783445620789,,,"2018-09","2018-Q3",223900,0,"2018-09"
2018-09-30,64180,"15601","PA","Pittsburgh","Westmoreland","Greensburg",130,150100,0.00200267022696929,0.0107744107744108,0.0387543252595156,,,"2018-09","2018-Q3",150100,0,"2018-09"
2018-09-30,98304,"95608","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Carmichael",131,409800,0.00171107308726473,0.0118518518518519,0.0589147286821705,,,"2005-11","2005-Q4",437000,-0.0622425629290618,"2005-03"
