"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","21128","MD","Baltimore-Columbia-Towson, MD",9442,20,26.2295081967213,91,9.1304347826087,9.35082872928177
"Zip","21666","MD","Baltimore-Columbia-Towson, MD",9586,20,19.774011299435,97,6.84782608695652,9.35082872928177
"Zip","21054","MD","Baltimore-Columbia-Towson, MD",9800,20,25.7142857142857,78,7.17391304347826,9.35082872928177
"Zip","21047","MD","Baltimore-Columbia-Towson, MD",9952,20,28.3333333333333,77.5,8.26086956521739,9.35082872928177
"Zip","21102","MD","Baltimore-Columbia-Towson, MD",10079,20,18.1818181818182,81.5,2.82608695652174,9.35082872928177
"Zip","21090","MD","Baltimore-Columbia-Towson, MD",10136,20,22.0338983050847,61,1.73913043478261,9.35082872928177
"Zip","21787","MD","Baltimore-Columbia-Towson, MD",10171,20,18.3908045977011,77.5,2.28260869565217,9.35082872928177
"Zip","21617","MD","Baltimore-Columbia-Towson, MD",10191,20,17.8571428571429,107,6.52173913043478,9.35082872928177
"Zip","21048","MD","Baltimore-Columbia-Towson, MD",10265,20,18.3098591549296,74,1.30434782608696,9.35082872928177
"Zip","21029","MD","Baltimore-Columbia-Towson, MD",10384,20,10.7843137254902,84,1.52173913043478,9.35082872928177
"Zip","21219","MD","Baltimore-Columbia-Towson, MD",10422,20,19.5652173913043,104,7.5,9.35082872928177
"Zip","21032","MD","Baltimore-Columbia-Towson, MD",10463,20,24.7311827956989,97,9.23913043478261,9.35082872928177
"Zip","21797","MD","Baltimore-Columbia-Towson, MD",10645,20,20,91.5,6.08695652173913,9.35082872928177
"Zip","21619","MD","Baltimore-Columbia-Towson, MD",10656,20,20.7547169811321,89,5.76086956521739,9.35082872928177
"Zip","21035","MD","Baltimore-Columbia-Towson, MD",10784,20,23.5294117647059,94,8.91304347826087,9.35082872928177
"Zip","21131","MD","Baltimore-Columbia-Towson, MD",10857,20,22.3880597014925,91.5,8.58695652173913,9.35082872928177
"Zip","20711","MD","Baltimore-Columbia-Towson, MD",10870,20,14.7058823529412,104,5.32608695652174,9.35082872928177
"Zip","21226","MD","Baltimore-Columbia-Towson, MD",10880,20,14.4736842105263,84,1.84782608695652,9.35082872928177
"Zip","21638","MD","Baltimore-Columbia-Towson, MD",11024,20,12.8205128205128,99.5,4.56521739130435,9.35082872928177
"Zip","20764","MD","Baltimore-Columbia-Towson, MD",11092,20,25,89.5,8.80434782608696,9.35082872928177
"Zip","21658","MD","Baltimore-Columbia-Towson, MD",11113,20,26.1904761904762,115,9.78260869565217,9.35082872928177
"Zip","02536","MA","Barnstable Town, MA",6020,199,18.9516129032258,82,3.84615384615385,9.21270718232044
"Zip","02649","MA","Barnstable Town, MA",7968,199,19.8453608247423,96,6.15384615384615,9.21270718232044
"Zip","02601","MA","Barnstable Town, MA",8221,199,18.5840707964602,82.5,3.46153846153846,9.21270718232044
"Zip","02664","MA","Barnstable Town, MA",8902,199,22.5806451612903,83,6.92307692307692,9.21270718232044
"Zip","02532","MA","Barnstable Town, MA",9103,199,15.7894736842105,65,0.769230769230769,9.21270718232044
"Zip","02632","MA","Barnstable Town, MA",9348,199,17.3913043478261,84,3.07692307692308,9.21270718232044
"Zip","02540","MA","Barnstable Town, MA",9413,199,24.223602484472,70,5,9.21270718232044
"Zip","02673","MA","Barnstable Town, MA",9431,199,14.2857142857143,77,1.53846153846154,9.21270718232044
"Zip","02645","MA","Barnstable Town, MA",9492,199,16.2790697674419,57,1.15384615384615,9.21270718232044
"Zip","02631","MA","Barnstable Town, MA",9538,199,20.6896551724138,72,2.69230769230769,9.21270718232044
"Zip","02563","MA","Barnstable Town, MA",9904,199,20.7317073170732,92.5,6.53846153846154,9.21270718232044
"Zip","02657","MA","Barnstable Town, MA",10342,199,19.4871794871795,126,8.46153846153846,9.21270718232044
"Zip","02660","MA","Barnstable Town, MA",10426,199,21.7948717948718,71,4.23076923076923,9.21270718232044
"Zip","02675","MA","Barnstable Town, MA",10438,199,22.3140495867769,85,8.07692307692308,9.21270718232044
"Zip","02653","MA","Barnstable Town, MA",10589,199,20.8955223880597,134.5,9.23076923076923,9.21270718232044
"Zip","02633","MA","Barnstable Town, MA",10592,199,10.989010989011,128,4.61538461538461,9.21270718232044
"Zip","02648","MA","Barnstable Town, MA",10609,199,24.2857142857143,78,7.69230769230769,9.21270718232044
"Zip","02655","MA","Barnstable Town, MA",10811,199,17.910447761194,109,5.76923076923077,9.21270718232044
"Zip","02537","MA","Barnstable Town, MA",10872,199,14.8514851485149,84.5,2.30769230769231,9.21270718232044
"Zip","02642","MA","Barnstable Town, MA",10971,199,20.8955223880597,107,8.84615384615385,9.21270718232044
"Zip","02639","MA","Barnstable Town, MA",10993,199,14.4067796610169,77,1.92307692307692,9.21270718232044
"Zip","02635","MA","Barnstable Town, MA",11046,199,23.1884057971014,99,9.61538461538461,9.21270718232044
"Zip","02638","MA","Barnstable Town, MA",11049,199,11.5384615384615,76,0.384615384615385,9.21270718232044
"Zip","02667","MA","Barnstable Town, MA",11062,199,23.1707317073171,112.5,10,9.21270718232044
"Zip","02670","MA","Barnstable Town, MA",11130,199,20.9677419354839,91,7.30769230769231,9.21270718232044
"Zip","02666","MA","Barnstable Town, MA",11158,199,11.9047619047619,184,5.38461538461539,9.21270718232044
"Zip","70726","LA","Baton Rouge, LA",2360,69,20.4690831556503,78,6.875,8.75690607734807
"Zip","70816","LA","Baton Rouge, LA",2897,69,28.3464566929134,77,8.125,8.75690607734807
"Zip","70810","LA","Baton Rouge, LA",3224,69,19.3121693121693,76,4.375,8.75690607734807
"Zip","70737","LA","Baton Rouge, LA",3580,69,17.8977272727273,74,1.875,8.75690607734807
"Zip","70769","LA","Baton Rouge, LA",3744,69,22.9219143576826,66,2.8125,8.75690607734807
"Zip","70808","LA","Baton Rouge, LA",4163,69,17.8260869565217,73,1.25,8.75690607734807
"Zip","70817","LA","Baton Rouge, LA",4634,69,21.2328767123288,75.5,5.625,8.75690607734807
"Zip","70806","LA","Baton Rouge, LA",4780,69,24.3243243243243,70,6.25,8.75690607734807
"Zip","70809","LA","Baton Rouge, LA",5407,69,21.6494845360825,69,2.8125,8.75690607734807
"Zip","70815","LA","Baton Rouge, LA",6122,69,25.9887005649718,78,8.75,8.75690607734807
"Zip","70791","LA","Baton Rouge, LA",6148,69,18.1102362204724,69,0.625,8.75690607734807
"Zip","70820","LA","Baton Rouge, LA",6847,69,11.2068965517241,80,5,8.75690607734807
"Zip","70785","LA","Baton Rouge, LA",7519,69,25.7142857142857,80,9.375,8.75690607734807
"Zip","70706","LA","Baton Rouge, LA",8184,69,20.3488372093023,75,3.75,8.75690607734807
"Zip","70714","LA","Baton Rouge, LA",8432,69,23.5294117647059,86.5,10,8.75690607734807
"Zip","70739","LA","Baton Rouge, LA",9751,69,32.7102803738318,73,7.5,8.75690607734807
"Zip","77642","TX","Beaumont-Port Arthur, TX",4329,130,11.4285714285714,59,1.42857142857143,1.71270718232044
"Zip","77706","TX","Beaumont-Port Arthur, TX",4887,130,20.2072538860104,64,9.28571428571429,1.71270718232044
"Zip","77630","TX","Beaumont-Port Arthur, TX",5735,130,9.90990990990991,77,2.14285714285714,1.71270718232044
"Zip","77705","TX","Beaumont-Port Arthur, TX",6056,130,14.5454545454545,86,8.57142857142857,1.71270718232044
"Zip","77627","TX","Beaumont-Port Arthur, TX",6674,130,16.4705882352941,53,5,1.71270718232044
"Zip","77662","TX","Beaumont-Port Arthur, TX",6904,130,15.3061224489796,77,7.85714285714286,1.71270718232044
"Zip","77657","TX","Beaumont-Port Arthur, TX",7559,130,12.0567375886525,53,0.714285714285714,1.71270718232044
"Zip","77632","TX","Beaumont-Port Arthur, TX",7734,130,19.2307692307692,88,10,1.71270718232044
"Zip","77656","TX","Beaumont-Port Arthur, TX",8399,130,14.2857142857143,80,7.14285714285714,1.71270718232044
"Zip","77640","TX","Beaumont-Port Arthur, TX",8445,130,10.4477611940299,89,6.42857142857143,1.71270718232044
"Zip","77619","TX","Beaumont-Port Arthur, TX",8511,130,19.1176470588235,52,4.28571428571429,1.71270718232044
"Zip","77707","TX","Beaumont-Port Arthur, TX",8779,130,15.2777777777778,55,3.57142857142857,1.71270718232044
"Zip","77713","TX","Beaumont-Port Arthur, TX",8926,130,12.7272727272727,64,2.85714285714286,1.71270718232044
"Zip","77611","TX","Beaumont-Port Arthur, TX",10218,130,12.962962962963,71,5.71428571428571,1.71270718232044
"Zip","35242","AL","Birmingham-Hoover, AL",2151,49,18.9915966386555,66,7.17391304347826,3.7292817679558
"Zip","35215","AL","Birmingham-Hoover, AL",3057,49,16.2995594713656,87,8.91304347826087,3.7292817679558
"Zip","35216","AL","Birmingham-Hoover, AL",3889,49,15.7894736842105,56,1.52173913043478,3.7292817679558
"Zip","35226","AL","Birmingham-Hoover, AL",4311,49,21.4953271028037,56,5.8695652173913,3.7292817679558
"Zip","35244","AL","Birmingham-Hoover, AL",4725,49,18.0272108843537,66,6.08695652173913,3.7292817679558
"Zip","35209","AL","Birmingham-Hoover, AL",4933,49,23.2142857142857,64,9.1304347826087,3.7292817679558
"Zip","35211","AL","Birmingham-Hoover, AL",5549,49,16.4705882352941,76.5,8.04347826086956,3.7292817679558
"Zip","35205","AL","Birmingham-Hoover, AL",5999,49,18.75,59,5,3.7292817679558
"Zip","35173","AL","Birmingham-Hoover, AL",6228,49,17.741935483871,71,7.82608695652174,3.7292817679558
"Zip","35007","AL","Birmingham-Hoover, AL",6616,49,19.5121951219512,52,3.69565217391304,3.7292817679558
"Zip","35020","AL","Birmingham-Hoover, AL",6751,49,11.8421052631579,153.5,6.95652173913043,3.7292817679558
"Zip","35124","AL","Birmingham-Hoover, AL",6753,49,12.3931623931624,54.5,0.652173913043478,3.7292817679558
"Zip","35243","AL","Birmingham-Hoover, AL",6802,49,19.6850393700787,67.5,8.69565217391304,3.7292817679558
"Zip","35023","AL","Birmingham-Hoover, AL",6824,49,10.5263157894737,99,4.78260869565217,3.7292817679558
"Zip","35022","AL","Birmingham-Hoover, AL",7296,49,12.5,75,3.04347826086957,3.7292817679558
"Zip","35126","AL","Birmingham-Hoover, AL",7774,49,17.6100628930818,74,8.47826086956522,3.7292817679558
"Zip","35235","AL","Birmingham-Hoover, AL",7861,49,16.1904761904762,64,3.26086956521739,3.7292817679558
"Zip","35214","AL","Birmingham-Hoover, AL",8048,49,14.6666666666667,98,7.39130434782609,3.7292817679558
"Zip","35071","AL","Birmingham-Hoover, AL",8435,49,16.2790697674419,73.5,5.65217391304348,3.7292817679558
"Zip","35040","AL","Birmingham-Hoover, AL",8439,49,16.1764705882353,54,1.30434782608696,3.7292817679558
"Zip","35080","AL","Birmingham-Hoover, AL",8732,49,15.9722222222222,54,0.869565217391304,3.7292817679558
"Zip","35206","AL","Birmingham-Hoover, AL",8773,49,20.353982300885,97.5,9.78260869565217,3.7292817679558
"Zip","35210","AL","Birmingham-Hoover, AL",8886,49,17.7083333333333,48,1.95652173913043,3.7292817679558
"Zip","35094","AL","Birmingham-Hoover, AL",8895,49,22.7272727272727,69,9.34782608695652,3.7292817679558
"Zip","35213","AL","Birmingham-Hoover, AL",8920,49,11.4583333333333,50,0.217391304347826,3.7292817679558
"Zip","35208","AL","Birmingham-Hoover, AL",9030,49,20.9876543209877,116.5,10,3.7292817679558
"Zip","35045","AL","Birmingham-Hoover, AL",9169,49,10.4166666666667,85,2.82608695652174,3.7292817679558
"Zip","35115","AL","Birmingham-Hoover, AL",9237,49,23.6842105263158,75.5,9.56521739130435,3.7292817679558
"Zip","35120","AL","Birmingham-Hoover, AL",9288,49,15.7894736842105,64,2.39130434782609,3.7292817679558
"Zip","35180","AL","Birmingham-Hoover, AL",9375,49,17.0731707317073,71,6.30434782608696,3.7292817679558
"Zip","35217","AL","Birmingham-Hoover, AL",9389,49,5.19480519480519,106,4.56521739130435,3.7292817679558
"Zip","35212","AL","Birmingham-Hoover, AL",9561,49,18.3333333333333,57,4.1304347826087,3.7292817679558
"Zip","35004","AL","Birmingham-Hoover, AL",9793,49,19.2771084337349,54.5,4.34782608695652,3.7292817679558
"Zip","35223","AL","Birmingham-Hoover, AL",9887,49,19.5121951219512,58,5.21739130434783,3.7292817679558
"Zip","35125","AL","Birmingham-Hoover, AL",9898,49,12.962962962963,78.5,3.91304347826087,3.7292817679558
"Zip","35043","AL","Birmingham-Hoover, AL",9973,49,15.0214592274678,69,2.60869565217391,3.7292817679558
"Zip","35146","AL","Birmingham-Hoover, AL",10134,49,16.8224299065421,72,6.52173913043478,3.7292817679558
"Zip","35128","AL","Birmingham-Hoover, AL",10184,49,15.7303370786517,77,5.43478260869565,3.7292817679558
"Zip","35222","AL","Birmingham-Hoover, AL",10206,49,23.943661971831,58,8.26086956521739,3.7292817679558
"Zip","35068","AL","Birmingham-Hoover, AL",10357,49,13.1147540983607,71,2.17391304347826,3.7292817679558
"Zip","35127","AL","Birmingham-Hoover, AL",10406,49,15.2542372881356,88.5,6.73913043478261,3.7292817679558
"Zip","35079","AL","Birmingham-Hoover, AL",10487,49,13.953488372093,63,1.73913043478261,3.7292817679558
"Zip","35005","AL","Birmingham-Hoover, AL",10617,49,9.30232558139535,90,3.47826086956522,3.7292817679558
"Zip","35114","AL","Birmingham-Hoover, AL",10862,49,11.1111111111111,52.5,0.434782608695652,3.7292817679558
"Zip","35147","AL","Birmingham-Hoover, AL",11003,49,13.3333333333333,60,1.08695652173913,3.7292817679558
"Zip","35054","AL","Birmingham-Hoover, AL",11072,49,16.6666666666667,75,7.60869565217391,3.7292817679558
"Zip","83646","ID","Boise City, ID",2525,85,19.2037470725995,47,2.27272727272727,4.17127071823204
"Zip","83709","ID","Boise City, ID",2622,85,24.7813411078717,41,5.45454545454545,4.17127071823204
"Zip","83686","ID","Boise City, ID",3374,85,22.2222222222222,50,9.09090909090909,4.17127071823204
"Zip","83642","ID","Boise City, ID",3484,85,21.1699164345404,49,5,4.17127071823204
"Zip","83704","ID","Boise City, ID",3623,85,23.2394366197183,41,4.54545454545455,4.17127071823204
"Zip","83706","ID","Boise City, ID",4083,85,17.1875,38,0.454545454545455,4.17127071823204
"Zip","83705","ID","Boise City, ID",5442,85,21.2389380530973,39,1.81818181818182,4.17127071823204
"Zip","83605","ID","Boise City, ID",5509,85,24,42,7.04545454545455,4.17127071823204
"Zip","83687","ID","Boise City, ID",5952,85,18.8775510204082,42,0.909090909090909,4.17127071823204
"Zip","83616","ID","Boise City, ID",5973,85,18.6379928315412,65,7.72727272727273,4.17127071823204
"Zip","83651","ID","Boise City, ID",6011,85,21.2121212121212,43,3.18181818181818,4.17127071823204
"Zip","83702","ID","Boise City, ID",6126,85,18.4,51,2.72727272727273,4.17127071823204
"Zip","83713","ID","Boise City, ID",6294,85,26.5625,42,8.63636363636364,4.17127071823204
"Zip","83714","ID","Boise City, ID",6477,85,21.7687074829932,49,8.18181818181818,4.17127071823204
"Zip","83607","ID","Boise City, ID",6613,85,19.815668202765,51,5.90909090909091,4.17127071823204
"Zip","83634","ID","Boise City, ID",7964,85,21.6494845360825,49,6.36363636363636,4.17127071823204
"Zip","83703","ID","Boise City, ID",8158,85,21.7391304347826,42,3.63636363636364,4.17127071823204
"Zip","83716","ID","Boise City, ID",8178,85,17.3913043478261,46,1.36363636363636,4.17127071823204
"Zip","83617","ID","Boise City, ID",8767,85,16.6666666666667,65,4.09090909090909,4.17127071823204
"Zip","83644","ID","Boise City, ID",9918,85,25,59,10,4.17127071823204
"Zip","83669","ID","Boise City, ID",10036,85,19.7530864197531,56.5,7.04545454545455,4.17127071823204
"Zip","83712","ID","Boise City, ID",10319,85,22.7272727272727,56,9.54545454545454,4.17127071823204
"Zip","02169","MA","Boston-Cambridge-Newton, MA-NH",1718,10,21.3114754098361,63,4.33823529411765,7.32044198895028
"Zip","02148","MA","Boston-Cambridge-Newton, MA-NH",1866,10,23.8532110091743,57,2.94117647058824,7.32044198895028
"Zip","02155","MA","Boston-Cambridge-Newton, MA-NH",2032,10,25,55,3.16176470588235,7.32044198895028
"Zip","02360","MA","Boston-Cambridge-Newton, MA-NH",2086,10,20.4946996466431,82.5,7.86764705882353,7.32044198895028
"Zip","02301","MA","Boston-Cambridge-Newton, MA-NH",2250,10,23.936170212766,72,7.94117647058824,7.32044198895028
"Zip","01960","MA","Boston-Cambridge-Newton, MA-NH",2378,10,16.9491525423729,59,1.10294117647059,7.32044198895028
"Zip","02135","MA","Boston-Cambridge-Newton, MA-NH",2536,10,15.5555555555556,55,0.147058823529412,7.32044198895028
"Zip","02151","MA","Boston-Cambridge-Newton, MA-NH",2538,10,20.1612903225806,69.5,5.29411764705882,7.32044198895028
"Zip","01844","MA","Boston-Cambridge-Newton, MA-NH",3044,10,21.3197969543147,61.5,3.45588235294118,7.32044198895028
"Zip","01970","MA","Boston-Cambridge-Newton, MA-NH",3204,10,14.8148148148148,60.5,0.661764705882353,7.32044198895028
"Zip","02124","MA","Boston-Cambridge-Newton, MA-NH",3408,10,28.7878787878788,67,8.08823529411765,7.32044198895028
"Zip","01752","MA","Boston-Cambridge-Newton, MA-NH",3512,10,34.5864661654135,58,5.95588235294118,7.32044198895028
"Zip","01915","MA","Boston-Cambridge-Newton, MA-NH",3648,10,18.1102362204724,59,1.32352941176471,7.32044198895028
"Zip","01801","MA","Boston-Cambridge-Newton, MA-NH",3674,10,19.3877551020408,59,1.69117647058824,7.32044198895028
"Zip","01902","MA","Boston-Cambridge-Newton, MA-NH",3755,10,13.7931034482759,65,1.47058823529412,7.32044198895028
"Zip","02127","MA","Boston-Cambridge-Newton, MA-NH",3830,10,22.0264317180617,62,4.26470588235294,7.32044198895028
"Zip","02149","MA","Boston-Cambridge-Newton, MA-NH",3910,10,35.5555555555556,64.5,8.16176470588235,7.32044198895028
"Zip","02130","MA","Boston-Cambridge-Newton, MA-NH",3939,10,16.3793103448276,57,0.367647058823529,7.32044198895028
"Zip","02472","MA","Boston-Cambridge-Newton, MA-NH",3976,10,19.6078431372549,58,1.76470588235294,7.32044198895028
"Zip","02128","MA","Boston-Cambridge-Newton, MA-NH",4215,10,13.6842105263158,72,2.72058823529412,7.32044198895028
"Zip","01760","MA","Boston-Cambridge-Newton, MA-NH",4445,10,22.289156626506,60.5,3.60294117647059,7.32044198895028
"Zip","01852","MA","Boston-Cambridge-Newton, MA-NH",4581,10,14.1732283464567,59,0.220588235294118,7.32044198895028
"Zip","03820","NH","Boston-Cambridge-Newton, MA-NH",4612,10,17.1052631578947,61,1.54411764705882,7.32044198895028
"Zip","01841","MA","Boston-Cambridge-Newton, MA-NH",4750,10,12.962962962963,74.5,3.30882352941176,7.32044198895028
"Zip","01930","MA","Boston-Cambridge-Newton, MA-NH",4794,10,20.4545454545455,72,6.61764705882353,7.32044198895028
"Zip","03038","NH","Boston-Cambridge-Newton, MA-NH",4970,10,14.4444444444444,62,1.02941176470588,7.32044198895028
"Zip","01810","MA","Boston-Cambridge-Newton, MA-NH",5136,10,27.7511961722488,64,7.05882352941176,7.32044198895028
"Zip","02118","MA","Boston-Cambridge-Newton, MA-NH",5346,10,12.280701754386,63,0.808823529411765,7.32044198895028
"Zip","02062","MA","Boston-Cambridge-Newton, MA-NH",5358,10,22.7848101265823,61,3.97058823529412,7.32044198895028
"Zip","02136","MA","Boston-Cambridge-Newton, MA-NH",5377,10,14.2857142857143,71,3.08823529411765,7.32044198895028
"Zip","02368","MA","Boston-Cambridge-Newton, MA-NH",5610,10,13.2075471698113,62.5,0.514705882352941,7.32044198895028
"Zip","02474","MA","Boston-Cambridge-Newton, MA-NH",5611,10,19.3548387096774,52,0.882352941176471,7.32044198895028
"Zip","03079","NH","Boston-Cambridge-Newton, MA-NH",5633,10,19.8795180722892,61,2.5,7.32044198895028
"Zip","02176","MA","Boston-Cambridge-Newton, MA-NH",5697,10,19.1780821917808,53,0.735294117647059,7.32044198895028
"Zip","01826","MA","Boston-Cambridge-Newton, MA-NH",5707,10,27.4193548387097,62.5,6.25,7.32044198895028
"Zip","02038","MA","Boston-Cambridge-Newton, MA-NH",5774,10,23.8993710691824,70.5,7.57352941176471,7.32044198895028
"Zip","02116","MA","Boston-Cambridge-Newton, MA-NH",5805,10,15.0326797385621,70,2.64705882352941,7.32044198895028
"Zip","02131","MA","Boston-Cambridge-Newton, MA-NH",5852,10,18.6046511627907,58,1.25,7.32044198895028
"Zip","01876","MA","Boston-Cambridge-Newton, MA-NH",5872,10,22.8813559322034,59.5,3.38235294117647,7.32044198895028
"Zip","02302","MA","Boston-Cambridge-Newton, MA-NH",5948,10,18.0555555555556,64,2.42647058823529,7.32044198895028
"Zip","01845","MA","Boston-Cambridge-Newton, MA-NH",5974,10,23.2704402515723,66.5,5.88235294117647,7.32044198895028
"Zip","02072","MA","Boston-Cambridge-Newton, MA-NH",6050,10,19.6581196581197,63,3.01470588235294,7.32044198895028
"Zip","02132","MA","Boston-Cambridge-Newton, MA-NH",6054,10,23.6559139784946,65,5.66176470588235,7.32044198895028
"Zip","01923","MA","Boston-Cambridge-Newton, MA-NH",6073,10,25.6637168141593,57,4.04411764705882,7.32044198895028
"Zip","01821","MA","Boston-Cambridge-Newton, MA-NH",6257,10,25.7142857142857,57.5,4.41176470588235,7.32044198895028
"Zip","03801","NH","Boston-Cambridge-Newton, MA-NH",6315,10,20.9580838323353,72,6.83823529411765,7.32044198895028
"Zip","01880","MA","Boston-Cambridge-Newton, MA-NH",6321,10,25,54,2.79411764705882,7.32044198895028
"Zip","01906","MA","Boston-Cambridge-Newton, MA-NH",6506,10,30,60,6.32352941176471,7.32044198895028
"Zip","01830","MA","Boston-Cambridge-Newton, MA-NH",6672,10,26.4150943396226,63,6.02941176470588,7.32044198895028
"Zip","01824","MA","Boston-Cambridge-Newton, MA-NH",6859,10,29.2682926829268,55,5,7.32044198895028
"Zip","02026","MA","Boston-Cambridge-Newton, MA-NH",6910,10,21.5909090909091,63,4.48529411764706,7.32044198895028
"Zip","01854","MA","Boston-Cambridge-Newton, MA-NH",7017,10,15.3846153846154,59,0.441176470588235,7.32044198895028
"Zip","02050","MA","Boston-Cambridge-Newton, MA-NH",7129,10,28.4974093264249,69,8.30882352941176,7.32044198895028
"Zip","02186","MA","Boston-Cambridge-Newton, MA-NH",7148,10,25.8426966292135,67.5,7.42647058823529,7.32044198895028
"Zip","01867","MA","Boston-Cambridge-Newton, MA-NH",7166,10,19.3181818181818,63,2.57352941176471,7.32044198895028
"Zip","02180","MA","Boston-Cambridge-Newton, MA-NH",7231,10,17.4418604651163,57,0.955882352941177,7.32044198895028
"Zip","03867","NH","Boston-Cambridge-Newton, MA-NH",7234,10,15.7142857142857,62,1.39705882352941,7.32044198895028
"Zip","03833","NH","Boston-Cambridge-Newton, MA-NH",7253,10,18.2352941176471,67.5,4.11764705882353,7.32044198895028
"Zip","03053","NH","Boston-Cambridge-Newton, MA-NH",7268,10,21.7391304347826,57,2.27941176470588,7.32044198895028
"Zip","02346","MA","Boston-Cambridge-Newton, MA-NH",7293,10,32,72.5,9.11764705882353,7.32044198895028
"Zip","02043","MA","Boston-Cambridge-Newton, MA-NH",7326,10,29.2817679558011,77,9.41176470588235,7.32044198895028
"Zip","01832","MA","Boston-Cambridge-Newton, MA-NH",7396,10,15.4545454545455,71,3.75,7.32044198895028
"Zip","02324","MA","Boston-Cambridge-Newton, MA-NH",7448,10,28.8888888888889,77,9.26470588235294,7.32044198895028
"Zip","01945","MA","Boston-Cambridge-Newton, MA-NH",7586,10,25.8333333333333,71,8.23529411764706,7.32044198895028
"Zip","01720","MA","Boston-Cambridge-Newton, MA-NH",7645,10,18.6915887850467,70,4.92647058823529,7.32044198895028
"Zip","01886","MA","Boston-Cambridge-Newton, MA-NH",7717,10,21.8181818181818,69,6.10294117647059,7.32044198895028
"Zip","02171","MA","Boston-Cambridge-Newton, MA-NH",7735,10,27.6923076923077,62,6.17647058823529,7.32044198895028
"Zip","01950","MA","Boston-Cambridge-Newton, MA-NH",7755,10,21.6216216216216,73,7.27941176470588,7.32044198895028
"Zip","01749","MA","Boston-Cambridge-Newton, MA-NH",7848,10,27.4725274725275,66.5,7.72058823529412,7.32044198895028
"Zip","01890","MA","Boston-Cambridge-Newton, MA-NH",7894,10,25.5555555555556,74,8.45588235294118,7.32044198895028
"Zip","02129","MA","Boston-Cambridge-Newton, MA-NH",7906,10,19.3877551020408,60,1.91176470588235,7.32044198895028
"Zip","01887","MA","Boston-Cambridge-Newton, MA-NH",7962,10,27.4193548387097,62,5.80882352941176,7.32044198895028
"Zip","03842","NH","Boston-Cambridge-Newton, MA-NH",8155,10,15.9203980099502,70.5,3.82352941176471,7.32044198895028
"Zip","02152","MA","Boston-Cambridge-Newton, MA-NH",8185,10,16.4179104477612,64.5,2.20588235294118,7.32044198895028
"Zip","02190","MA","Boston-Cambridge-Newton, MA-NH",8289,10,16.8224299065421,60,1.17647058823529,7.32044198895028
"Zip","02066","MA","Boston-Cambridge-Newton, MA-NH",8330,10,28.125,85,9.70588235294118,7.32044198895028
"Zip","02492","MA","Boston-Cambridge-Newton, MA-NH",8376,10,15.3846153846154,75,4.85294117647059,7.32044198895028
"Zip","01913","MA","Boston-Cambridge-Newton, MA-NH",8421,10,24.2990654205607,68.5,7.20588235294118,7.32044198895028
"Zip","02370","MA","Boston-Cambridge-Newton, MA-NH",8490,10,19.7183098591549,70,5.44117647058824,7.32044198895028
"Zip","02081","MA","Boston-Cambridge-Newton, MA-NH",8492,10,26.8817204301075,70,8.01470588235294,7.32044198895028
"Zip","02035","MA","Boston-Cambridge-Newton, MA-NH",8533,10,13.6986301369863,79,4.77941176470588,7.32044198895028
"Zip","01904","MA","Boston-Cambridge-Newton, MA-NH",8548,10,22.8915662650602,59.5,3.52941176470588,7.32044198895028
"Zip","02467","MA","Boston-Cambridge-Newton, MA-NH",8613,10,19.5652173913043,79,7.13235294117647,7.32044198895028
"Zip","02459","MA","Boston-Cambridge-Newton, MA-NH",8681,10,30.8641975308642,79,9.77941176470588,7.32044198895028
"Zip","02351","MA","Boston-Cambridge-Newton, MA-NH",8827,10,22.9508196721311,70,6.91176470588235,7.32044198895028
"Zip","02019","MA","Boston-Cambridge-Newton, MA-NH",8859,10,18.5567010309278,63,2.35294117647059,7.32044198895028
"Zip","02359","MA","Boston-Cambridge-Newton, MA-NH",8863,10,15.1162790697674,70,2.86764705882353,7.32044198895028
"Zip","02067","MA","Boston-Cambridge-Newton, MA-NH",8912,10,21.2389380530973,77,7.64705882352941,7.32044198895028
"Zip","01748","MA","Boston-Cambridge-Newton, MA-NH",9014,10,30.188679245283,76,9.48529411764706,7.32044198895028
"Zip","01938","MA","Boston-Cambridge-Newton, MA-NH",9031,10,15.0537634408602,70.5,3.23529411764706,7.32044198895028
"Zip","01776","MA","Boston-Cambridge-Newton, MA-NH",9035,10,32.3741007194245,75,9.55882352941176,7.32044198895028
"Zip","01907","MA","Boston-Cambridge-Newton, MA-NH",9165,10,15.5844155844156,73,4.70588235294118,7.32044198895028
"Zip","02090","MA","Boston-Cambridge-Newton, MA-NH",9221,10,27.3972602739726,77,8.89705882352941,7.32044198895028
"Zip","01835","MA","Boston-Cambridge-Newton, MA-NH",9327,10,10.2040816326531,70,2.13235294117647,7.32044198895028
"Zip","01864","MA","Boston-Cambridge-Newton, MA-NH",9353,10,24.1758241758242,63,5.36764705882353,7.32044198895028
"Zip","02382","MA","Boston-Cambridge-Newton, MA-NH",9383,10,23.5294117647059,63.5,5.14705882352941,7.32044198895028
"Zip","03087","NH","Boston-Cambridge-Newton, MA-NH",9452,10,13.9705882352941,66,1.83823529411765,7.32044198895028
