"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
61639,"10025","New York","New York County","NY","New York-Newark-Jersey City",1,7.14993667557192,13.2191597059203,12.7300639664316,8.46588513296724,8.60819230479156,11.0573213374983,7.3389488668107,9.76375189683122,9.2783569457247,8.88333004543151,6.39942200908797,11.8637651298034,13.0104829329998,11.8100150468741,8.87282126155655,7.82627385795918,12.0673118016469,11.4921039461939,5.77367459337831,4.34161306005824,5.10522029976196,4.63554243481204,3.58036271691699,6.3517311515118,3.63739737041049,0.156939440310166,3.63487478649668,5.64198045147742,4.39857031166441,3.53516008802592,5.41381853580134,4.8779293334263,4.07680792266538,3.64523480733627,2.74059568454532,5.19788499766565,6.83667527633767,8.18798885066992,6.58137030941141,6.18119613775193,4.73030451601269,7.87642473916531,6.0486626373764,5.07879254723772,6.91943002620573,6.41021176586162,6.34359294752374,5.83162625640691,3.43070038818643,4.36040264377337,5.7633019149238,6.29557522271925,4.80743687514095,4.32624243250632,5.79232156883889,6.29256066317975,2.9031737508053,3.88333004543151,3.69808609101304,5.88350372676264,2.88791172330556,3.22192588808593,6.10132006116113,6.88119613775193,6.47923853350203,6.63757632278758,6.47611361776855,10.130010708921,8.03078485548116,9.92011934309037,8.73884211293255,7.18105807458872,8.70890160769862,7.06717996050919,3.83175888168586,6.49809754620263,5.16374786034712,7.82974593600983,7.80619491858156,7.72950176709588,5.33186865141032,5.44070709461184,6.79856669903807,6.18742943381203,7.09536517553782,8.08614104039784,7.01805153211884,6.96758111427775,7.41771611431537,5.88569662353946,7.89892528885609,7.82683751302462,15.1226727481634,12.8650929633646,16.0325211503838,10.4991426753492,15.2193182743653,12.6121033240455
84654,"60657","Chicago","Cook County","IL","Chicago-Naperville-Elgin",2,15.7937712467484,13.2623773572844,14.0699612042651,17.395587443656,16.0701739116255,16.0986292275286,19.1932661715767,19.4142799280516,20.298844422004,20.0874349210362,16.7006635937715,19.4829315113528,15.1484789801049,14.7814001168547,11.9662435199344,16.1506342391141,17.1597278618605,16.7292598581593,19.5160974566641,14.9107523153591,16.0754550662617,11.7278997193957,12.448661609504,13.9177956041224,9.76561121535044,8.88067700314433,12.5888032925707,14.6109585650792,12.2198147363293,15.4291215455728,14.385298370226,10.1073029212851,10.2739199507049,9.8547589234807,11.4621914570495,13.425184766684,13.8777607480607,16.4214302859226,17.9462098794855,15.1756665541304,15.605786447238,15.3774933451024,13.9121116866428,14.970608430467,16.2652623324518,17.3522699232559,17.7968082748361,16.2347806171271,16.6955249134512,20.9033047517457,17.4897199710706,14.5217515843766,17.275826933068,14.9142511321558,15.7595250386477,15.9309953712167,13.5391120619067,14.5531446499038,12.7871845239462,15.6194704809697,14.0780946378771,16.2262593534245,16.382426575172,13.3371785816218,14.3452049234986,14.6799732174329,10.405176726553,14.3546448492834,12.2543750647544,15.0197576828885,13.7417237875549,16.0578994839909,15.6097868918516,16.3789677183091,15.6454313491988,15.4741236531041,14.2937806959799,13.9327058488816,13.0136006735596,11.705339308654,14.9119729136241,14.4764492224519,17.2931488745056,19.9795351013251,17.3227368246157,14.934341054215,14.1496664813409,13.77835505221,15.4470002792775,14.8713363608915,11.9112384688352,16.890608430467,18.6231782228455,19.8718020761846,19.9014871011644,18.1477349437796,21.5373352161458,18.3120727002881
61637,"10023","New York","New York County","NY","New York-Newark-Jersey City",3,11.9712617085316,10.8701307322222,8.0119426099789,9.32599395607644,12.5639440374428,6.78055607718702,8.78520782690688,9.88397117452382,6.65734832448931,9.56921006155828,7.63433648266379,9.97804821362791,13.1425184353439,8.63144057935495,10.076959988838,10.7047195805465,6.95076016593536,11.4081583234857,10.1996238607001,6.69220798276063,7.30689183615655,9.19975038057978,9.28416859773751,9.71429307653657,3.17373739376591,3.40192605904856,4.8029873860983,5.89187313217806,4.06957911982059,7.4260420790744,2.13468879576501,5.19018164030875,5.00203140463598,5.84433840942739,6.32665828153244,6.56596639977029,4.24878810370505,6.23227559016536,6.14739826223123,5.3464085487297,6.48867396034488,6.12227267774403,6.5235776846539,5.47316036371301,6.81106051839768,3.60673905164894,7.39381181021059,5.9057827571373,6.75443552396348,8.20723424832742,7.38592577472389,7.12332219681289,7.45700917716777,4.97755723058956,8.14502471307768,8.48492506959536,5.76807695329023,5.95488933326696,5.26154931111501,5.79055042970421,5.34733008459998,5.01223201718061,5.05412893860972,7.92300568041158,3.991873122746,5.57948401286316,7.88979083658134,5.48341677396942,9.29937711380387,7.75061127701522,8.33657572886774,7.31298218721734,6.53471513274452,5.1147060326981,8.77245303495326,5.77261945575757,5.5640780916901,6.60903076420901,9.40888234415211,5.84007765694609,9.07818148290695,7.93626058547155,7.27348451998116,7.57754690411749,7.20935694662684,9.81721399030418,9.33569766647213,7.62414913155503,11.9305377190193,10.0633569316359,8.65157572674886,12.5908254942814,11.8120329972463,10.4559065122905,10.1576859836058,9.64829605960174,13.2750426733295,14.8010862920162
84616,"60614","Chicago","Cook County","IL","Chicago-Naperville-Elgin",5,17.8757530654632,12.8700908593003,14.7929063813969,17.4061414737663,20.0589299504256,18.0965813310109,17.0961797313771,18.587904491341,17.2067225438981,17.4649912588439,17.3714979083342,18.19976825551,14.5898193452068,12.4259130075646,14.2525808601319,14.8327438054913,14.6763646330069,14.6705142578402,16.3795641030443,13.8962154832981,13.163595859262,11.3337039613162,10.0464960205445,12.0054185069698,6.38114258894832,10.5984945149552,12.8445890191189,14.4848504927739,12.9695907182293,11.919866729241,11.2003698543433,6.86498558410448,7.90657872478633,9.52112982133991,13.2450254323092,12.6258677369244,9.91668911917547,14.2551670107316,12.8542591598731,14.4012384526401,13.496707642347,13.5835422867219,10.6844968384703,14.0060188391131,17.272066005468,16.1564590153829,15.6188972556011,14.1543554349231,18.7671929714762,17.7399226694003,13.0814920077412,13.0988491067725,13.2525113110604,16.6807844878337,13.3557297151827,13.9977499080315,15.0098121303109,14.0516526792649,14.7653023180302,16.8443778850198,18.0046142547033,18.5476729161407,16.2423296742416,13.2985668968517,11.927112658303,12.910089395527,12.3706404110914,13.4566803960673,12.7987615321635,12.8039420565543,12.4693798082059,15.727881247861,13.7043387726096,12.6521567043465,16.5711101803757,15.9229775830749,17.5007662457651,12.719574450277,17.3242383570487,12.6290761601279,16.5232128685551,17.7801871417443,17.0274075904704,16.6359447392105,14.8635248887078,15.3117984044417,13.86685220327,11.0030691162556,13.4269010721765,16.8887008962283,12.501523522079,13.9469662638672,15.9886573851028,16.0765080467387,18.4018736745646,18.759747276078,19.3778081603647,19.1492892358764
61807,"10467","New York","Bronx County","NY","New York-Newark-Jersey City",9,3.65455839551669,9.42836948676347,8.37787716101504,10.7347362699447,14.9253666920594,4.77625963664821,19.3892891809163,5.73423205211582,7.86392380838099,3.56274821938967,18.0479890838556,10.284731180673,18.7681947591531,5.51502217718975,11.7112104943484,6.50396703917544,6.94938041418634,7.02164857008846,1.02863344321138,5.89296221084598,6.99846354087509,3.09231811186279,1.77347927993407,5.89643330833261,6.17204091299921,7.19852386069143,4.26989594035777,7.22824276345116,6.7684551104903,1.59568508124465,7.49739728902441,6.93543325331702,7.89979181411987,12.7294148860563,10.0343488451515,8.85695962412209,5.14639988735819,7.31814108557182,9.45630853356406,8.51251404772245,6.37374881840764,6.28948040759437,1.84830557435892,2.63769289000289,8.76602871984107,11.0032244098659,4.32249888777721,8.34208548224566,4.9362275460383,13.4922301543977,4.80644858958647,5.57344594736402,6.05090781760054,6.90475786289969,5.94666623009663,9.70248602036979,7.58910415877605,7.36176782723281,7.26367535836544,5.20198886388817,10.6848614258197,2.21720381087823,3.02961845454738,5.90715006304812,3.04338902060806,14.1250968459505,3.47092183397753,3.75010506798884,3.53192526451496,6.88482029146174,8.44014594660073,3.49258715448646,2.64977370652148,2.45544085673886,4.80644858958647,4.24350819976923,3.2120799787727,2.20843017928387,5.3892891809163,10.3827581292133,4.39300448380313,1.47941488605634,5.41689013264725,4.40833807023738,4.36602084610958,2.18924742284357,6.04454382768171,3.17376066018857,7.05823382492655,2.08588115967602,5.3892891809163,0.178676496560268,5.30875539955405,3.80499628140518,-1.55985405339927,2.21053587243518,0.0181947591530585,5.60761476978234
84640,"60640","Chicago","Cook County","IL","Chicago-Naperville-Elgin",10,18.3527498489711,20.4277065610118,16.3622266461503,16.3712723173152,17.213336193819,15.7738850852984,18.2018528469325,20.3741981789666,18.4835819072713,20.1072797415654,18.9519916414921,18.5468468917173,17.1133158315112,13.1492198201303,14.9196077169729,15.4800422053755,20.3965217860536,15.7194059842692,17.5346885139875,17.1031271447377,16.7978020907576,11.2166167293134,14.0526164701605,12.1776857237945,13.679662737518,8.32984379385768,10.3689407497381,13.5676530997798,14.2720455312937,14.0489147941516,14.3322341700116,9.58050271034853,10.9918600529667,11.7898596710452,12.8805275228497,16.6355050490744,10.6829237936425,15.8258309527662,14.9241190799685,15.7243060644738,18.293223532188,16.0130381432555,12.8674903514447,17.2599202533972,19.5837691731889,16.7029745668695,17.1782931407248,19.5339235405586,21.5359152945822,16.7538800750368,17.4981137727629,16.1741579096745,16.388434672231,16.2731754340413,21.2379271261845,14.8065600754433,18.0012984427044,20.1388369756123,16.5117252248605,14.5018722585073,15.2170978601106,14.5527596954368,15.2213852196259,16.056531978095,13.2145292739543,14.9913696981911,9.89537792281053,12.3188394243445,13.0798101471166,15.5292103502992,15.5149555271803,14.7230063605449,12.8746258968491,11.4660319300458,15.9350770156348,16.3470961211979,14.7777077368288,15.8718195582328,14.7485557184662,11.207792970715,10.426651214202,11.6873143496755,13.3538202882317,18.5072350873996,13.9666125819185,16.0404665044804,16.6855460587867,12.2848576505112,13.5124016143798,13.1863246988249,10.6656529271896,14.034981597339,17.3806407308007,16.4222929471494,18.8733471859262,19.5103772670124,19.0715969761301,26.4152199561569
61630,"10016","New York","New York County","NY","New York-Newark-Jersey City",13,10.2073143446153,10.2658781345496,13.1036559253468,9.40241103220638,9.63399715795259,11.0704681227457,10.3118160731566,10.7903452292217,7.26614763350793,11.1086211838514,10.3286704921969,8.10920483456116,7.72526306256404,9.90001477656023,8.13372925483511,7.81588062510301,9.07967343289716,5.9529778126682,8.45361891975649,5.20699521921565,6.27118263782078,4.79421400808521,5.77845032025309,9.3290676513353,6.15017148747247,5.51747974886391,6.40373544533521,6.15777350844858,5.80624596178034,9.06236627089387,5.02884026302423,6.19623282957848,5.58015910196966,4.31973651353267,2.58013248050098,4.81330171878298,3.02337860164344,5.79393152249491,3.46187304320294,4.02528712006382,2.83817003425661,4.62938840138349,2.99696378663292,4.83392191286625,3.57600881800286,3.43623561968499,7.32923642315331,7.38494540613887,5.20389554119652,4.45821816971508,4.06004211701371,5.84061310626219,5.25323299457973,5.18975256455095,5.51012675989915,5.20520591033621,5.81307835662804,4.1421924646294,3.9060264089867,5.54890528194493,3.65279111723146,3.68705381300544,6.07056869537685,6.76013055777202,5.65257711813839,5.00512721365481,8.00662126796179,8.22863120965948,7.45744847925903,7.04596649182115,8.17055553954329,9.87420851644628,9.1804745177755,5.79909777241742,5.80231339994764,7.24350268416299,9.68146926808789,6.87276734554365,7.97316487663737,8.55896031532401,9.92260077662609,8.77482834726529,8.36716951753802,6.80071950545727,9.17680587003906,7.72505856359927,9.20646972749107,9.28484011213303,11.1813859393839,7.71207143222694,7.63031724411678,11.7394392758135,12.313306906546,10.1987154054807,11.555726571702,9.21761367600489,13.7614127052711,15.7059555401281
74101,"37013","Nashville","Davidson County","TN","Nashville-Davidson--Murfreesboro--Franklin",14,11.5214434691066,22.4625037301691,16.8835123631394,19.351108167637,22.9105926070652,18.4604021617683,17.2266152120832,19.5662397152946,16.8213741037728,11.2913329837845,14.7656873863007,14.0398568780915,15.3378460786127,14.3712552099978,14.9912046708318,13.7535644737305,15.0747717115428,14.5473586835074,18.2346797282122,16.460179109234,14.2572715396702,17.9030114336405,13.5401971902223,18.5537457669804,11.1609419017085,8.27165860407213,12.3893947160806,13.7376358340363,13.7000662912757,14.071168207317,12.737691776405,8.55974620880107,12.8511507787107,12.241129455969,13.2950991510066,15.268489356724,15.01469684242,11.7057245381381,14.1883667320715,11.1097288572921,13.0621077585804,7.95644959259835,8.30820913997693,11.3445902307585,13.7241413035697,9.35745399164841,14.0604052734556,8.74014927575235,9.8890486573382,5.61598094839447,8.02833994934635,8.68867622571319,9.40484548062843,9.19852147420511,8.37356861710112,5.91239356144842,12.2059894883881,7.37669564416681,8.73160708751456,11.9565235447582,5.45768289656271,7.08656918368859,8.79462347425056,5.44306219062547,1.24392594039855,4.54735868350744,2.26245750599,2.06623971529457,3.22048224201132,0.73242539407349,0.795099151006624,0.845412433647084,3.50100924177585,4.78264761506114,3.65366161687079,2.10972885729214,4.88733679311173,4.54735868350744,2.34182258535508,5.19123971529457,1.19823755040364,9.13108160907909,7.93795629386377,6.25081783905249,7.90541364618026,1.82810216051569,2.33467515383712,6.65518340274668,4.4323317375,4.54735868350744,4.03013427366677,9.75854740760227,11.6386136018633,12.3302560156838,3.9697023256098,11.1395300807059,16.6987139887764,20.812059379767
62087,"11375","New York","Queens County","NY","New York-Newark-Jersey City",16,10.8531498288292,6.91024287291824,9.058459446821,8.60983662696676,7.70707556099053,10.0895326962854,13.6205981347531,18.237620132629,15.521193908503,21.4850077387921,18.923402250124,15.8556193151398,13.4444008736885,10.3593231181862,14.2893886516389,14.6111944002186,14.6241359284446,14.7253378559522,10.5129598861756,9.64158202875601,9.61155257026346,8.47381465101472,9.42187912633556,8.29719231754926,8.6360890180184,9.10637268545603,6.96047217481345,6.60160207407954,11.5007763483921,7.10018417292288,8.82592925855441,8.39595444971084,7.13783166957974,6.97963948872276,7.23220060685113,6.32196403513792,6.89813098019334,9.80876480553108,6.63484642412387,5.82331561233984,5.17028097859776,5.3512433905798,4.96003754493209,2.86580580430206,5.60789792036556,5.9617519248386,6.03921934157826,6.83092504778183,6.12342009909948,5.49901205827833,6.35000291222608,7.83056761959185,5.58886827807737,7.78320124834977,4.95189156904418,9.12639707945224,5.03723376548961,6.2742519248386,6.12901819215297,3.60115035086153,5.46239321856041,9.87685062144927,6.24644212346172,7.59970014734507,7.7737422276572,6.7453270355985,7.32631874129685,4.756360839187,4.27518283121874,1.91854204829539,4.59378695306047,7.62648358600403,7.30040353414743,4.51201414240111,6.09017613008085,5.46634274227797,5.94578523840989,8.19041374080081,6.47518906008361,3.5636646464908,6.54387488093269,5.98863364526871,6.52664364018164,8.11752407704452,5.46869560716569,5.53283240459868,8.13534862946034,7.01556598491808,7.26649585084561,5.61006691999156,5.49978617628378,4.16916356524273,5.78484813765397,6.13501925157127,6.92575242638721,9.58272554224598,8.65772363340302,11.1388930106593
62045,"11235","New York","Kings County","NY","New York-Newark-Jersey City",17,5.28728145541152,6.49151716277252,7.38090163707305,8.6743874357047,10.7732113022129,9.19652696402297,12.0177408604875,10.9451793114967,10.827135727493,8.69535636416936,10.7240421717316,9.68372674937639,10.0038598257129,10.3539323092344,10.7318279237792,10.5088807373903,12.4536520735628,7.78207749509879,10.7594288400271,5.34438487256917,10.9721232999868,8.46423965022882,5.36928870246066,7.26864954683325,6.86998050095942,7.2826642763295,2.47756882206242,8.58990419154812,5.60216506727701,5.66928358663925,7.02054198093566,7.6379235974301,4.19356700212138,9.03017060665213,8.28918300343945,5.86978914797285,5.29641637822142,6.02921412313004,7.10809720753742,6.09175663147614,5.80308170474761,6.92051724489225,6.6538964668948,4.70528712820827,6.46130342799654,6.02665530474973,7.33783626153556,7.0762096842903,5.10972562242497,3.81550218589858,5.51269902043972,3.65247014963647,5.05586467577538,7.29235071109408,6.89604773879435,9.24904180285299,4.05916943919719,5.31406862518192,5.73099222474982,7.18681321948794,5.82377300313902,6.39018772048977,5.54402734124173,6.52627865724779,4.26470376696741,5.47966372275184,6.58708392618091,5.52410245921872,5.39789360811004,6.64801501553503,8.61037005430701,5.65579453935941,7.4161102613905,1.52677712446328,7.5851879350339,4.2452577134708,4.16884320051861,5.2606148559891,5.55990953518627,6.97142200855635,6.4393376171351,8.84221711421398,4.03962708886461,6.67593786408942,10.961498588149,10.1017572997778,9.33408995360302,7.74486468320747,4.59214729190591,6.59716824567342,4.57614541889204,7.45915976159897,10.3895260438319,7.9633818274384,10.6004405272924,7.7870362609495,8.28353613705946,13.4354386165471
