"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"76114","TX","Dallas-Fort Worth-Arlington","Tarrant","Fort Worth",4833,1290,-0.000774593338497289,0,0.0504885993485342,7601
2018-09-30,"03051","NH","Manchester-Nashua","Hillsborough","Hudson",4834,1917,-0.00208224882873503,-0.008277289187791,-0.0288753799392097,8351
2018-09-30,"63367","MO","St. Louis","Saint Charles","Lake Saint Louis",4835,1676,0.000597014925373134,0.001194743130227,0,7707
2018-09-30,"80439","CO","Denver-Aurora-Lakewood","Jefferson","Evergreen",4836,2509,0.00239712345185777,0.0036,-0.0114263199369582,10307
2018-09-30,"76086","TX","Dallas-Fort Worth-Arlington","Parker","Weatherford",4837,1261,0.000793650793650794,-0.000792393026941363,0.00638467677573823,5926
2018-09-30,"93654","CA","Fresno","Fresno","Reedley",4838,1275,-0.000783699059561128,-0.00234741784037559,0.0257441673370877,5831
2018-09-30,"92011","CA","San Diego-Carlsbad","San Diego","Carlsbad",4839,3560,-0.00196243341743762,-0.000561482313307131,0.0128022759601707,7727
2018-09-30,"19107","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",4840,1536,0,0,-0.0927347903130537,3579
2018-09-30,"80831","CO","Colorado Springs","El Paso","Peyton",4841,1749,-0.000571428571428571,0.00114481969089868,0.00344234079173838,8370
2018-09-30,"48009","MI","Detroit-Warren-Dearborn","Oakland","Birmingham",4842,2747,-0.00181686046511628,0.00218898212331266,-0.0157649587961304,8880
2018-09-30,"30504","GA","Gainesville","Hall","Gainesville",4843,1217,0.00164609053497942,0.00329760923330585,-0.0121753246753247,5037
2018-09-30,"55446","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Plymouth",4844,2142,0.000934579439252337,0.00280898876404494,-0.0205761316872428,7078
2018-09-30,"33544","FL","Tampa-St. Petersburg-Clearwater","Pasco","Wesley Chapel",4845,1686,0.0017825311942959,0.00777047220561865,-0.0117233294255569,6889
2018-09-30,"19607","PA","Reading","Berks","Cumru",4846,1249,0,0,-0.02421875,6198
2018-09-30,"19150","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",4847,1249,0,0.000801282051282051,-0.0399692544196772,8186
2018-09-30,"30248","GA","Atlanta-Sandy Springs-Roswell","Henry","Locust Grove",4848,1286,0.000778210116731518,0.00233826968043648,0.0438311688311688,8968
2018-09-30,"45237","OH","Cincinnati","Hamilton","Cincinnati",4849,1049,0,0,0,5263
2018-09-30,"66208","KS","Kansas City","Johnson","Prairie Village",4850,1784,-0.00167879127028539,-0.00279485746226942,0.00168444693992139,9041
2018-09-30,"17406","PA","York-Hanover","York","Springettsbury",4851,1248,-0.000800640512409928,-0.00557768924302789,-0.00952380952380952,7534
2018-09-30,"99354","WA","Kennewick-Richland","Benton","Richland",4852,1499,0,0,0.00133600534402138,5789
2018-09-30,"55420","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Bloomington",4853,1624,0.00123304562268804,0.00308832612723904,-0.00551132884262094,6647
2018-09-30,"36582","AL","Mobile","Mobile","Theodore",4854,983,0.00203873598369011,0.00820512820512821,0,7473
2018-09-30,"63043","MO","St. Louis","Saint Louis","Maryland Heights",4855,1242,0,-0.00160771704180064,-0.00080450522928399,7902
2018-09-30,"30260","GA","Atlanta-Sandy Springs-Roswell","Clayton","Morrow",4856,922,0.001085776330076,0.00326441784548422,0.0347923681257015,7800
2018-09-30,"10952","NY","New York-Newark-Jersey City","Rockland","Ramapo",4857,3438,-0.000290782204129107,0.00732493407559332,-0.00145222189950624,4994
2018-09-30,"36801","AL","Auburn-Opelika","Lee","Opelika",4858,1190,-0.000839630562552477,0,0.0223367697594502,5210
2018-09-30,"72118","AR","Little Rock-North Little Rock-Conway","Pulaski","North Little Rock",4859,793,0,0,-0.00998751560549313,8324
2018-09-30,"28613","NC","Hickory-Lenoir-Morganton","Catawba","Conover",4860,947,0.00211640211640212,0.00530785562632696,0.0464088397790055,9735
2018-09-30,"93060","CA","Oxnard-Thousand Oaks-Ventura","Ventura","Santa Paula",4861,2307,0.000867678958785249,0.00304347826086957,0.00654450261780105,5280
2018-09-30,"08088","NJ","Philadelphia-Camden-Wilmington","Burlington","Southampton",4862,1917,-0.00208224882873503,-0.008277289187791,-0.00622083981337481,8993
2018-09-30,"33716","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",4863,1197,0.000836120401337793,0.000836120401337793,0.00927487352445194,2553
2018-09-30,"91303","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4864,2627,0.00114329268292683,0.001906941266209,0.030600235386426,3260
2018-09-30,"10566","NY","New York-Newark-Jersey City","Westchester","Peekskill",4865,2424,-0.000824402308326463,-0.00492610837438424,0.0133779264214047,4488
2018-09-30,"70363","LA","Houma-Thibodaux","Terrebonne","Houma",4866,1099,0,0,0.0816929133858268,5452
2018-09-30,"17078","PA","Lebanon","Lebanon","Palmyra",4867,1200,-0.00249376558603491,-0.0139687756778965,-0.0690457719162141,6296
2018-09-30,"60172","IL","Chicago-Naperville-Elgin","DuPage","Roselle",4868,1840,0.000543773790103317,0.000543773790103317,0.00491534680502458,9396
2018-09-30,"98008","WA","Seattle-Tacoma-Bellevue","King","Bellevue",4869,2649,0,0.000377643504531722,-0.0360262008733624,8329
2018-09-30,"17057","PA","Harrisburg-Carlisle","Dauphin","Lower Swatara",4870,1190,0,0,0.0365853658536585,6059
2018-09-30,"11725","NY","New York-Newark-Jersey City","Suffolk","Commack",4871,3050,-0.00359359686377001,-0.00521852576647097,0.0491916064671483,8940
2018-09-30,"72301","AR","Memphis","Crittenden","West Memphis",4872,749,0,0,-0.00133333333333333,7596
2018-09-30,"20912","MD","Washington-Arlington-Alexandria","Montgomery","Takoma Park",4873,2241,-0.000446030330062444,0,-0.0853061224489796,5086
2018-09-30,"32413","FL","Panama City","Bay","Panama City Beach",4874,1599,0,0,-0.0214198286413709,16271
2018-09-30,"11361","NY","New York-Newark-Jersey City","Queens","New York",4875,2438,-0.000410004100041,-0.00449162923642303,-0.0608628659476117,4775
2018-09-30,"84102","UT","Salt Lake City","Salt Lake","Salt Lake City",4876,1534,0,-0.00195185426154847,0.0145502645502645,3905
2018-09-30,"68107","NE","Omaha-Council Bluffs","Douglas","Omaha",4877,981,0,-0.0010183299389002,-0.0692599620493359,15683
2018-09-30,"27549","NC","Raleigh","Franklin","Louisburg",4878,1048,-0.00474833808167141,-0.0205607476635514,-0.0498640072529465,8582
2018-09-30,"77076","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",4879,1222,-0.000817661488143908,0,-0.0339920948616601,6207
2018-09-30,"78242","TX","San Antonio-New Braunfels","Bexar","San Antonio",4880,1052,0,0.00381679389312977,0.0364532019704433,7569
2018-09-30,"86404","AZ","Lake Havasu City-Kingman","Mohave","Lake Havasu City",4881,1364,0.00146842878120411,0.0051584377302874,-0.0158730158730159,8168
2018-09-30,"11412","NY","New York-Newark-Jersey City","Queens","New York",4882,2206,0,-0.0027124773960217,-0.0333041191936897,5982
2018-09-30,"14220","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",4883,1140,0,0,-0.0112749349522984,5568
