"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"10025","New York","NY","New York-Newark-Jersey City","New York County",1,,,,,2587.5,2600,2600,2750,2775,2750,2750,2812.5,2775,2775,2700,2695,2775,2800,2895,2800,2885,2800,2997,3108.5,3295,3116.5,2950,2983,3000,3100,3195,3200,3245,3200,3200,3200,3250,3199.5,3200,3250,3205,3250,3295,3250,3200,3194.5,3000,3173.5,3150,3100,3100,3100,3195,3194.5,3194.5,3100,3100,3095,3100,3150,3195,3195,3175,3150,3175,3177.5,3025,3025,3200,3200,3095,3202,3293,3200,3000,3200,3095,3100,3100,3100,3070,3200,3245,3295,3200,3100,3106,3150,3100,3050,3050,3133,3200,3225,3162,3160,3195
"60657","Chicago","IL","Chicago-Naperville-Elgin","Cook County",2,,,,,,1195,1175,1250,1350,1295,1275,1295,1300,1262.5,1275,1375,1482.5,1400,1450,1475,1600,1600,1495,1545,1525,1575,1500,1500,1525,1497.5,1545,1525,1500,1425,1470,1395,1350,1415,1400,1475,1495,1450,1495,1500,1500,1495,1430,1400,1525,1545,1545,1595,1530,1550,1645,1695,1750,1696,1525,1530,1477.5,1495,1495,1477.5,1505,1575,1575,1595,1650,1550,1460,1442.5,1497.5,1435,1450,1475,1525,1550,1550,1612.5,1622.5,1595,1575,1550,1550,1495,1502.5,1595,1575,1585,1595,1675,1675,1650,1530,1430,1495
"10023","New York","NY","New York-Newark-Jersey City","New York County",3,,,3000,2880,2912.5,2925,3000,3100,3100,3400,3195,3300,3140,3167.5,3295,3195,3200,3195,3200,3250,3295,3200,3350,3300,3300,3322,3200,3200,3100,3250,3195,3200,3300,3300,3399,3495,3500,3400,3400,3400,3400,3440,3450,3450,3495,3400,3500,3422.5,3400,3450,3385,3369,3447,3455,3495,3300,3300,3400,3434.5,3434.5,3300,3297.5,3300,3250,3250,3295,3335,3300,3238,3295,3200,3295,3350,3262.5,3200,3164,3240,3200,3200,3250,3299,3400,3309.5,3300,3420,3375,3323,3390,3350,3195,3200,3295,3297,3249.5,3195,3375,3300
"60614","Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,1400,1440,1500,1500,1595,1550,1432.5,1532,1545,1650,1625,1600,1597.5,1600,1595,1725,1845,1795,1694.5,1605,1700,1694.5,1600,1694,1687,1694.5,1699.5,1840,1800,1805,1697.5,1665,1595,1665,1670,1750,1700,1650,1670,1640,1800,1750,1750,1800,1895,1965.5,1895,1926,1849.5,1700,1750,1895,2000,1895,1895,1800,1800,1900,1962.5,1885,1970,1900,1895,1900,1950,1807,1660,1700,1595,1650,1600,1655,1700,1750,1750,1812.5,1895,1950,1895,1860,1800,1800,1890,1850,1800,1850,1900,1950,1950,1900,1810,1750,1750
"10002","New York","NY","New York-Newark-Jersey City","New York County",5,,,,,,2375,2297,2300,2350,2395,2595,2495,2512.5,2525,2495,2497.5,2500,2500,2625,2600,2600,2600,2572.5,2572.5,2737.5,2800,2600,2595,2600,2650,2700,2750,2767.5,2775,2750,2750,2800,2790,2750,2750,2700,2795,2795,2795,2895,2950,3095,3050,3000,3075,3100,2995,3000,2995,2972.5,2900,3150,3150,3199,3300,3100,3096.5,3000,3100,3100,3083.5,2995,2997.5,3387,3098,3200,3274.5,3000,3200,2995,2900,3200,3062.5,3075,3200,3200,3200,3199,3100,2995,2950,2895,2860,2900,3000,3100,3200,3195,3208,3275,3250,3297
"10467","New York","NY","New York-Newark-Jersey City","Bronx County",6,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1175,1150,1262.5,1300,1300,1250,1295,1283.5,1250,1262.5,1275,1250,1250,1200,1200,1249,1250,1250,1250,1200,1225,1250,1300,1300,1250,1280,1300,1300,1300,1300,1300,1325,1354.5,1400,1400,1400,1400,1425,1400,1400,1400,1450,1450,1450,1450,1450,1400,1450,1500,1495,1495,1450,1500,1498.5,1500,1500,1500,1500,1550,1525,1550,1537.5,1525,1550,1625,1600,1600,1600,1675,1700,1700,1612.5,1650
"60640","Chicago","IL","Chicago-Naperville-Elgin","Cook County",7,,,,812.5,825,905.5,862.5,845,825,845,820,800,800,895,885,985,995,995,1050,1050,995,1017.5,1095,1035,1150,1175,1145,1150,1138,1150,1100,1100,1100,1141.5,1130,1180,1160,1162.5,1150,1180,1160,1175,1175,1175,1175,1195,1195,1200,1200,1250,1210,1200,1200,1195,1195,1202.5,1225,1300,1295,1225,1295,1300,1275,1250,1300,1350,1325,1300,1300,1285,1195,1225,1227.5,1195,1150,1200,1295,1297.5,1350,1350,1350,1350,1350,1310,1350,1300,1350,1397.5,1450,1435,1450,1477.5,1500,1450,1350,1350,1300
"94109","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750,3625,3397.5,3200,3420,3600,3625,3650,3800,3750,3995,3947.5,3975,4100,3925,3775,3850,3750,3800,3950,4000,3825,3772.5,3725,3600,3995,3850,3600,3995,4200,3697.5,4000,3525,3600,3495,3552.5,3600,3500,3472.5,3450,3300,3550,3500,3395,3300,3250,3195,3150,3450,3350,3450,3495,3500,3497.5,3495,3450,3550,3497.5,3500
"11226","New York","NY","New York-Newark-Jersey City","Kings County",9,,,,,,,,,,,,,,1487.5,1400,1385,1300,1297.5,1350,1295,1400,1400,1400,1350,1400,1375,1508.5,1550,1500,1500,1499,1600,1700,1700,1750,1700,1600,1550,1600,1650,1650,1650,1675,1750,1772.5,1775,1750,1750,1800,1800,1795,1750,1750,1800,1850,1950,1850,1825,1895,1875,1937,1900,1900,1900,1900,1900,1900,1950,1999,1999,1950,2100,1925,2000,1850,1900,1900,1950,1950,1966,2000,2076,2000,2000,2000,1950,1950,1999,2000,1999,2000,2028,2150,2199,2250,2150,2100
"10016","New York","NY","New York-Newark-Jersey City","New York County",10,,,,2500,2550,2700,2750,2800,2850,2897.5,2900,2900,2912.5,2995,2900,2900,2900,2900,2900,3071,3084,3089.5,3150,3150,3150,3125,3050,3000,3000,3000,3000,3100,3100,3150,3200,3195,3175,3100,3100,3075,3100,3122.5,3150,3200,3200,3450,3421,3395,3375,3400,3435,3395,3395,3479.5,3450,3400,3400,3400,3395,3350,3325,3325,3295,3250,3295,3297.5,3295,3325,3300,3300,3295,3350,3400,3300,3300,3223.5,3295,3300,3385.5,3400,3395,3400,3400,3400,3395,3300,3300,3300,3300,3300,3387,3450,3495,3475,3472,3395,3446
"11375","New York","NY","New York-Newark-Jersey City","Queens County",11,,,,,,,,,,,,,1900,2000,1900,1995,1972.5,2100,2000,2100,1937.5,1950,1900,1875,1800,1850,1995,1895,1912.5,1895,1900,1895,2000,2000,2000,1968,1925,1925,1950,1950,1950,1950,1925,1987.5,1975,2000,1950,2015,2000,1950,2000,2050,2050,2000,2100,2150,2175,2195,2200,2200,2195,2225,2250,2250,2200,2195,2150,2200,2100,2250,2175,2200,2200,2200,2150,2100,2100,2000,2000,1995,2000,2000,2100,2100,2100,2095,2000,1997,2000,2000,1985,1950,1975,2000,2100,2150,2025
"11235","New York","NY","New York-Newark-Jersey City","Kings County",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,1800,1950,1950,2150,2200,2275,2225,2185,2100,1999,1995,1950,1995,2000,2000,2050,2075,2030,2000,2050,2000
"90250","Hawthorne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1200,1150,1250,1250,1250,1250,1285,1275,1295,1300,1300,1295,1337.5,1337.5,1312.5,1350,1300,1395,1400,1397.5,1450,1425,1412.5,1400,1400,1450,1450,1422.5
"60647","Chicago","IL","Chicago-Naperville-Elgin","Cook County",14,,,,,,,,,,,1050,1167.5,1200,1200,1200,1200,1195,1195,1272.5,1350,1200,1200,1200,1300,1300,1250,1250,1350,1295,1295,1295,1295,1275,1295,1295,1250,1275,1350,1295,1350,1350,1300,1350,1250,1295,1350,1325,1295,1250,1295,1295,1395,1395,1250,1397.5,1400,1450,1395,1350,1395,1400,1400,1400,1400,1450,1450,1450,1395,1450,1400,1395,1400,1300,1500,1595,1450,1495,1595,1595,1595,1625,1625,1650,1600,1650,1750,1650,1600,1600,1650,1700,1775,1750,1700,1650,1650,1595
"10029","New York","NY","New York-Newark-Jersey City","New York County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2800,2850,2800,2850,2900,2862.5,2895,2897.5,2850,2700,2700,2750,2750,2800,2759.5,2725,2700,2650,2600,2695,2662.5,2697.5,2695,2700,2750,2800,2700,2650,2650,2650
"10009","New York","NY","New York-Newark-Jersey City","New York County",16,,,,,2800,2595,2595,2595,2645,2655,2695,2675,2800,2900,2897.5,2895,2895,2825,2895,2950,2995,2950,2900,3000,3000,2995,2895,2895,2900,2899,2900,2995,3000,3075,3000,3100,3100,3100,3000,3000,3095,3090,3095,3195,3100,3139,3185,3197.5,3197.5,3100,3000,3000,3000,3000,3200,3050,3150,3150,3200,3245,3150,2995,3000,2975,2995,2999,3100,3300,3282,3255,3295,3095,3000,3100,2995,2979,3000,3000,3197.5,3200,3195,3200,3200,3000,3000,2895,2895,2895,2996.5,2995,3200,3295,3300,3295,3297.5,3200,3100
"60618","Chicago","IL","Chicago-Naperville-Elgin","Cook County",17,,,,,,,1325,1125,1200,1097.5,1175,1097.5,1150,1250,1250,1225,1375,1350,1350,1272.5,1200,1300,1250,1350,1300,1200,1250,1300,1250,1250,1200,1350,1250,1350,1462.5,1397.5,1300,1300,1350,1350,1362,1350,1350,1495,1300,1425,1400,1395,1400,1362.5,1350,1350,1450,1275,1300,1350,1450,1412.5,1425,1400,1400,1400,1400,1400,1400,1400,1400,1500,1500,1500,1450,1450,1385,1377.5,1400,1400,1450,1425,1450,1550,1542.5,1545,1500,1495,1497,1500,1475,1475,1485,1495,1525,1575,1562.5,1550,1500,1500,1562.5
"10011","New York","NY","New York-Newark-Jersey City","New York County",18,,,,,,2800,2800,2795,2847.5,2895,2795,2835,3050,3200,3200,3250,3300,3295,3295,3495,3400,3400,3441,3475,3300,3303,3250,3250,3295,3300,3400,3400,3450,3495,3500,3500,3600,3500,3500,3500,3500,3500,3567,3521,3600,3500,3500,3600,3625,3600,3695,3750,3700,3650,3797.5,3645,3577,3550,3700,3695,3750,3457.5,3450,3495,3506,3500,3500,3595,3595,3500,3600,3500,3750,3500,3500,3500,3600,3595,3695,3790,3712.5,3695,3700,3675,3700,3700,3617.5,3615,3725,3800,3795,3800,3895,3800,3885,3855,3850
"10128","New York","NY","New York-Newark-Jersey City","New York County",19,,,,2112.5,2150,2500,2550,2472.5,2450,2495,2500,2537.5,2550,2595,2550,2600,2695,2600,2612.5,2695,2695,2600,2675,2700,2695,2750,2750,2700,2700,2750,2700,2695,2700,2695,2695,2700,2795,2700,2700,2650,2695,2725,2750,2750,2750,2675,2700,2700,2677.5,2695,2695,2695,2725,2750,2750,2649.5,2695,2700,2750,2795,2750,2695,2650,2650,2700,2750,2700,2725,2700,2697,2695,2700,2795,2675,2700,2695,2750,2750,2767,2700,2725,2789,2800,2800,2795,2792.5,2750,2750,2700,2692.5,2692.5,2700,2750,2795,2800,2795,2795
"11201","New York","NY","New York-Newark-Jersey City","Kings County",20,,,,,2550,2525,2500,2350,2400,2500,2542.5,2650,2700,2750,2750,2800,2790,2800,2795,2775,2800,2850,2850,2900,2930,2995,3036,3057,3000,2979.5,2925,3000,3100,3100,3100,3150,3125,3075,3000,2895,2900,2900,2950,3020,3155,3000,3095,3100,3165.5,3075,3135,3200,3300,3350,3335,3445,3300,3240,3200,3200,3200,3270,3300,3300,3397.5,3378,3295,3200,3220,3276,3150,3245,3200,3176,3100,3100,3170.5,3100,3175,3126.5,3118,3150,3214,3200,3231,3129.5,3164,3170.5,3230,3275,3272,3250,3325,3372,3450,3400,3300
"20002","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1737.5,1722.5,1650,1695,1912.5,1912.5,2110,2153.5,2200,1975,2193,2194,2225
"78130","New Braunfels","TX","San Antonio-New Braunfels","Comal County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.5,1375,1350,1395,1375,1375,1375,1350,1350,1350,1395,1295,1295,1300,1350,1385,1350,1350,1375,1375,1350,1350
"90046","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,2300,2298,1947.5,1996,2275,2347.5,2395,2507.5,2300,2325,2425,2450,2450,2375,2450,2450,2137.5,2197.5,2372.5,2295,2300,2450,2385,2525,2560,2595
"20009","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2402.5,2349,2400,2385,2395,2395,2395,2395,2297.5,2670,2790,2925,2850,2905,2925,2700,2687,2730,2800,2760,2760,2730,2620,2500,2640,2672.5,2652.5,2700,2740,2880,2880,2850,2880,2850,3035,2762.5,2700,2850,2825,2850,2700,2715,2812.5,2850,2850,2875,2900,2900,2850,2730,2730,2795,2617.5,2850,2850,2798,2850,2850,2900,2968.5,3150,3200
"37042","Clarksville","TN","Clarksville","Montgomery County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,625,662.5,644,650,695,645,650,562.5,647.5,675,707.5,675,650,625
"10462","New York","NY","New York-Newark-Jersey City","Bronx County",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.5,1290,1325,1277.5,1295,1250,1250,1295,1225,1250,1286.5,1250,1250,1300,1300,1325,1326,1350,1350,1350,1320,1300,1350,1399,1400,1395,1400,1450,1450,1385,1396,1395,1450,1450,1450,1450,1450,1450,1450,1475,1537.5,1499.5,1599.5,1500,1500,1579,1450,1449,1450,1500,1575,1600,1625,1661,1700,1650,1539.5,1575,1650,1700,1700,1795,1795,1800,1775,1800,1800
"10456","New York","NY","New York-Newark-Jersey City","Bronx County",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1600,1550,1625,1650,1650,1625,1600,1650,1750,1712.5,1695,1650,1650,1600,1600,1700,1800,1825,1800,1800,1700,1750
"10003","New York","NY","New York-Newark-Jersey City","New York County",28,2897.5,3100,3000,3200,3250,3000,3000,3000,3000,3195,2995,3050,3195,3200,3200,3200,3301,3150,3200,3300,3300,3300,3295,3300,3300,3295,3195,3195,3200,3250,3200,3250,3300,3300,3300,3345,3300,3324,3400,3350,3395,3400,3400,3500,3600,3550,3495,3400,3495,3500,3597.5,3632.5,3600,3600,3750,3337.5,3311,3350,3400,3462.5,3465,3400,3495,3400,3350,3400,3495,3400,3395,3300,3300,3295,3350,3300,3285,3295,3312.5,3362.5,3500,3495,3450,3495,3450,3400,3323,3250,3300,3295,3400,3400,3600,3595,3500,3495,3495,3500,3392.5
"11206","New York","NY","New York-Newark-Jersey City","Kings County",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,2300,2299,2400,2299.5,2300,2450,2600,2600,2595,2599,2500,2500,2500,2500,2500,2500,2600,2600,2700,2700,2700,2700,2600,2600,2600,2600,2695,2700,2800,2700,2800,2800,2700,2795,2850,2850,2823,2750,2700,2700,2750,2700,2782,2842,2650,2750,2550,2550,2500,2565,2600,2649,2695,2700,2750,2700,2625,2590,2567.5,2597,2500,2500,2571,2774.5,2895,2840,2800,2795,2699
"60613","Chicago","IL","Chicago-Naperville-Elgin","Cook County",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1350,1350,1295,1325,1375,1390,1490,1500,1550,1650,1550,1485,1445,1425,1450,1450,1450,1500,1535,1580,1585,1460,1485,1450,1350,1397.5,1495,1437.5,1495,1475,1495,1595,1647.5,1645,1500,1535,1550,1575,1555,1595,1595,1600,1625,1650,1700,1650,1552.5,1500,1475
"11230","New York","NY","New York-Newark-Jersey City","Kings County",31,,,,,,,,,,,,,,,,,,,,,,,,,,1412.5,1450,1525,1449.5,1400,1400,1450,1450,1450,1500,1525,1550,1500,1550,1500,1500,1550,1575,1612.5,1600,1600,1600,1550,1525,1525,1550,1600,1650,1650,1700,1800,1800,1650,1700,1700,1700,1700,1750,1750,1800,1850,1800,1850,1800,1900,1900,1800,1750,1750,1795,1850,1875,1950,1950,1895,1900,1850,1750,1844,1850,1837.5,1762.5,1750,1795,1850,1800,1750,1800,1800,1900,1999.5,1950
"10463","New York","NY","New York-Newark-Jersey City","Bronx County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.5,1700,1726,1675,1650,1750,1700,1800,1855,1850,1850,1850,1900,1812.5,1812.5,1810,1850,1850,1850,1925,1875,1850,1950,1795,1895,1950,1850,1847.5,2050,1925,2000,1999,2100,2195,2217.5,2100,2000,1999,1950,1975,1925,1900,2099.5,2250,2200,2195,2172.5,2175,2200,2100
"60629","Chicago","IL","Chicago-Naperville-Elgin","Cook County",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1000,1000,950,983,983,950,950,950,900,837.5,850,900,875,950,950,937.5,900,900,895,895,870
"11212","New York","NY","New York-Newark-Jersey City","Kings County",34,,,,,,,,,,,,,,,,,,,,,,,1787,1697.5,1650,1475,1450,1600,1500,1550,1600,1725,1800,1750,1650,1500,1500,1500,1500,1500,1500,1500,1450,1500,1525,1500,1500,1500,1500,1500,1500,1400,1425,1500,1600,1600,1650,1600,1600,1600,1600,1600,1700,1750,1700,1700,1750,1750,1775,1700,1650,1750,1700,1695,1700,1767.5,1767.5,1800,1900,1875,1850,1799.5,1800,1800,1850,1800,1875,1800,1800,1950,1800,1800,1800,1850,1900,1850,1850
"11209","New York","NY","New York-Newark-Jersey City","Kings County",35,,,,,,,,,,,,,,,,1497.5,1495,1500,1550,1500,1500,1475,1600,1550,1700,1637.5,1550,1500,1500,1600,1600,1600,1537.5,1512.5,1575,1600,1600,1600,1600,1600,1600,1600,1600,1650,1700,1675,1675,1700,1700,1700,1700,1700,1700,1700,1750,1700,1750,1700,1800,1850,1850,1837.5,1850,1900,1900,1995,1900,1950,1950,1900,2000,1962.5,1900,1850,1900,1900,1999,1900,1997.5,1950,1950,1900,1850,1850,1848,1798.5,1800,1950,1900,1845,1900,1867.5,1850,1800,1885,1999,1975
"60625","Chicago","IL","Chicago-Naperville-Elgin","Cook County",36,,,,,,,,,,,,,,,,,,,,,,,,1299,1285,1200,1200,1200,1200,1235,1195,1200,1150,1150,1250,1240,1175,1200,1200,1232.5,1200,1200,1200,1200,1200,1225,1300,1288,1288,1250,1200,1295,1200,1200,1275,1300,1295,1362.5,1397,1400,1300,1340,1350,1375,1385,1300,1350,1295,1350,1325,1325,1325,1300,1370,1400,1350,1350,1350,1375,1390,1395,1400,1425,1430,1425,1375,1400,1400,1365,1375,1350,1365,1375,1350,1350,1295,1295
"07030","Hoboken","NJ","New York-Newark-Jersey City","Hudson County",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575,2650,2650,2662.5,2675,2700,2782.5,2787.5,2800,2700,2700,2687.5,2550,2500,2497.5,2500,2750,2650,2750,2750,2750,2700,2700,2600,2600,2700,2650,2725,2750,2725,2750,2800,2782.5,2750,2712.5,2600,2700,2750,2765,2750,2750,2750,2600,2725,2750,2750,2750,2596.5,2765,2750,2700,2700,2700,2750,2795,2820.5,2775,2765,2800,2800,2737.5,2697.5,2550,2600,2722.5,2625,2750,2750,2770,2750
"10024","New York","NY","New York-Newark-Jersey City","New York County",38,,,,,2650,2644.5,2665,2600,2650,2925,2750,3072.5,3250,3150,3130,3000,3000,3000,3000,3000,3072.5,3100,3150,3200,3200,3250,3122.5,3100,3000,3000,3000,3047.5,3150,3100,3185,3250,3397,3299,3290,3250,3290,3300,3350,3300,3400,3450,3400,3350,3300,3350,3295,3250,3399,3395,3400,3150,3300,3350,3455,3495,3495,3450,3395,3400,3400,3447.5,3417.5,3400,3350,3200,3150,3250,3369,3350,3245.5,3200,3295,3150,3162.5,3197,3200,3200,3350,3295,3225,3200,3237.5,3200,3200,3200,3153,3295,3245,3200,3200,3300,3350
"78704","Austin","TX","Austin-Round Rock","Travis County",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1400,1395,1350,1300,1395,1395,1395,1416,1433,1450,1400,1350,1350,1392.5,1450,1482,1525,1494.5,1500,1530,1522.5,1550,1527.5
"33160","Sunny Isles Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,3612.5,3500,3650,3700,3800,3500,3825,3900,3800,3500,3500,3500,3500,3600,3750,3800,3800,3800
"11214","New York","NY","New York-Newark-Jersey City","Kings County",41,,,,,,,,,,,,,,,,,,,,,,,1544.5,1600,1600,1500,1400,1400,1395,1350,1350,1350,1375,1400,1425,1400,1422.5,1400,1425,1475,1500,1500,1450,1500,1500,1500,1500,1500,1500,1537.5,1500,1625,1650,1600,1600,1700,1650,1650,1745,1800,1800,1795,1700,1700,1745,1750,1800,1800,1750,1700,1845,1700,1800,1850,1750,1950,1895,1850,1800,1750,1885,1800,1850,1885,1850,1950,1995,1900,1950,1900,1999,1972.5,1924,1925,1899,1900,2000
"11221","New York","NY","New York-Newark-Jersey City","Kings County",42,,,,,1500,1500,1500,1562,1600,1600,1600,1625,1600,1500,1550,1525,1600,1600,1600,1600,1700,1750,1800,1743.5,1700,1700,1700,1725,1750,1750,1750,1850,1900,1950,2100,2250,2200,2200,2200,2200,2200,2200,2200,2200,2300,2300,2256,2250,2200,2200,2290.5,2300,2295,2300,2400,2500,2499,2499,2500,2499,2500,2500,2499,2500,2500,2400,2495,2492,2500,2500,2550,2500,2450,2500,2300,2400,2300,2346.5,2400,2499,2499,2499,2500,2499,2475,2450,2400,2399,2400,2475,2500,2595,2599,2650,2650,2590,2499
"60610","Chicago","IL","Chicago-Naperville-Elgin","Cook County",43,,,,1500,1521,1460.5,1475,1495,1528,1612.5,1600,1600,1600,1619,1725,1685,1668.5,1700,1700,1712.5,1725,1765,1775,1952,1780,1750,1714.5,1850,1750,1726,1750,1750,1750,1729,1747,1730,1730,1698,1725,1725,1750,1781,1798,1745,1856.5,1900,1877.5,1875,2007.5,1938,1950,1783,1995,1895,1895,1800,1805,1848.5,1875,1850,1850,1882,1850,1800,2000,1800,1750,1795,1900,2040,1900,1880,1895,1820,1875,1897.5,1950,2075,2231,2000,1935,2000,2025,1960,1900,1860,1901,1950,1971.5,1999.5,1987,1995,2075,2095,2055,2160,2016
"11207","New York","NY","New York-Newark-Jersey City","Kings County",44,,,,,,,,,,,,,,,,,1512.5,1600,1600,1700,1625,1600,1600,1579.5,1600,1600,1700,1800,1800,1800,1887.5,1900,1850,1850,1927,1997.5,1900,1800,1800,1800,1800,1800,1800,1850,1800,1950,2000,2100,2100,2100,2099,2200,2200,2172.5,2300,2400,2300,2300,2300,2400,2400,2400,2300,2300,2300,2300,2272.5,2200,2400,2319.5,2400,2500,2400,2300,2100,2100,2200,2200,2249.5,2224.5,2250,2300,2400,2400,2300,2300,2339,2250,2200,2292.5,2299,2400,2400,2400,2375,2399,2300
"11229","New York","NY","New York-Newark-Jersey City","Kings County",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1400,1400,1437.5,1390,1425,1500,1495,1490,1500,1525,1525,1525,1500,1500,1500,1550,1600,1550,1575,1550,1685,1662.5,1600,1600,1650,1600,1599,1625,1600,1700,1675,1650,1675,1700,1700,1695,1695,1650,1650,1600,1599,1650,1697,1750,1850,1850,1867.5,1875,1855,1800,1750,1849,1850,1750,1800,1850,1850,1850,1970,1970,1895,1797,1850,1875,1999,1925
"78666","San Marcos","TX","Austin-Round Rock","Hays County",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.5,805,870.5,900,962.5,995,997,950,950,887.5,999,925,850,950,1002,987.5,925,1050,1049,1000
"10019","New York","NY","New York-Newark-Jersey City","New York County",47,,,,2800,2792.5,2795,2750,2845,2850,2900,3025,3100,3100,3231,3200,3165,3100,3000,3100,3120,3198,3195,3195,3252.5,3345,3320,3300,3200,3200,3250,3250,3272.5,3300,3300,3300,3300,3321,3259,3223.5,3200,3215,3282.5,3300,3375,3400,3500,3500,3495,3450,3400,3500,3452.5,3500,3500,3500,3450,3450,3445,3445,3495,3426.5,3450,3439,3400,3495,3450,3495,3425,3325,3325,3350,3400,3389,3416,3369,3293,3391,3343.5,3395,3456,3495,3495,3450,3500,3359.5,3343,3415,3410,3410,3426.5,3395,3461.5,3600,3500,3599,3604.5,3591
"94110","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,3495,3500,3500,3500,3800,3775,3995,3900,3895,3950,3922.5,3850,4100,3595,4000,4395,4025,3995,3950,3947.5,4025,3895
"60619","Chicago","IL","Chicago-Naperville-Elgin","Cook County",49,,,,,,,,,,,,,,,,,,,,,,,,825,900,800,825,750,750,725,750,750,725,780,800,800,760,720,700,727.5,725,720,730,695,680,720,700,740,850,800,750,800,875,950,950,950,837,850,850,850,900,950,950,950,950,975,977.5,950,990,1000,900,950,900,950,987.5,1044,1022,1000,1040,1044,1044,1044,1044,1044,1000,1000,1025,1010,1044,1044,1044,1050,1050,1000,1000,1000,1000
"33411","Royal Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.5,1400,1400,1375,1400,1395,1400,1450,1450,1400,1400,1400,1400,1300,1300,1350,1350
