"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-10-31,"37919","TN","Knoxville","Knox County","Knoxville",2206,1511,0.00465425531914894,0.00465425531914894,-0.0181936322287199,10252
2018-10-31,"94303","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Palo Alto",2207,4331,0.00277842093077101,0.00510559294499884,-0.0181364769893448,10689
2018-10-31,"78218","TX","San Antonio-New Braunfels","Bexar County","San Antonio",2208,1193,0.00252100840336134,0.00252100840336134,0.00336417157275021,8259
2018-10-31,"40207","KY","Louisville/Jefferson County","Jefferson County","Louisville",2209,1700,0.00235849056603774,0.00413467217956291,-0.0218642117376295,12565
2018-10-31,"43221","OH","Columbus","Franklin County","Upper Arlington",2210,1757,0.00171037628278221,-0.00622171945701358,-0.090108751941999,12844
2018-10-31,"10304","NY","New York-Newark-Jersey City","Richmond County","New York",2211,2201,0.00136487716105551,0.00273348519362187,0.0461026615969582,8992
2018-10-31,"29466","SC","Charleston-North Charleston","Charleston County","Mount Pleasant",2212,2300,0.000870322019147084,0,-0.038863351441705,13184
2018-10-31,"74014","OK","Tulsa","Tulsa County","Broken Arrow",2213,1289,0.00155400155400155,0.00389408099688474,-0.0279034690799397,12275
2018-10-31,"95991","CA","Yuba City","Sutter County","Yuba City",2214,1421,0.00140944326990839,0.000704225352112676,0.0425531914893617,9804
2018-10-31,"58102","ND","Fargo","Cass County","Fargo",2215,1349,0.00372023809523809,0.00297397769516729,-0.0513361462728551,7499
2018-10-31,"96701","HI","Urban Honolulu","Honolulu County","Aiea",2216,2249,0.00267498885421311,0.00133570792520036,-0.047437526471834,13252
2018-10-31,"98198","WA","Seattle-Tacoma-Bellevue","King County","Des Moines",2217,2009,0.00399800099950025,0.00399800099950025,0.00752256770310933,10441
2018-10-31,"47403","IN","Bloomington","Monroe County","Bloomington",2218,1154,0,-0.00517241379310345,-0.0145175064047822,10856
2018-10-31,"72023","AR","Little Rock-North Little Rock-Conway","Lonoke County","Cabot",2219,1041,0,0,-0.00191754554170662,11794
2018-10-31,"85042","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",2220,1252,0.00481540930979133,0.00320512820512821,0.000799360511590727,11838
2018-10-31,"80221","CO","Denver-Aurora-Lakewood","Adams County","Sherrelwood",2221,1801,0.00222593210907067,0.00222593210907067,0,10878
2018-10-31,"90505","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Torrance",2222,3405,0.00206003531489111,0.00590841949778434,-0.0101744186046512,10064
2018-10-31,"72120","AR","Little Rock-North Little Rock-Conway","Pulaski County","Sherwood",2223,1071,0.00187090739008419,0.00187090739008419,-0.0183318056828598,12591
2018-10-31,"89506","NV","Reno","Washoe County","Reno",2224,1507,0.0033288948069241,0.00199468085106383,0.0321917808219178,10933
2018-10-31,"10035","NY","New York-Newark-Jersey City","New York County","New York",2225,2800,0.00143061516452074,-0.0014265335235378,-0.0610328638497653,3210
2018-10-31,"12901","NY","Plattsburgh","Clinton County","Plattsburgh",2226,1505,-0.0033112582781457,-0.0118187787261983,-0.0327763496143959,7736
2018-10-31,"18018","PA","Allentown-Bethlehem-Easton","Northampton County","Bethlehem",2227,1349,0.00222882615156018,0.00297397769516729,0.00746825989544436,10179
2018-10-31,"90808","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",2228,2758,0.00108892921960073,-0.00217076700434153,0.00510204081632653,13678
2018-10-31,"60564","IL","Chicago-Naperville-Elgin","DuPage County","Naperville",2229,2946,0.00101936799184506,0.00170010200612037,-0.0331473580571053,14440
2018-10-31,"78537","TX","McAllen-Edinburg-Mission","Hidalgo County","Donna",2230,839,0.00119331742243437,0,-0.0106132075471698,8166
2018-10-31,"33710","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",2231,1384,0.00144717800289436,-0.000722021660649819,0.0146627565982405,14686
2018-10-31,"95833","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",2232,1629,0.00246153846153846,0.0018450184501845,-0.00549450549450549,9409
2018-10-31,"60103","IL","Chicago-Naperville-Elgin","DuPage County","Bartlett",2233,1929,0.00103788271925272,-0.0015527950310559,-0.0203148806500762,14180
2018-10-31,"78586","TX","Brownsville-Harlingen","Cameron County","San Benito",2234,848,-0.00117785630153121,-0.00117785630153121,0,15110
2018-10-31,"95843","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",2235,1755,0.00343053173241852,0.00343053173241852,0.0109447004608295,12512
2018-10-31,"77356","TX","Houston-The Woodlands-Sugar Land","Montgomery County","Montgomery",2236,1814,0,-0.000550964187327824,0.00721821210438645,12352
2018-10-31,"84123","UT","Salt Lake City","Salt Lake County","Taylorsville",2237,1535,0.00195822454308094,0.00261267145656434,-0.00324675324675325,9322
2018-10-31,"89139","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",2238,1395,0.00287562904385334,0.00359712230215827,0.0333333333333333,12434
2018-10-31,"57702","SD","Rapid City","Pennington County","Rapid City",2239,1535,-0.000651041666666667,0,0.00195822454308094,11536
2018-10-31,"33884","FL","Lakeland-Winter Haven","Polk County","Winter Haven",2240,1319,0.00227963525835866,0.00304182509505703,0.0232738557020946,10970
2018-10-31,"08302","NJ","Vineland-Bridgeton","Cumberland County","Bridgeton",2241,1201,0.00166805671392827,0.00166805671392827,-0.0219869706840391,12210
2018-10-31,"30033","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Decatur",2242,1807,0.00110803324099723,0.00277469478357381,0.0214810627473149,10376
2018-10-31,"43614","OH","Toledo","Lucas County","Toledo",2243,1033,0,-0.00193236714975845,-0.0254716981132075,9802
2018-10-31,"29605","SC","Greenville-Anderson-Mauldin","Greenville County","Greenville",2244,1145,0.0035056967572305,0.0035056967572305,-0.025531914893617,12539
2018-10-31,"60137","IL","Chicago-Naperville-Elgin","DuPage County","Glen Ellyn",2245,2268,-0.00307692307692308,-0.00438981562774363,0.0111457868925546,13839
2018-10-31,"98107","WA","Seattle-Tacoma-Bellevue","King County","Seattle",2246,2516,0.00199123855037834,-0.000397298371076679,-0.0753399485483278,8274
2018-10-31,"20120","VA","Washington-Arlington-Alexandria","Fairfax County","Centreville",2247,2233,0,-0.00134168157423971,-0.00178810907465355,12754
2018-10-31,"18966","PA","Philadelphia-Camden-Wilmington","Bucks County","Northampton",2248,2062,0.00243072435585805,0.00194363459669582,-0.031924882629108,14244
2018-10-31,"97526","OR","Grants Pass","Josephine County","Grants Pass",2249,1294,0.00232378001549187,0.00310077519379845,0.00700389105058366,7679
2018-10-31,"97527","OR","Grants Pass","Josephine County","Grants Pass",2250,1373,0.0029218407596786,0.0029218407596786,0.0230998509687034,5646
2018-10-31,"30344","GA","Atlanta-Sandy Springs-Roswell","Fulton County","East Point",2251,1096,0.00182815356489945,0.00366300366300366,0.0548604427333975,10324
2018-10-31,"27534","NC","Goldsboro","Wayne County","Goldsboro",2252,1095,0.00366636113657195,0.00458715596330275,0.00735970561177553,2878
2018-10-31,"28405","NC","Wilmington","New Hanover County","Wilmington",2253,1273,0.001573564122738,0,-0.0260137719969396,13042
2018-10-31,"40391","KY","Lexington-Fayette","Clark County","Winchester",2254,1027,0.00195121951219512,0.00195121951219512,0.0321608040201005,10852
2018-10-31,"22031","VA","Washington-Arlington-Alexandria","Fairfax County","Fairfax",2255,2443,0.000819336337566571,0.000819336337566571,-0.010530579181855,8529
2018-10-31,"95129","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",2256,3896,0.00102774922918808,0.0023154103421662,-0.0111675126903553,10430
2018-10-31,"18704","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County","Kingston",2257,842,0.0108043217286915,0.00118906064209275,-0.186473429951691,11033
2018-10-31,"28348","NC","Fayetteville","Cumberland County","Hope Mills",2258,937,0.00428724544480171,0.00969827586206897,0.00106837606837607,6310
2018-10-31,"33309","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Oakland Park",2259,1584,0.00189753320683112,0.00316656111462951,0.0173410404624277,14512
2018-10-31,"17011","PA","Harrisburg-Carlisle","Cumberland County","Lower Allen",2260,1390,0.000719942404607631,-0.000718907260963336,-0.0176678445229682,11431
2018-10-31,"44121","OH","Cleveland-Elyria","Cuyahoga County","South Euclid",2261,1079,0.00185701021355617,-0.000925925925925926,-0.0137111517367459,12689
2018-10-31,"77054","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",2262,1234,0.0032520325203252,0.00570497147514263,-0.0190779014308426,4740
2018-10-31,"80128","CO","Denver-Aurora-Lakewood","Jefferson County","Ken Caryl",2263,2117,0.00141911069063387,0.0033175355450237,0.0158349328214971,13546
2018-10-31,"98117","WA","Seattle-Tacoma-Bellevue","King County","Seattle",2264,2632,0.00228484386900229,0.003813882532418,-0.082607180202161,12923
2018-10-31,"78418","TX","Corpus Christi","Nueces County","Corpus Christi",2265,1583,0.00189873417721519,0.00571791613722999,0.0193174500965873,12408
2018-10-31,"29650","SC","Greenville-Anderson-Mauldin","Greenville County","Greer",2266,1539,0.00130123617436565,0.001953125,0.00130123617436565,11542
2018-10-31,"85379","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Surprise",2267,1347,0.00297840655249442,0.00148698884758364,0.00297840655249442,14640
2018-10-31,"47714","IN","Evansville","Vanderburgh County","Evansville",2268,750,0.00267379679144385,0.00267379679144385,-0.00265957446808511,13284
2018-10-31,"23235","VA","Richmond","Chesterfield County","Bon Air",2269,1455,0.0041407867494824,0.0041407867494824,-0.00546821599453178,13088
2018-10-31,"30223","GA","Atlanta-Sandy Springs-Roswell","Spalding County","Griffin",2270,845,0.00475624256837099,0.00595238095238095,0.0267314702308627,13068
2018-10-31,"85233","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",2271,1503,0.00400801603206413,-0.000664893617021277,0.00400801603206413,12694
2018-10-31,"91387","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Clarita",2272,2728,0.00146842878120411,0.000733675715333822,0.012996658002228,10409
2018-10-31,"47630","IN","Evansville","Warrick County","Newburgh",2273,1340,0.000746825989544436,0,-0.0190336749633968,14218
2018-10-31,"80916","CO","Colorado Springs","El Paso County","Colorado Springs",2274,1341,0.00224215246636771,0.00299177262528048,0.0283742331288344,9556
2018-10-31,"30180","GA","Atlanta-Sandy Springs-Roswell","Carroll County","Villa Rica",2275,1184,0.00338983050847458,0.00254022015241321,-0.0025273799494524,13234
2018-10-31,"36526","AL","Daphne-Fairhope-Foley","Baldwin County","Daphne",2276,1346,0.00223380491437081,0.00148809523809524,-0.0561009817671809,12281
2018-10-31,"89102","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",2277,1253,0.00320256204963971,0.00481154771451484,0.0329760923330585,6578
2018-10-31,"96707","HI","Urban Honolulu","Honolulu County","Kapolei",2278,2482,0.000403063280935107,-0.00160901045856798,-0.0297107114933542,13518
2018-10-31,"28792","NC","Asheville","Henderson County","Hendersonville",2279,1246,0.00241351568785197,0.00241351568785197,0.0280528052805281,10814
2018-10-31,"48224","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",2280,764,0.00394218134034166,0.0026246719160105,0.0200267022696929,18392
2018-10-31,"10583","NY","New York-Newark-Jersey City","Westchester County","Scarsdale",2281,5548,-0.00698049042419903,-0.0240985048372911,-0.0342906875543951,12209
2018-10-31,"12590","NY","New York-Newark-Jersey City","Dutchess County","Wappinger",2282,2043,0.00147058823529412,0.00147058823529412,0.0271493212669683,10568
2018-10-31,"66048","KS","Kansas City","Leavenworth County","Leavenworth",2283,1090,0.00368324125230203,0.00832562442183164,-0.043859649122807,11580
2018-10-31,"21113","MD","Baltimore-Columbia-Towson","Anne Arundel County","Odenton",2284,1952,0.00153925089789636,0.00153925089789636,0.00463201235203294,11652
2018-10-31,"02184","MA","Boston-Cambridge-Newton","Norfolk County","Braintree",2285,2503,0.00160064025610244,0.00160064025610244,0.00805477245267821,11921
2018-10-31,"15401","PA","Pittsburgh","Fayette County","Uniontown",2286,933,0.00107296137339056,0.00538793103448276,-0.0106044538706257,11037
2018-10-31,"32084","FL","Jacksonville","Saint Johns County","Saint Augustine",2287,1419,0.00211864406779661,0.00282685512367491,0.0223342939481268,12086
2018-10-31,"01852","MA","Boston-Cambridge-Newton","Middlesex County","Lowell",2288,1997,0,0.00100250626566416,-0.00100050025012506,8751
2018-10-31,"07017","NJ","New York-Newark-Jersey City","Essex County","East Orange",2289,1500,0.00200400801603206,0.00133511348464619,-0.0341274951706375,6197
2018-10-31,"48601","MI","Saginaw","Saginaw County","Saginaw",2290,595,0.00337268128161889,0.00506756756756757,0,18264
2018-10-31,"13501","NY","Utica-Rome","Oneida County","Utica",2291,968,0.0719822812846069,0.0602409638554217,-0.032,9204
2018-10-31,"31406","GA","Savannah","Chatham County","Savannah",2292,1203,0.00333611342785655,0.00333611342785655,-0.0187601957585644,11677
2018-10-31,"21403","MD","Baltimore-Columbia-Towson","Anne Arundel County","Annapolis",2293,2078,0.00144578313253012,-0.00144161460836136,-0.0294255021018216,12720
2018-10-31,"42104","KY","Bowling Green","Warren County","Bowling Green",2294,1338,-0.000746825989544436,0,0.0453125,9098
2018-10-31,"45503","OH","Springfield","Clark County","Springfield",2295,783,0.00127877237851662,0,-0.00760456273764258,12071
2018-10-31,"59715","MT","Bozeman","Gallatin County","Bozeman",2296,1761,0.00399087799315849,0.00456360524814604,-0.0183946488294314,9520
2018-10-31,"75605","TX","Longview","Gregg County","Longview",2297,1398,-0.000714796283059328,-0.000714796283059328,0.0324963072378139,9271
2018-10-31,"49855","MI","Marquette","Marquette County","Marquette",2298,1526,-0.00973393900064893,-0.00844704353476283,0.112244897959184,12067
2018-10-31,"85213","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",2299,1606,0.00187149095446039,-0.00372208436724566,-0.00186451211932878,9299
2018-10-31,"15001","PA","Pittsburgh","Beaver County","Hopewell",2300,1051,0.00863723608445298,0.000952380952380952,-0.0366636113657195,12001
2018-10-31,"06066","CT","Hartford-West Hartford-East Hartford","Tolland County","Vernon Rockville",2301,1464,0.00411522633744856,-0.00136425648021828,-0.0406290956749672,9251
2018-10-31,"80226","CO","Denver-Aurora-Lakewood","Jefferson County","Lakewood",2302,1995,0.00200904068307383,0.00453172205438067,0.021505376344086,9751
2018-10-31,"82009","WY","Cheyenne","Laramie County","Cheyenne",2303,1392,-0.000717875089734386,-0.00286532951289398,-0.056271186440678,12559
2018-10-31,"97322","OR","Albany","Linn County","Albany",2304,1440,0.00208768267223382,0.00348432055749129,0.0802700675168792,8802
2018-10-31,"71360","LA","Alexandria","Rapides Parish","Pineville",2305,1147,0.00262237762237762,0.00262237762237762,0.00614035087719298,9114
2018-10-31,"48186","MI","Detroit-Warren-Dearborn","Wayne County","Westland",2306,1056,0.00380228136882129,0.000947867298578199,-0.0213160333642261,13360
2018-10-31,"85718","AZ","Tucson","Pima County","Tucson",2307,2249,0.00222816399286988,0.00312221231043711,0.0307057745187901,13033
2018-10-31,"01702","MA","Boston-Cambridge-Newton","Middlesex County","Framingham",2308,2142,0.00187090739008419,0.00327868852459016,0.00233972859148339,7617
2018-10-31,"85138","AZ","Phoenix-Mesa-Scottsdale","Pinal County","Maricopa",2309,1194,0.00336134453781513,0.00336134453781513,0.0355594102341717,14242
2018-10-31,"22980","VA","Staunton-Waynesboro","Waynesboro City","Waynesboro",2310,1193,0.000838926174496644,-0.00167364016736402,0.00336417157275021,12172
2018-10-31,"33950","FL","Punta Gorda","Charlotte County","Punta Gorda",2311,2363,-0.0141843971631206,-0.0154166666666667,0.0269448066058236,12467
2018-10-31,"45458","OH","Dayton","Montgomery County","Centerville",2312,1783,-0.00112044817927171,-0.00391061452513967,-0.0320304017372421,11824
2018-10-31,"92058","CA","San Diego-Carlsbad","San Diego County","Oceanside",2313,2353,0.00383959044368601,0.00469684030742955,0.0107388316151203,4763
2018-10-31,"60202","IL","Chicago-Naperville-Elgin","Cook County","Evanston",2314,1747,0.00402298850574713,0.00287026406429392,-0.0299833425874514,11086
2018-10-31,"98006","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",2315,2959,0.0010148849797023,0.00203183203521842,-0.048247024766806,14715
2018-10-31,"17402","PA","York-Hanover","York County","York",2316,1345,0.00373134328358209,0.00373134328358209,0.00900225056264066,10976
2018-10-31,"37922","TN","Knoxville","Knox County","Knoxville",2317,1842,0.00272182906913446,0.00381471389645777,0.00381471389645777,12989
2018-10-31,"21157","MD","Baltimore-Columbia-Towson","Carroll County","Westminster",2318,1743,0.00172413793103448,0.00172413793103448,-0.00114613180515759,12629
2018-10-31,"99507","AK","Anchorage","Anchorage Borough","Anchorage",2319,1796,0.00167317345231456,0.00111482720178372,-0.0631194574856547,12183
2018-10-31,"77079","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",2320,3209,0.00532581453634085,0.0151850680164505,-0.0195539260617171,9849
2018-10-31,"03820","NH","Boston-Cambridge-Newton","Strafford County","Dover",2321,1638,-0.00061012812690665,-0.00243605359317905,-0.062929061784897,11882
2018-10-31,"30189","GA","Atlanta-Sandy Springs-Roswell","Cherokee County","Woodstock",2322,1554,0.00387596899224806,0.00322788896061975,0.00517464424320828,13179
2018-10-31,"31602","GA","Valdosta","Lowndes County","Valdosta",2323,953,0.00421496311907271,0.00421496311907271,0.0138297872340426,9322
2018-10-31,"10075","NY","New York-Newark-Jersey City","New York County","New York",2324,3365,0.00268176400476758,0.000892325996430696,-0.0358166189111748,11960
2018-10-31,"98032","WA","Seattle-Tacoma-Bellevue","King County","Kent",2325,1979,0.00456852791878173,0.00866462793068298,0.0216830149716056,8079
2018-10-31,"84120","UT","Salt Lake City","Salt Lake County","West Valley City",2326,1442,0.00138888888888889,0.00138888888888889,0.00417827298050139,12834
2018-10-31,"93612","CA","Fresno","Fresno County","Clovis",2327,1278,0.00313971742543171,0.00313971742543171,0.0240384615384615,7575
2018-10-31,"01545","MA","Worcester","Worcester County","Shrewsbury",2328,1949,0.000513347022587269,-0.00459652706843718,-0.0727878211227403,11834
2018-10-31,"95307","CA","Modesto","Stanislaus County","Ceres",2329,1441,0.00348189415041783,0.00418118466898955,0.00981079187105816,9635
2018-10-31,"98155","WA","Seattle-Tacoma-Bellevue","King County","Shoreline",2330,2305,0.0030461270670148,0.00260983036102653,-0.0245450698264917,12281
2018-10-31,"77092","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",2331,1493,0.00134138162307176,0,0.00674308833445718,7101
2018-10-31,"92102","CA","San Diego-Carlsbad","San Diego County","San Diego",2332,2286,0.00263157894736842,0.00483516483516484,0.0088261253309797,7547
2018-10-31,"44105","OH","Cleveland-Elyria","Cuyahoga County","Cleveland",2333,777,0.00258064516129032,0.00258064516129032,-0.0101910828025478,14796
2018-10-31,"50265","IA","Des Moines-West Des Moines","Polk County","West Des Moines",2334,1548,0.000646412411118293,-0.00257731958762887,-0.0276381909547739,10102
2018-10-31,"71106","LA","Shreveport-Bossier City","Caddo Parish","Shreveport",2335,1112,-0.000898472596585804,-0.0044762757385855,0.00270513976555455,13265
2018-10-31,"72762","AR","Fayetteville-Springdale-Rogers","Washington County","Springdale",2336,1223,-0.000816993464052288,-0.0073051948051948,-0.0362490149724192,11139
2018-10-31,"84401","UT","Ogden-Clearfield","Weber County","Ogden",2337,1207,0.00415973377703827,0.00415973377703827,0.0369415807560137,9936
2018-10-31,"32114","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Daytona Beach",2338,1091,0.000917431192660551,0.000917431192660551,-0.00182982616651418,8185
2018-10-31,"94583","CA","San Francisco-Oakland-Hayward","Contra Costa County","San Ramon",2339,3507,0.000285225328009127,0.000285225328009127,0.00458321397880264,11639
2018-10-31,"70817","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",2340,1576,-0.000634115409004439,-0.00316255534471853,-0.0143839899937461,12316
2018-10-31,"88220","NM","Carlsbad-Artesia","Eddy County","Carlsbad",2341,1139,-0.00262697022767075,-0.00349956255468067,0.0605214152700186,10149
2018-10-31,"21784","MD","Baltimore-Columbia-Towson","Carroll County","Sykesville",2342,1973,0.00305033045246568,0.00101471334348047,-0.0352078239608802,12967
2018-10-31,"02446","MA","Boston-Cambridge-Newton","Norfolk County","Brookline",2343,2943,0.000680040802448147,0.00102040816326531,0.0141281874569263,12446
2018-10-31,"60504","IL","Chicago-Naperville-Elgin","Kane County","Aurora",2344,1620,0.00185528756957328,0.00309597523219814,-0.0121951219512195,11407
2018-10-31,"34491","FL","Ocala","Marion County","Summerfield",2345,1310,0.00152905198776758,0.00614439324116743,0.0676446617766911,11346
2018-10-31,"33756","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Clearwater",2346,1393,0.00215827338129496,0.00143781452192667,0.00287976961843053,12602
2018-10-31,"77006","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",2347,2173,-0.000459981600735971,-0.00594693504117109,0.0192307692307692,7669
2018-10-31,"28303","NC","Fayetteville","Cumberland County","Fayetteville",2348,753,0.00534045393858478,0.004,-0.0013262599469496,5547
2018-10-31,"85257","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Scottsdale",2349,1566,0.00191938579654511,-0.00127551020408163,0.00256081946222791,10778
2018-10-31,"23323","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City","Chesapeake",2350,1593,0.00188679245283019,0.00188679245283019,0.0114285714285714,11888
2018-10-31,"10301","NY","New York-Newark-Jersey City","Richmond County","New York",2351,2170,0.000922509225092251,0.00138440239963083,0.0221384832783797,7964
2018-10-31,"85037","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",2352,1192,0.00252312867956266,0.00675675675675676,0.0383275261324042,13611
2018-10-31,"78541","TX","McAllen-Edinburg-Mission","Hidalgo County","Edinburg",2353,942,0.00106269925611052,-0.00106044538706257,-0.0358239508700102,8857
2018-10-31,"98059","WA","Seattle-Tacoma-Bellevue","King County","Renton",2354,2427,0.000824742268041237,0.00123762376237624,-0.0229468599033816,12453
2018-10-31,"34285","FL","North Port-Sarasota-Bradenton","Sarasota County","Venice",2355,2482,-0.00957701516360734,-0.017029702970297,0.263104325699746,11181
2018-10-31,"54901","WI","Oshkosh-Neenah","Winnebago County","Oshkosh",2356,943,0.00106157112526539,-0.00211640211640212,-0.0984703632887189,1783
2018-10-31,"88001","NM","Las Cruces","Dona Ana County","Las Cruces",2357,814,0.00369913686806412,0.00369913686806412,-0.030952380952381,8785
2018-10-31,"84106","UT","Salt Lake City","Salt Lake County","Salt Lake City",2358,1571,0.00255264837268666,0.00191326530612245,-0.00758054327226785,12655
2018-10-31,"54311","WI","Green Bay","Brown County","Green Bay",2359,1249,-0.0047808764940239,-0.0118670886075949,-0.0414428242517268,11570
2018-10-31,"80112","CO","Denver-Aurora-Lakewood","Arapahoe County","Centennial",2360,2243,0.000892458723784025,0.000446030330062444,-0.0162280701754386,10434
2018-10-31,"08332","NJ","Vineland-Bridgeton","Cumberland County","Millville",2361,1205,0.00500417014178482,0.00500417014178482,0.00500417014178482,11898
2018-10-31,"08807","NJ","New York-Newark-Jersey City","Somerset County","Bridgewater",2362,2592,0,0.00270793036750484,0.0468497576736672,13042
2018-10-31,"30329","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","North Druid Hills",2363,2036,0.0054320987654321,0.0119284294234592,-0.024904214559387,4133
2018-10-31,"02864","RI","Providence-Warwick","Providence County","Cumberland",2364,1683,0.00178571428571429,-0.00355239786856128,-0.0338691159586682,11421
2018-10-31,"03102","NH","Manchester-Nashua","Hillsborough County","Manchester",2365,1496,0.00605245460659045,0.00537634408602151,-0.00200133422281521,8624
2018-10-31,"32812","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",2366,1542,0.00194931773879142,0.00194931773879142,0.0348993288590604,11280
2018-10-31,"20109","VA","Washington-Arlington-Alexandria","Prince William County","Manassas",2367,1703,0.00294464075382803,0.00294464075382803,0,8847
2018-10-31,"32250","FL","Jacksonville","Duval County","Jacksonville Beach",2368,1964,0.00255232261357836,0.00101936799184506,0.0587601078167116,13520
2018-10-31,"97404","OR","Eugene","Lane County","Eugene",2369,1402,0.00286123032904149,0.00214438884917798,-0.0223152022315202,11339
2018-10-31,"90744","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",2370,2399,0.00671422576584138,0.0212856534695615,0.0135192226446979,7537
2018-10-31,"50010","IA","Ames","Story County","Ames",2371,1335,-0.00298730395817774,-0.00373134328358209,0.0237730061349693,10410
2018-10-31,"80920","CO","Colorado Springs","El Paso County","Colorado Springs",2372,1746,0.00172117039586919,0.00172117039586919,0.00344827586206897,12220
2018-10-31,"97478","OR","Eugene","Lane County","Springfield",2373,1314,0.0053557765876052,0.000761614623000762,-0.0281065088757396,9313
2018-10-31,"77074","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",2374,1388,0.00216606498194946,0,0.0266272189349112,7229
2018-10-31,"51501","IA","Omaha-Council Bluffs","Pottawattamie County","Council Bluffs",2375,939,0.00213447171824973,0.00535331905781585,0.0173347778981582,12045
2018-10-31,"80003","CO","Denver-Aurora-Lakewood","Jefferson County","Arvada",2376,1953,0.00256673511293634,0.00359712230215827,0.00618238021638331,11575
2018-10-31,"30087","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Stone Mountain",2377,1444,0.00208188757807078,0.00208188757807078,0.0133333333333333,13483
2018-10-31,"59801","MT","Missoula","Missoula County","Missoula",2378,1262,0.00718276137270551,0.0144694533762058,-0.00315955766192733,8935
2018-10-31,"80031","CO","Denver-Aurora-Lakewood","Adams County","Westminster",2379,1921,0.00418191322530057,0.00523286237571952,0.00156412930135558,12418
2018-10-31,"93619","CA","Fresno","Fresno County","Clovis",2380,2050,0.00342633382280959,0.00490196078431373,-0.0129995185363505,11461
2018-10-31,"34243","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",2381,1799,0.00167037861915367,0.000556173526140156,0.0321285140562249,13746
2018-10-31,"53186","WI","Milwaukee-Waukesha-West Allis","Waukesha County","Waukesha",2382,1346,0.00447761194029851,0.00223380491437081,-0.042674253200569,9225
2018-10-31,"44221","OH","Akron","Summit County","Cuyahoga Falls",2383,979,0.00307377049180328,0,-0.0495145631067961,10603
2018-10-31,"32503","FL","Pensacola-Ferry Pass-Brent","Escambia County","Pensacola",2384,1105,0.00454545454545455,0.00545950864422202,0.0564053537284895,11819
2018-10-31,"63010","MO","St. Louis","Jefferson County","Arnold",2385,1152,0.00348432055749129,0.004359197907585,-0.0025974025974026,12639
2018-10-31,"03104","NH","Manchester-Nashua","Hillsborough County","Manchester",2386,1662,0.00483675937122128,0.00483675937122128,-0.0464716006884682,10212
2018-10-31,"72143","AR","Searcy","White County","Searcy",2387,942,0.00212765957446809,0.00212765957446809,0.0328947368421053,10173
2018-10-31,"63125","MO","St. Louis","Saint Louis County","Lemay",2388,1035,0.000967117988394584,0.00290697674418605,0.0217176702862784,12699
2018-10-31,"88011","NM","Las Cruces","Dona Ana County","Las Cruces",2389,1211,0.00248344370860927,0.00832639467110741,0.00832639467110741,10912
2018-10-31,"78610","TX","Austin-Round Rock","Hays County","Buda",2390,1637,0.000611246943765281,-0.000610500610500611,-0.0370588235294118,9652
2018-10-31,"80206","CO","Denver-Aurora-Lakewood","Denver County","Denver",2391,2469,0,0,-0.0217908082408875,9121
2018-10-31,"33060","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",2392,1707,0.00293772032902468,0.00411764705882353,0.0166765932102442,10535
2018-10-31,"63109","MO","St. Louis","Saint Louis City","Saint Louis",2393,1125,0.00267379679144385,0.00178094390026714,-0.0417376490630324,10997
