"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"38654","Olive Branch","MS","Memphis","DeSoto",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256420,257900,257900,265000,267950,268900,268900,268900,267599,272862.5,271800,261900,269950,269900,271900,271900,271365,270415,277900,277900,281900,284500,277900,277572,279130,282500,287370,291760,286900,287400,289900,289900,289900,289900,292900,295350,299900,299900,299900,299900,305600,311700,315050,324200,319550,324200,323350,324900,333500,333500,324900,323400,332520,338124.5,345400
"23456","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",141,599900,592475,599000,599000,599000,599000,599000,599450,599900,599000,599900,599000,599000,599000,599000,599000,589450,599000,583900,579900,594000,595000,589000,594000,599900,597450,579900,569000,572000,584850,575000,589800,599900,589800,599900,577800,592450,599900,599900,585000,579900,580000,584900,596450,585900,594900,593950,581900,579900,579700,579950,574825,589750,592985,582000,572990,562990,572590,552942.5,542900,542900,549000,520000,524000,500240,544250,546450,549900,549945,529990,516415,523495,528495,539000,549900,575000,560600,592450,599000,599970,596900,590995,598400,598942.5,609840,629900,629900,629900,629900,649000,629900,629900,639900,639900,629900,609000,621497,624999,643000,633450,637000,614950,594950,560000,588900
"45040","Mason","OH","Cincinnati","Warren",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779500,780000,788750,822692.5,789000,789000,789000,8e+05,833100,826742.5,820385,789000,752400,785000,757450,650000,674900,733700,689900,699900
"80016","Aurora","CO","Denver-Aurora-Lakewood","Arapahoe",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569450,593975,550000,540000,540000,549000,529900,529900,544035,532900,554500,532500,540000,554500,549900,550000,560304,567495,577245,565102,560152,544925,562652,598100,599000,602450,6e+05,619450,625000,649949.5,611150,615000,615000,630450,625000,660000,639500,642000,636900,644400,695494,674900,671950,635900,627400,639400,634425,628950,624900,625000,624575,652593,644900,647399.5,639900
"10466","New York","NY","New York-Newark-Jersey City","Bronx",144,499000,499000,499000,499000,499000,499000,499000,499000,489999,499000,499000,499000,479000,482000,477000,494000,484000,477000,452500,459000,450000,452500,475000,479000,479000,479000,5e+05,5e+05,499500,479000,519000,529000,529000,529000,545000,545000,534000,529000,529000,529000,525000,509000,499000,519000,519000,519000,519000,499000,499000,499000,499000,499000,499000,499000,499499.5,495000,495000,495000,495000,495000,485000,464000,469000,485000,485000,485000,569000,569000,569000,569000,579000,569000,567000,539000,539000,559000,559999,569000,569000,569000,569000,579000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,599000,589000,579000,579000,589000,579000,589000,589000,599000,589000,599000,599000
"29229","Columbia","SC","Columbia","Richland",145,255000,264450,242482,236500,220242.5,219000,219450,217450,234111,233200,224900,219900,215000,215400,224900,234949.5,229900,222400,229900,226950,209950,215000,207640.5,217000,221400,225000,222700,219900,214000,219900,218000,216575,230000,230000,234950,229900,258264,254900,245067,242000,245067,252100,265628,265178,256900,254900,254900,254864,251510,259950,268175,254950,254950,254900,251770,237495,234990,244945,261550,265000,274900,274900,269500,274900,274900,266500,268500,294500,288230,293200,289065,299900,314570,306900,284900,290740,284900,284950,261332.5,262382.5,253270,236450,231775,231987,244200,248000,242200,244900,255900,262425,269900,269450,270000,274849.5,258052,253976,249900,267900,255808.5,256500,249950,261758.5,243200,240700,249900
"78253","San Antonio","TX","San Antonio-New Braunfels","Bexar",146,312524,311048,290320.5,293468,293070.5,295847.5,299113,323015,284445,280771,279000,279000,279000,268230.5,257201,273990,257990,270000,266950,266950,256961,256961,257975.5,271995,274999,274999,266000,269900,269900,269900,261000,259900,286495,261236,261236,265559,269900,279990,311047,318968,311617.5,316200,286150,299746,305592,309000,293795,311950,305950,338683,339291.5,361802.5,359945,358170,349943,349943,337291,343393,360193.5,351668,351367.5,351900,352900,347990,341045,340990,339950,305990,297400,296700,300700,304000,305000,309900,306945,322650,307000,322320,329990,336342.5,332445,309266.5,309115,307881.5,319990,319390,311380,315274,337080,338000,339000,348312.5,359900,354900,331000,332000,330000,342900,332500,327000,335000,325145,328950,336405.5,338000
"92399","Yucaipa","CA","Riverside-San Bernardino-Ontario","San Bernardino",147,463900,459000,475960,475150,478100,474000,489450,498500,475000,477450,475000,410000,369900,369000,355950,357495,349450,329475,359990,369860,364990,376275,373132.5,397495,379900,369900,370500,377990,368990,368990,372690,387272.5,395920,389450,388715,389900,389900,379995,425000,416994,408988,425000,440000,479000,487000,454000,459950,479000,507000,509450,509450,525000,494900,483500,454000,465600,490000,492500,479900,469250,469000,459000,449900,478000,489900,492450,489000,494450,494450,517450,504949.5,525000,526694,484450,487450,469500,467000,524950,522450,532500,549000,514450,544900,559450,555250,579900,579900,599000,614900,564700,508999.5,549900,549900,559000,559000,559450,569900,579000,569900,579000,588800,599999,599888,621500,659393.5
"75115","Desoto","TX","Dallas-Fort Worth-Arlington","Dallas",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,264775,269900,279000,265725,265725,309990,309990,270000,245450,254000,258725,253400,260550,255225,279500,305000,309900,279900,317495,327000,327000,319990,297250,292042.5,304999,319009.5,318000,310000,299999,319000,328999,345990,349900,329990,334390.5,327000,310000,330000,332500,320000,344500
"60402","Berwyn","IL","Chicago-Naperville-Elgin","Cook",149,,,,,,,,,,,,,,,,,,,,,,,174900,169900,179900,179900,175000,187250,179500,199000,186950,184000,168250,174500,176613,183413,174900,172400,179000,180000,182249.5,182249.5,189900,179000,177450,169000,174450,180000,179500,179500,177000,204250,189900,194999,199000,210700,225000,240400,235000,237450,228900,228900,239900,239900,239999,240000,249900,249900,249000,249700,249200,244500,240000,240000,265000,265000,274500,269900,274500,270000,274500,269900,259900,269949.5,269900,269000,268750,269999,269999,278900,276700,272200,275750,274500,274900,279000,279000,279000,287000,295000,299000,299900,319000,310450,299945
"84015","Clearfield","UT","Ogden-Clearfield","Davis",149,214900,214900,212450,222450,219900,214900,214900,214900,222400,209000,205000,202400,197000,204900,209900,209900,212450,201950,195000,195450,195000,189900,194500,188000,187450,186400,189950,196450,202900,199900,196500,193700,199900,204000,193000,199000,201450,202400,192400,204900,207000.5,219900,210000,199900,199900,199900,204001,204001,199900,2e+05,209000,225000,229900,236500,230000,225000,226450,229900,229900,229500,219900,218700,209999.5,230000,246400,262400,264900,262450,264900,264900,260900,249900,255000,266750,271950,269900,272400,269450,269000,274999,269000,259000,259900,266950,275950,269900,277450,3e+05,290000,283000,274750,269450,276200,279900,282200,284900,289900,319450,305500,283750,285000,307450,294900,299950,3e+05
"33578","Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317535,283490,281995,274930,271529,271425,273070,269900,274990,274990,322990,316990,304945,274990,284950,284900,282415,275790,274990,278245,279000,269990,264090,269900,270490,270490,273090,274000,270490,274090
"30319","Brookhaven","GA","Atlanta-Sandy Springs-Roswell","Dekalb",152,799500,737000,749500,750000,799000,750000,799000,798000,709950,699000,680000,699000,642500,599000,619900,679000,649000,675000,599900,594500,644000,649900,649950,669900,675000,675000,679900,695000,749900,749450,759000,765000,744450,7e+05,739500,699900,699450,734950,740000,775000,775000,769500,750000,762500,750000,772450,775000,775000,775000,772450,799900,827000,799900,795850,793000,828500,825000,799950,825000,799450,829000,850000,885414,879900,850000,889900,889900,897450,899450,980000,959000,980000,935000,939900,944450,949000,949950,950000,957500,950000,939900,899900,899900,899900,907450,934950,935000,985000,949900,1034450,999900,1044450,999900,999000,975000,975000,907450,935000,937000,950000,999000,985000,999000,999500,1050000
"19382","West Chester","PA","Philadelphia-Camden-Wilmington","Chester",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000,999450,1084900,1047400,999450,850000,915000,949900,949950,974900,909495,899990,9e+05,889950,880000,880000,880000,880000,880000,880000,880000,880000,880000
"30114","Canton","GA","Atlanta-Sandy Springs-Roswell","Cherokee",154,350000,354950,350000,339968,339968,339900,339968,329950,344900,339900,339450,329900,322500,325000,324950,339000,329900,319000,319450,308065,315000,315000,312250,314500,319900,319900,319900,319000,327300,319900,318950,316500,302450,312750,312750,314500,315000,315000,327450,339900,337400,339900,344650,340000,340000,339000,340000,349699.5,354950,359950,340000,368700,377450,384950,382975,379900,381487.5,384950,389900,375000,376250,379000,379000,369949.5,369900,363650,353900,353900,364950,366567.5,368135,362400,356900,374067.5,374950,399900,397110,390000,390000,375000,369900,375000,366250.5,350000,368312.5,374500,379900,369900,383990,379950,384950,386500,389900,389900,379900,388900,389000,409900,400427.5,385000,380000,388961,384950,392750,385000
"60639","Chicago","IL","Chicago-Naperville-Elgin","Cook",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,240000,257450,260000,259900,257500,255000,252400,254900,249900,255000,257500,265499.5,276900,299900,289000,285000,282000,289900,294950,302450,299000,287450,277000,277000,277000,275000,279000,289000,294894,302000,299900,301000,299900,294450,294000,299900,299999,312500,324900,324900,324950,320000
"92024","Encinitas","CA","San Diego-Carlsbad","San Diego",156,1749500,1835000,1674000,1724450,1675000,1549450,1399900,1399900,1449000,1395000,1278500,1229000,1250000,1199000,1199000,1172500,1199000,1180000,1149000,1149500,1099000,1075000,1085000,1072500,1150000,1297450,1275000,1299000,1315000,1349500,1332500,1307500,1325000,1374500,1412000,1495000,1495000,1495000,1395000,1630000,1537000,1507000,1399000,1439400,1400000,1538900,1634450,1449000,1532500,1645000,1745000,1599000,1536990,1425000,1456990,1475995,1425000,1547450,1595000,1594999,1625000,1599000,1625000,1724500,1762500,1691944,1762500,1722479.5,1699999,1682000,1662500,1599000,1595888,1799000,1875000,1875000,1850000,1750000,1759500,1900000,1875000,1759000,1692000,1674500,1699000,1799500,1800000,1797000,1759000,1799000,1885000,1957000,1859000,1859000,1892000,1999999,1972000,1999000,2072500,2050000,2039500,1996500,1996500,1995000,1877000
"33418","Palm Beach Gardens","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840000,865000,899000,899000,975000,980000,949500,980000,980000,887100,889000,894000,899900,915000,867000,899499.5,937499.5,995000,939999,1003000,1149900,1089990,1100000,1100000,1014450,1057450,1039900,1087495,1087000,1100000,995000,987440,924915,922450,999970,999000,939900,949000,1039900
"97702","Bend","OR","Bend-Redmond","Deschutes",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747500,761858.5,766858.5,776688.5,776688.5,779000,779000,774377,780485,774742.5,780485,812000,850000,869000,799000,833434
"37043","Clarksville","TN","Clarksville","Montgomery",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332900,331400,347900,327500,317400,311050,314150,314150,314900,314900,312400,307450,307450
"95624","Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482450,469950,495000,519900,539000,529900,532450,524900,5e+05,519939,497475,487450,497475,480000,539999,549000,549000,539900,525000,519000
"75068","Little Elm","TX","Dallas-Fort Worth-Arlington","Denton",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357879,350773,352495,359490,357445,344278.5,350000,339950,354400,359500,359000,359250,356950,357245,350000,388886,389000,389000,398990,380122,399000,349900,399450,399900,399900,416450,417900,422064,418458.5,432079,408990,410990,399945,399945,405990,401990,424990,418745,414945,408500,401945,407445,404826,404950,399900
"80504","Longmont","CO","Boulder","Boulder",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428500,430000,427450,435000,437500,437500,419500,399950,410000,435000,389900,376950,371500,394900,372400,401475,396850,413425,403425,398700,402500,384950,379900,398950,394900,415000,399450,415475,429900,422975,429950,431475,449975,447475,439900,458975,469475,488816,455950,455950,457000,441250,435297.5,439900,438950,435900,425000,443695,441900,479000,481950,497475,504900,528950,529900,511900,520450,524900,538200,561475,562550,574900,576450,575000,579000,577900,535900,559900,580450,578900,574800,555000
"75071","McKinney","TX","Dallas-Fort Worth-Arlington","Collin",163,407450,409750,359900,374900,359900,369950,374900,350000,339975,359990,354900,354900,364400,369900,370900,398995,405692,400737,382450,361950,409450,414900,402450,389850,389950,389000,372400,352405,376950,374900,374900,399500,428310,399900,382500,399900,399950,382500,381675,380000,387499.5,383950,381195,376495,382990,340990,382990,388127,395900,392950,374888,379000,425000,433245,434950,430000,429900,424900,409700,435450,429900,445141,440000,453031,444230,450000,440000,463990,488140,483390,476495,466990,446107,437765,429854.5,418995,437070.5,427990,426627,439000,443495,436990,441333.5,448900,459000,487990,477450,469900,472490,479990,479990,473990,473995,479990,453990,457325,459825,459000,478725,472445,474220,450000,450000,459000,458995
"12550","Newburgh","NY","New York-Newark-Jersey City","Orange",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199650,215000,249000,245000,275000,247000,237000,269000,277000,279500,269900,267000
