"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"65203","Columbia","MO","Columbia","Boone",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672043010752688,0.652529921840894,0.654887599164188,0.658733531661708,0.639228255404726,0.612459631211585,0.718232044198895,0.718663145722459,0.716332378223496,0.735930735930736,0.716332378223496,0.69992582333173,0.693288962839712,0.718232044198895,0.750004687529297,0.715289699168647,0.697350069735007,0.718232044198895,0.703703703703704,0.718232044198895
"92336","Fontana","CA","Riverside-San Bernardino-Ontario","San Bernardino",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968379446640316,1.00744634253176,0.974817221770918,0.951698731068359,0.970319634703196,0.985626283367556,0.962990936555891,0.981980769805776,0.983768152276176,0.990883868410622,1.00837138508371,1.00733034662991,0.997207818109294,1.00322465066284,1.00354282726192,0.980206971729717,1.01120597652081,1.02219626168224,1.03035908903888,1.02219626168224,1.02883588465646
"77450","Cinco Ranch","TX","Houston-The Woodlands-Sugar Land","Fort Bend",39,,,,,,,,,,,,,,,,,,,,,,,,0.762873490146217,0.772157802132576,0.78082929456112,0.827205882352941,0.838668782092396,0.839454354669465,0.835344305798209,0.848608282416836,0.848608282416836,0.836226851851852,0.81059707394227,0.848608282416836,0.841992117520602,0.823355252069906,0.808473518261618,0.80535390199637,0.810234541577825,0.855122160308616,0.862068965517241,0.881612090680101,0.861586931875149,0.850873264666368,0.82764079606606,0.822099673202614,0.805131004366812,0.80450522928399,0.839763958238765,0.848608282416836,0.859638920323568,0.852103804161385,0.88394711409948,0.872288078729591,0.850643018065001,0.829486863541163,0.82682003310645,0.830896686159844,0.822154911293812,0.823314166231051,0.826206736695202,0.826084401638521,0.845880736088548,0.833848372476308,0.837220149253731,0.79656862745098,0.800450886984409,0.810564397079778,0.780771964950653,0.770246478873239,0.781515460414543,0.803310613437196,0.815738025415445,0.831354048398954,0.807436519289981,0.801682254822833,0.79945180447693,0.798301887518445,0.799276145458647,0.806117633710421,0.799905838041431,0.823491533344329,0.805555555555556,0.826001955034213,0.818273382273613,0.813008130081301,0.818273382273613,0.816882274871834,0.792660958409669,0.77734375,0.788925275379577,0.797133900582176
"77845","College Station","TX","College Station-Bryan","Brazos",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.950309244133099,0.975329890992542,1.00335570469799,1.05896023748145,1.03333333333333,1.01928374655647,0.997340425531915,0.963543891144193,0.935483870967742,0.897897897897898,0.891450405311525,0.930232558139535,0.961538461538462,0.986301369863014,1.0140422397573,1.04834012813046,1.03092783505155,1.00633873018743,0.979192166462668,0.94441446303292,0.922266139657444,0.905672923697038,0.8906418783684
"76244","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant",41,,,,,,,0.673801030519223,0.691244239631336,0.684838258256396,0.669463087248322,0.687151763706788,0.713426494676495,0.697155605131065,0.662871486561719,0.654266958424508,0.672858225928734,0.654024722022745,0.674748398902104,0.692520775623269,0.697391267854334,0.676593521421108,0.665083135391924,0.685279187817259,0.694780452790125,0.714678648665673,0.679329101191231,0.665747432930055,0.673913043478261,0.69397893080828,0.70625,0.712834206846183,0.713005136704613,0.727669902912621,0.689720640341565,0.681270096463023,0.688462885154062,0.696707971568501,0.700702769739562,0.705244122965642,0.710285132382892,0.713984835720303,0.720843628938665,0.737463126843658,0.735637552545539,0.740103704665268,0.718031609195402,0.715582445640237,0.715582445640237,0.73775989268947,0.723622782446312,0.728699551569507,0.743481166469408,0.736527005168265,0.741395432140275,0.754479919119694,0.751729267929619,0.73775989268947,0.73775989268947,0.722633424230619,0.730593607305936,0.745058436736277,0.746422938505912,0.760018424689083,0.758474822464069,0.744834214320038,0.755395683453237,0.807360120165227,0.742447516641065,0.748142962951793,0.764075067024129,0.769379097570382,0.735500140095265,0.743913435527502,0.768217734855136,0.784803532286754,0.816056462284958,0.792037682281585,0.802392935641053,0.802930192473427,0.802363866340782,0.808771713518549,0.798163919026897,0.775518341307815,0.770239585381809,0.79136690647482,0.80225498699046,0.808271674716542,0.824477830707219,0.829118497109827,0.844937899887091,0.849198396793587,0.844748858447489,0.824477830707219
"77095","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.711782153592955,0.710018214936248,0.718685831622177,0.711856666131925,0.712572909915749,0.710782600406711,0.715628613255753,0.721250636405221,0.730411686586985,0.745526838966203,0.740188954116114,0.723182000803536,0.731224973562577,0.739332096474954,0.720164609053498,0.711641116890227,0.739113064322813,0.721662402334671,0.749148211243612,0.761976383155788,0.748258042120528,0.749420094246943,0.725646123260437,0.719753086419753,0.727622407703852,0.737476305189164,0.725043177892919,0.725043177892919,0.733913701741105,0.738255033557047,0.735776627585066,0.753516409912927,0.677830940988836,0.705363810902266,0.696957236842105,0.715907354921707,0.712060525144637,0.720721203012044,0.699464800329354,0.710482529118136,0.705502911282828,0.719424460431655,0.720079449310891,0.729298595351268,0.708195168166746,0.708410964365063,0.708195168166746,0.691669293767308,0.708041102809027,0.728957470178418,0.747304744499695,0.741656365883807,0.73736400047824,0.753516409912927,0.746865830888237,0.726442507264425,0.727272727272727,0.713685978169605
"28078","Huntersville","NC","Charlotte-Concord-Gastonia","Mecklenburg",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.740363189983328,0.707547169811321,0.708582089552239,0.724287783679382,0.763585558773243,0.763016157989228,0.734557595993322,0.734753857457752,0.738782679527598,0.726691042047532,0.726858510554592,0.746446817420436,0.755672300898432,0.756171649331776,0.764627659574468,0.76518412242946,0.748005319148936,0.750664893617021,0.766550522648084,0.767481523592951,0.74104368859607
"89117","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",44,,,,,,,0.691900691900692,0.702247191011236,0.694444444444444,0.712401055408971,0.715630885122411,0.725011731581417,0.758459743290548,0.721257852304708,0.687919463087248,0.667364016736402,0.724213286713287,0.712401055408971,0.687134502923977,0.701754385964912,0.692513368983957,0.663924946891981,0.67425141128059,0.67425141128059,0.672494956287828,0.706762749445676,0.679977567932573,0.7044384667115,0.726552892834648,0.716156765667629,0.659758444668808,0.682749203459263,0.673076923076923,0.681160433690093,0.695159629248198,0.682749203459263,0.68237380870822,0.682749203459263,0.682624942979973,0.683023191751323,0.703360870574964,0.714485850378257,0.723514211886305,0.738424636114832,0.723745473357475,0.701417370965683,0.697674418604651,0.6963492478256,0.700652938221999,0.699960804807944,0.702247191011236,0.777907429015947,0.754342861007637,0.75966465425397,0.783475783475784,0.744281781119288,0.729946524064171,0.676751592356688,0.700589970501475,0.710611371554819,0.714595062797748,0.735294117647059,0.721073506963657,0.756055118936843,0.770454545454546,0.756055118936843,0.714549515292966,0.73360843649702,0.731734523145566,0.72312242159153,0.701754385964912,0.758459743290548,0.730565730565731,0.758459743290548,0.748863386008132,0.776892430278884,0.758459743290548,0.780818370165746,0.78125,0.786522380718151,0.790419547662507,0.794176042356056,0.771158665895508,0.761641784322998,0.81998474446987,0.81668870070628,0.815909090909091,0.834537536312627,0.842376759801907,0.824057450628366,0.823500491642085,0.794624319264806,0.830200700468059
"92592","Temecula","CA","Riverside-San Bernardino-Ontario","Riverside",45,,,0.833333333333333,0.816194488677947,0.84901989126383,0.854782038292677,0.851674035184673,0.848484848484849,0.854700854700855,0.823280011115868,0.827586206896552,0.835544718667228,0.814814814814815,0.827565161732089,0.824587706146927,0.845410628019324,0.851836037574722,0.86180626155352,0.871770462402204,0.85713682636175,0.854721358304986,0.822442621205553,0.828037773821044,0.837531486146096,0.826692568173663,0.831399845320959,0.843546932810994,0.831212388034441,0.827097282394644,0.851836037574722,0.823428190239391,0.83024073898701,0.842851667305481,0.844468030780676,0.841827435226272,0.82892749244713,0.829004562550096,0.839506751330685,0.839630562552477,0.837760156480869,0.834673617658477,0.852209431860379,0.862006354970495,0.845531587057011,0.829081632653061,0.842581074804744,0.865051903114187,0.839630562552477,0.861098502042669,0.862777321281841,0.836470096194061,0.834339411569815,0.845531587057011,0.860749066872392,0.861573808156232,0.8421875,0.867635189669088,0.882538005186279,0.865724381625442,0.845531587057011,0.859185349536629,0.850947965579887,0.868725868725869,0.850947965579887,0.87118837594591,0.905432661027977,0.880572220452922,0.892857142857143,0.850983358547655,0.919167500504809,0.842581074804744,0.882450882450882,0.881203798439316,0.882732119819641,0.87527352297593,0.965700965700966,0.966022651565623,0.976621131340729,0.971502590673575,0.959183673469388,0.933786078098472,0.949062308012309,0.976361767728674,0.966740437480261,0.97103136671482,0.979568989644556,0.95432424329252,0.971502590673575,0.976880494952784,0.967119508881772,0.961188464760197,0.98016938016672,0.974500224194172
"91730","Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22998896050488,1.33036354981492,1.34596932524394,1.22606607386253,1.31643100926377,1.31643100926377,1.32545003046948,1.32065790094525,1.27164502164502,1.28799642386599,1.23467334237299,1.33759877261369,1.3358822456229,1.32450331125828
