RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
399648,83646,Idaho,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171900,174900,177300,170500,171400,171200,174200,177400,178400,184200,181500,186400,182100,183700,180300,183e3,184300,183800,183900,184200,187700,188900,191500,188800,189900,190500,191200,191500,191900,196900,198600,197100,191600,192900,196900,210900,210600,212200,207200,209600,209700,210900,212200,214300,212e3,212e3,214700,221800,230400,227900,227700,225300,233400,236700,238800,241600,237300,241e3,242800,254200,259e3,256800,253100,249600,256200,264800,269900,273800,274800
72444,33141,Florida,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132100,132100,147e3,149200,151800,14e4,138600,139800,148500,149100,148300,145400,143600,145200,146200,155100,159700,162700,165100,163800,167300,166300,167600,173e3,180800,183900,185100,173300,176300,175400,187500,182200,182800,191500,211200,213300,212600,194600,196200,192e3,206800,214e3,211600,209400,222500,224400,220400,205200,209900,218700,218400,220700,219900,228200,231200,243200,248700,254900,253700,250200,246900,246700,256600,263e3,257900,248400,253e3,254e3,263500,263300,269400,275100,267600,267300,257200,266100,275500,274400,269900,259300
66703,20904,Maryland,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341600,342700,342900,357100,368600,375600,378600,367300,371200,367100,376e3,365600,369700,370100,371800,374100,370300,371700,368400,371600,373800,376100,378e3,385300,383100,401200,394500,394800,378100,378400,380800,388200,387700,389700,385900,404e3,408100,410300,400400,396e3,395100,389800,394200,393600,395200,396100,396400,400100,396100,398700,404500,411700,413300,413300,408300,410600,411900,417900,414500,406700,400500,408800,418700,438e3,436500,438200,422800,430900,432200,434600,
58649,02135,Massachusetts,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377700,394900,397200,390600,380800,386e3,389400,400900,404600,406500,409500,399400,404e3,410800,428300,428500,428200,426900,426800,418400,417100,444500,454500,447700,425900,426300,424400,445700,450500,478300,465300,459700,
72203,32771,Florida,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172700,180900,182e3,187700,194400,198400,197900,193500,208400,209300,210600,202400,204600,206500,205600,214100,222700,223600,223600,218e3,227400,228300,231700,222400,221300,217500,218700,
58663,02151,Massachusetts,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334200,336500,338900,344600,348800,347200,348200,343300,358300,355200,366800,357600,359200,367500,378200,392600,382600,383800,382300,389e3,383e3,379200,378300,386700,399300,407e3,416800,421600,432200,428300,425e3,425e3,423300,421700,405800,415e3,426700,438300,445e3,434500,442800,
81427,53711,Wisconsin,309,,,,,,,,,,,,,,,,,,,,,,,,,,,200900,202400,198400,194500,198700,200900,204600,199e3,197e3,198400,194100,196800,188400,19e4,188100,196900,193500,189500,184700,184500,190900,194800,202100,194800,187300,186500,187700,191500,187300,181e3,185600,184300,187600,189400,189800,193300,188800,191e3,190400,188700,192600,197400,200600,201300,200600,194300,197800,192500,193300,188900,193700,198600,194400,185600,185500,180900,186800,186e3,195100,197100,198800,204e3,206100,205900,203700,204200,203600,203500,205800,210100,212500,216e3,215400,217600,215600,213800,217200,217700,222800,223900,228500,235200,238100,240300,240800,241300,243900,246900,24e4,234800,234600,232e3,232400,233200,246400,251e3,255e3,259800,261500,263100,261600,262400
97993,95125,California,310,794600,772400,730600,736400,723500,751900,726300,732900,666900,682600,651e3,674800,665900,657400,633800,609500,63e4,649400,657600,647600,637500,664100,655500,659500,656200,668500,666400,650800,649e3,655400,635800,652700,616600,642e3,621300,654600,625500,606e3,594400,605100,640700,649e3,655300,631400,614800,615300,623100,634500,607e3,587500,587800,611600,655700,681300,694700,694300,691700,7e5,719e3,747700,739700,739700,713700,746300,753100,777100,772200,776300,773e3,760800,749e3,756700,801900,835800,846300,821500,821900,818e3,857400,857e3,902e3,888300,897400,878200,914900,935300,956700,947400,942800,966500,964400,987e3,946400,993800,1013800,1066700,1027400,1006500,1004100,1037200,1041e3,1022200,1003900,1021200,1047400,1071900,1088400,1078200,1080900,1084900,1125700,1128300,1165400,1184700,1219100,1220900,1243800,1267300,1259300,129e4,1315400,1350700,1337600,1356300,1384800,1412300,1409500,
72602,33436,Florida,311,279900,273e3,259900,249900,236400,239500,227300,226100,217900,227600,214800,214600,208800,207e3,185300,174500,174100,176700,175600,170400,172500,165600,169500,180400,185900,186700,165500,161e3,152600,153400,148900,154800,154900,160100,161e3,168e3,164400,155900,150600,157200,154800,157800,154e3,157500,149600,15e4,151300,154500,153200,151700,151600,147100,147e3,145200,150700,149700,156700,154600,160900,160800,165400,163500,168400,171200,175300,174800,175800,182500,191500,190300,186400,180800,182400,187700,190100,200200,202400,210100,210200,211300,209e3,211200,218100,223100,233200,231e3,231500,226700,228600,226200,230500,231400,236100,233200,232600,231500,234700,240500,240300,236300,236600,242300,246700,250400,251e3,256800,259100,260700,260400,262e3,264100,263300,266800,267800,261400,265900,276500,298600,295800,293100,289800,296200,296500,294300,290200,293100,290400,
90668,75070,Texas,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190300,190900,189500,191300,190200,191e3,194e3,196500,196300,195900,197600,2e5,200600,203900,212100,213700,211500,207300,209400,215100,217700,218100,221600,222700,226200,223800,226100,227600,232200,237300,239900,244900,244300,242600,239800,242100,245200,248300,250200,254200,253800,253900,255e3,257500,263200,268e3,272900,269700,268700,265500,266700,261200,262800
