"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"11231","New York","NY","New York-Newark-Jersey City","New York County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750000,2995000,3137500,3137500,3149000,2999999,2999999,2999999,2830000,2999000,3175000,2797000,2995000,2995000,2997000,2987500,2990000,2962500,2800000,2700000,2900000,2999000,2999000,2999999,2999499.5,2995000,2950000,2922500,2950000,2950000,2900000,2925000,2837500,2875000,2837500,2995000,2897500,3100000,2995000,2800000,2800000,2922500
"33135","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470000,499000,536000,499000,560000,560000,553750,560000,550000,549000,549500,502000,499900,549900
"06106","Hartford","CT","Hartford-West Hartford-East Hartford","Hartford County",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,175000,189900,199900,2e+05,204900,204900,204900,204900,189900,189900,189900,165000,165000,167450,165000,164900,164950,162400,164900,174450,179450,169900,169000,159900,159900,157450,169000,177000,179900,179900,179900,175000,175000,174900,169000,169000,169000,172400,169000,172400,179900,183000,189900,197000,209900,210000,209900,212400,209900,199900,199900,199900,199900,199900,199900,199000,199000,199000,202400,204900,217900
"03103","Manchester","NH","Manchester-Nashua","Hillsborough County",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194900,225000,212450,209950,210000,213900,219900,219950,231400,229900,219800,214900,217350,229000,225900,220000,221950,221900,219900,217800,214900,219300,219900,220000,219500,219000,222500,224450,224700,223900,214700,207950,203450,209950,217450,217450,224900,212500,217001,223711,219900,229900,229900,229900,229900,226700,228500,212200,199900,220450,215900,234900,239950,249950,254950,252400,249900,258000,253950,253950,269900,270000,274900,269900,269900,279900,282400,284900
"08901","New Brunswick","NJ","New York-Newark-Jersey City","Middlesex County",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,317200,339000,331750,362449.5,337000,334500,345000,342500,347000,345000,339000,349900,349950,350000,349950,339500,364950,365000,350000,350000,377000,372000,350000,339500,349000,315000,315000,329000,349000,350000,349888,349444,350000,367000,365000,349900,349000,327500,367450,325000,320000,332000,339000,362495,325000,333307,325000,349900,349900,349900,359950,352495,364900,399900,359000,330000,342000,354500,342000,329900,325000,325000,319000,327450,342450
"02909","Providence","RI","Providence-Warwick","Providence County",119,129000,134900,139900,139900,139900,134500,139900,139900,130000,125000,125000,115000,129400,122400,122400,127337.5,129900,128500,124950,119900,124950,125000,119900,119900,119900,119900,119000,110000,109700,109350,103750,109000,109900,109450,110000,109000,99950,1e+05,1e+05,109000,114900,110000,119900,125500,129450,135999,128999,129900,129900,129900,129000,129000,129000,129900,129000,129000,129000,124900,124700,124900,123000,129000,129900,129900,129900,134900,140000,144900,139900,139900,130000,134462.5,142250,139900,149900,152000,159899,150000,159900,159900,159900,169000,169000,169900,159900,169000,169450,174500,181777,181777,184900,189900,187250,179900,207000,209900,219900,225000,225000,229000,230000,239900,240000,245000,249900,242500
"74014","Broken Arrow","OK","Tulsa","Tulsa County",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280500,279900,249900,260000,270000,271450,239000,257400,257450,236500,236500,265000,260000,244950,254450,257450,251750,249999.5,249900,242437.5,241750,229900,229900,241750,240000,240000,249900,262500,266250,267500,267450,268750,257500,255000,249950,249950,262450,267400,275000,279900,279900,275000,266950,268023,270000,269000,269950,274900,274900,269900,274700,269900,274000,273900,264900,265500
"13501","Utica","NY","Utica-Rome","Oneida County",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,60000,66000,59900,59900,58900,59900,58900,58950,58950,63900,63900,64900,64900,64950,67950,68500,65450,69000,66900,64900,64900,67900,64000,68900,69900,68900,68900,68000,68450,66450,64900,64900,64900,64900,71200,73700,77900,74900,69900,69900,76950,79250,79700,79250,79999,75000,75000,79000,79900,79900,79900,81900,81900,81900
"44105","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29900,29900,28500,27000,28700,29900,34000,35000,31900,29900,29000,29090.5,32500,35000,35500,35000,33900
"10301","New York","NY","New York-Newark-Jersey City","Richmond County",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649900,649900,619999.5,629000,699000,699499.5,728000,669000,679900,725000,719000,649000,638500,639000,669444,689894,679000,684444,679000,689944,696900
