"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"10025","New York","NY","New York-Newark-Jersey City","New York County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18881118881119,4.27529411764706,4.35448275862069,4.52721538461538,4.32545045045045,4.39371734587252,4.45882352941176,4.47047263681592,4.39204545454546,4.375,4.375,4.36363636363636
"60657","Chicago","IL","Chicago-Naperville-Elgin","Cook County",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.75,1.72474747474747,1.70454545454545,1.6969696969697,1.75955710955711,1.8,1.65480991388364,1.83125,1.84375,1.87340337008529,1.86,1.82777777777778,1.6969696969697,1.6875,1.6616847826087,1.71690476190476,1.72666666666667,1.78899082568807,1.84807692307692,1.86770833333333,1.92307692307692,1.96329966329966,1.95,1.87096774193548,1.825,1.81545454545455,1.82062937062937,1.76666666666667,1.85,1.93276836158192,1.99583333333333,1.99375,1.99,1.99375,1.99375,1.91666666666667,1.875,1.80714285714286,1.8,1.82125,1.85,1.895,1.93571428571429,1.96153846153846,1.99733333333333,1.9775,1.96182983682984,1.91339285714286,1.875,1.83333333333333
"10023","New York","NY","New York-Newark-Jersey City","New York County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02225519287834,5.1460970464135,5.06748188405797,5.04484304932735,4.8625,4.95110717065998,5.07246376811594,5.18867924528302,5.07462686567164,5.03354912110285,5.18181818181818,4.9564403889913,5.03448275862069,5.04484304932735,5.02225519287834,5.10396746347942,5.1940996948118,5.24392857142857,5.16129032258065
"60614","Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33364661654135,2.19166666666667,2.35244360902256,2.13571428571429,2.14450549450549,2.13148148148148,2.12962962962963,2.19,2.16956473788692,2.0809925093633,2.10140186915888,1.98863636363636,2.0871327254306,2.07265917602996,2.1325,2.15650337837838,2.125,2.1171568627451,2.11764705882353,2.11651583710407,2.10240912933221,2.125,2.08333333333333,2.10831108144192,2.12916666666667,2.14953271028037,2.1275,2.17230738200887,2.19375,2.18,2.19230769230769,2.17105263157895,2.11969696969697,2.08166666666667,2.06125
"60640","Chicago","IL","Chicago-Naperville-Elgin","Cook County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49817518248175,1.46666666666667,1.52982456140351,1.5375,1.5,1.42678571428571,1.63185164985001,1.57512953367876,1.58333333333333,1.56475155279503,1.59,1.595,1.59,1.53333333333333,1.5,1.52982456140351,1.55486111111111,1.68181818181818,1.65,1.69532608695652,1.74662162162162,1.66666666666667,1.76923076923077,1.61016949152542,1.6,1.58620689655172,1.59133333333333,1.59607142857143,1.70227272727273,1.7,1.7,1.72583333333333,1.70714285714286,1.67857142857143,1.67767281105991,1.6875,1.68585526315789,1.7,1.65,1.71111111111111,1.72666666666667,1.75,1.73560295324036,1.73207547169811,1.71428571428571,1.72222222222222,1.70714285714286,1.6875,1.68441295546559
"94109","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92857142857143,4.60788690476191,4.51879521750552,4.66666666666667,4.46969696969697,4.44074074074074,4.44444444444444,4.54136690647482,4.51911308792628,4.54341072596468,4.53991422246818,4.36151079136691,4.40375825292026,4.44388014220416,4.49494949494949,4.58762886597938,4.64852607709751,4.58823529411765,4.58548109965636,4.87191420477539,4.93288516640952,4.95750708215297,4.82509905348888,4.95750708215297,4.95750708215297,4.88668555240793,4.51798076923077,4.53991422246818,4.95750708215297,4.79955808080808,4.61538461538461,4.68185962251432,4.66666666666667,4.61538461538461,4.63166666666667,4.40375825292026,4.32480141218005,4.44138451554653,4.53333333333333,4.46969696969697,4.54136690647482,4.54136690647482,4.695,4.57291666666667,4.55497382198953,4.73401992951756,4.54136690647482,4.60317930489731,4.60224780701754,4.66939890710383,4.77951906899789,4.91098983502749,4.71631205673759,4.52402745995423,4.59770114942529,4.65034965034965,4.66666666666667,4.52941176470588,4.690625,4.54136690647482,4.55555555555556,4.5
"10016","New York","NY","New York-Newark-Jersey City","New York County",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18759689922481,5.12714389205832,5.01474926253687,5.07650252122186,5.10259067357513,5.18134715025907,5.11129326047359,5.2125,5.2475,5.2475,5.07650252122186,5.05333475961644,5.09090909090909,5.08391608391608,4.99092558983666,4.96,4.99833333333333,5,5.10355029585799,5.15151515151515,5.125,4.99166666666667,5.05946651014153,4.99285714285714,5.1008547008547,4.9984375,5.16109045848823,4.99166666666667,4.84848484848485,4.95454545454545,5.189453125,5.13040729402369,5.26641883519207,5.14435695538058,5.1801968503937,5.25,5.27687916270219,5.03484320557491,5.01091703056769,4.95779220779221,4.96103896103896,5.10082120497601,5.13333333333333,5.22522522522523,5.10555555555556,5.22624897624898,5.25606469002695,5.26435286600949,5.34805890227577,5.17810601940855,5.27397831526272,5.26315789473684
"11375","New York","NY","New York-Newark-Jersey City","Queens County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22920218328725,2.25,2.23402777777778,2.27008456659619,2.27272727272727,2.3134328358209,2.3125,2.3,2.27777777777778,2.38936046511628,2.41621200311769,2.395,2.35355648535565,2.40909090909091,2.365,2.36363636363636,2.42322732012513,2.43478260869565,2.41946792162889,2.42142857142857,2.43888888888889,2.38392857142857,2.356,2.33333333333333,2.29054054054054,2.38997695852535,2.29452054794521,2.34215885947047,2.31160896130346,2.31372549019608,2.35,2.35714285714286,2.33830845771144,2.38925,2.38364102564103,2.41507177033493,2.43055555555556,2.42105263157895,2.375,2.4125,2.43888888888889,2.46428571428571,2.40909090909091,2.44,2.43822674418605,2.45454545454545,2.46875,2.42424242424242,2.46666666666667,2.44642857142857,2.45454545454545,2.49722222222222,2.46428571428571,2.56190476190476,2.5,2.45454545454545,2.44352921195652,2.4,2.40909090909091,2.4375
"11235","New York","NY","New York-Newark-Jersey City","Kings County",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94074074074074,3.04,3.03077651515152,2.70367762128325,2.57142857142857,2.35537244693632,2.28072983354673,2.3,2.285768728223,2.325,2.34567901234568,2.2887323943662,2.36994219653179,2.34265734265734,2.28650905432596,2.2887323943662,2.28117760617761
"60647","Chicago","IL","Chicago-Naperville-Elgin","Cook County",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56666666666667,1.66145833333333,1.56111111111111,1.65743574051408,1.69230769230769,1.71428571428571,1.71875,1.7,1.7175572519084,1.69230769230769,1.66527777777778,1.63636363636364,1.7,1.66666666666667,1.72916666666667,1.76504524886878,1.8125,1.80232558139535,1.76470588235294,1.80277777777778,1.75,1.72272727272727,1.68604651162791,1.65
