"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"33611","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57110344243553,1.55672291146208,1.5,1.55220207253886,1.5173128837027,1.49858800244585,1.59734513274336,1.64354066985646,1.68275787255145,1.80861244019139,1.85561590528824,1.77751196172249,1.76674641148325
"02139","Cambridge","MA","Boston-Cambridge-Newton","Middlesex",277,,,,,,,,,,,,,,,,,,,,,,,,,,3.08412992818757,3.04236302094352,3.1496062992126,3.26411075612354,3.27715355805243,3.11111111111111,3.00487531969309,3.08275328692962,3.03036484245439,3.20540052582535,3.32971014492754,3.50690754516472,3.43835616438356,3.45336167532672,3.45844748858447,3.33333333333333,3.18483174284279,3.18483174284279,3.02172226532196,3.02437464617449,3.01266810143591,3.03173213699529,3.15544419723822,3.2361968887857,3.21510776313036,3.1616982836495,3.27671232876712,3.28309300648882,3.16626508769232,3.0826140567201,3.15656565656566,2.98877976490707,2.93017843289372,2.9501246882793,2.98210735586481,3.01948182231615,3.14919011082694,3.15080119576435,3.29542906787736,3.25102739726027,3.18992508106899,3.1803487460815,3.06305762136552,2.95608108108108,3.00957818486366,3.02197802197802,3.14285714285714,3.18877551020408,3.23033707865169,3.14009661835749,3.27102803738318,3.31325301204819,3.2749785552754,3.2715837621498,3.27777777777778,3.09943520097834,2.99257740774376,3.09006211180124,3.03954175905395,3.12738549618321,3.22476454962569,3.41085271317829,3.37209302325581,3.35443037974684,3.39157245632066,3.39157245632066,3.16831683168317,2.99689440993789,3.24139692794515,3.29884872824632,3.25750532432361,3.27670567894667,3.42182670889048,3.50877192982456,3.5645472061657,3.4741550695825,3.52369380315917,3.45238095238095,3.31564986737401
"11249","New York","NY","New York-Newark-Jersey City","Kings",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81751824817518,4.73813420621931,4.76686794192862,4.83870967741935,4.91573033707865,4.92602890761973,4.83369338225607,4.85438951150402,4.85806348811049,4.71337579617834,4.78533333333333,4.58661417322835,4.64968152866242,4.70810797655353,4.96941896024465,4.97508305647841,4.84825493171472,4.85721335039735,4.82315112540193,4.76878612716763,4.66822611724598
"33401","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach",279,,,,,,,,,,,,,1.37931034482759,1.37931034482759,1.33809099018733,1.38528138528139,1.3548951048951,1.36187039599147,1.3716814159292,1.3716814159292,1.37931034482759,1.36363636363636,1.32743362831858,1.36170212765957,1.39925373134328,1.40597539543058,1.34408602150538,1.34103082038056,1.38888888888889,1.38640429338104,1.35829861627734,1.34270229945585,1.42449717201942,1.39935414424112,1.3269445223391,1.38439020263124,1.44255319148936,1.48550724637681,1.48319991244254,1.49402390438247,1.50018754688672,1.48936170212766,1.48409893992933,1.49769585253456,1.57079646017699,1.57607866696965,1.62092535520754,1.5187324929972,1.51785714285714,1.51785714285714,1.54382470119522,1.60891089108911,1.5717674970344,1.58990567838014,1.61713286713287,1.62176569569607,1.59362549800797,1.63551401869159,1.60714285714286,1.5369623655914,1.48936170212766,1.61525974025974,1.64884135472371,1.73028964039735,1.79282868525896,1.78205926294821,1.77984933046775,1.80722891566265,1.85344827586207,1.88247011952191,1.88247011952191,1.88679245283019,1.88245038340693,1.88741721854305,1.87416331994645,1.85997407369116,1.8944099378882,1.8754688672168,1.93155011532816,1.8754688672168,1.92028985507246,1.90763052208835,1.89473684210526,1.86832740213523,1.85027462332072,1.88765546304862,1.875,1.87607023516802,1.87729214355559,1.87234042553191,1.87566988210075,1.88524590163934,1.89461219656602,1.88508326827999,1.85689655172414,1.92307692307692,1.91011235955056,1.89484189761381,1.91680261011419,1.89048239895698,1.88405797101449,1.92012288786482,1.87207943925234,1.93116909052463
"33172","Fountainbleau","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",280,,,,,,,,,,,,1.19701492537313,1.18773946360153,1.16883116883117,1.13984316841537,1.14213197969543,1.12781954887218,1.12351998182323,1.12815884476534,1.18811881188119,1.1861135276207,1.17999976598334,1.18811881188119,1.19363395225464,1.19907834101382,1.2,1.2,1.2,1.21527777777778,1.23258306538049,1.19848484848485,1.21482683982684,1.22949515394248,1.23809523809524,1.22897800776197,1.2,1.22605363984674,1.23076923076923,1.25742243772179,1.26262626262626,1.26262626262626,1.28842912872924,1.25185440564993,1.25838926174497,1.29068462401796,1.29132231404959,1.29100346903377,1.29100346903377,1.28472222222222,1.28874797374505,1.30670611439842,1.33136094674556,1.34297520661157,1.35,1.3336627140975,1.34297520661157,1.35895032802249,1.34312939435056,1.37861239275367,1.40041493775934,1.39917695473251,1.4,1.48514851485149,1.39627721301583,1.37987012987013,1.45,1.45,1.45406627611623,1.45267104029991,1.44628099173554,1.43198090692124,1.43922756531617,1.46805673414959,1.50921908893709,1.48006746846583,1.38843035631373,1.51057401812689,1.52624224556231,1.575,1.6,1.55,1.54228855721393,1.45,1.54979338842975,1.56584407867085,1.5495867768595,1.51843817787419,1.52740341419587,1.5,1.49609337893037,1.52905198776758,1.55,1.54166666666667,1.52905198776758,1.50987224157956,1.51057401812689,1.5,1.57266811279826,1.55555555555556,1.54279710654902,1.54756996109787,1.53643989088221,1.5495867768595,1.53846153846154
"30305","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64705882352941,1.86300060128087,1.72702794657772,1.92787836784198,1.691100626749,1.75265132461435,1.8773584462333,1.94888117283951,1.9811320754717,1.97029702970297,1.92901234567901,1.83962264150943,1.85249583008156,1.7966991747937,1.81200453001132,1.7854463615904,1.79754400081323,1.92793931731985,1.993341656263,1.92210972193756,1.86536901865369,1.92502988577207,1.90565332656457,2.05992509363296,1.76398358950653,1.75058583188127
"90291","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60681620209059,4.38211382113821,4.375,4.47966919365954,4.49361034588307,4.55464941164459,4.36311096286413,4.47552447552448,4.62962962962963,4.5,4.47761194029851,4.19287211740042,3.95987328405491,3.9983164983165,4.36813186813187,4.48919118581843,4.46229361892012
"31313","Hinesville","GA","Hinesville","Liberty",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686536950873165,0.688196468369621,0.665279045012166,0.65664941206544,0.666360294117647,0.667094200485072,0.684210526315789,0.684210526315789,0.689555683785343,0.65359477124183,0.689338235294118,0.689338235294118,0.684210526315789,0.686977299880526,0.684744857066524,0.685279187817259,0.685279187817259,0.689338235294118,0.685279187817259
"96826","Honolulu","HI","Urban Honolulu","Honolulu",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64318288393904,2.69922879177378,2.71283066206064,2.77789686078149,2.78011794439764,2.79983340828905,2.77777777777778,2.7898866608544,2.82087447108604,2.78330019880716,2.67344423906346,2.79513888888889,2.825,2.84185922772879,2.7375,2.7743373981567,2.7027027027027,2.69736842105263,2.68746859822475,2.90878208301076,2.71186440677966,2.67990140445453
"02128","Boston","MA","Boston-Cambridge-Newton","Suffolk",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47883917775091,2.35114358667898,2.44379276637341,2.52583237657865,2.54405125964759,2.67441860465116,2.55555555555556,2.61111111111111,2.61111111111111,2.54706533776301,2.4791280148423,2.52808988764045,2.59611166500498,2.67191601049869,2.65734265734266,2.7027027027027,2.75096525096525,2.71049596309112,2.65887477155083,2.71186440677966,2.63157894736842
